token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Kanji,KANJI,,0.00004167,2024-05-01_17-51-28,1320,1830,1277,677000.0,1176,67.20,-18.22,-18.22,-18.22,19000.0,41000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
Bidenwifhat,BIDEN,,0.055935,2024-05-01_17-51-28,1380,148,12,85000.0,46,10.07,72.45,72.45,72.45,69000.0,45000.0,2382qaoehjsswh9ddsgr6nngmccukv55c6gbraqfksix
LIGHT,Light,,0.053563,2024-05-01_17-51-28,1440,462,531,118000.0,400,-28.97,-93.38,-93.38,-93.38,56000.0,34000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
🔥 PUPU THE PEPE's GF,PUPU,,0.00006284,2024-05-01_17-51-28,1920,1707,526,72000.0,1709,-0.06,7.26,7.26,7.26,37000.0,56000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.054582,2024-05-01_17-51-28,2460,451,373,187000.0,388,-2.81,-91.59,-91.59,-91.59,64000.0,45000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.00004321,2024-05-01_17-51-28,2640,1008,708,174000.0,693,31.57,-17.13,-17.13,-17.13,19000.0,43000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.00001122,2024-05-01_17-51-28,2760,527,401,48000.0,387,42.10,1086,1086,1086,57000.0,11000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.055897,2024-05-01_17-51-28,2820,206,115,18000.0,182,5.57,56.20,56.20,56.20,34000.0,44000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002111,2024-05-01_17-51-28,3240,248,131,158000.0,195,-0.79,161,161,161,18000.0,21000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.054827,2024-05-01_17-51-28,3480,341,220,33000.0,291,-8.26,221,221,221,48000.0,48000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0001559,2024-05-01_17-51-28,3540,3105,2171,40000.0,3091,0.87,12.67,12.26,12.26,60000.0,93000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06269,2024-05-01_17-51-28,3840,12,22,764.0,12,-3.56,-12.75,-12.75,-12.75,53000.0,608000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00003322,2024-05-01_17-51-28,3900,953,715,177000.0,731,-1.09,-60.52,-36.05,-36.05,17000.0,30000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058280,2024-05-01_17-51-28,3900,251,783,40000.0,278,-1.00,-97.58,-20.15,-20.15,15000.0,828.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00002709,2024-05-01_17-51-28,4500,2672,1808,10000000.0,1569,-38.25,-83.84,-49.25,-49.25,16000.0,27000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051400,2024-05-01_17-51-28,4620,448,821,43000.0,346,-5.94,-43.77,133,133,16000.0,14000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
SharkWifhat,SWHT,,0.0005029,2024-05-01_17-51-28,4800,265,36,35000.0,44,-0.73,-2.59,4.25,4.25,97000.0,50000.0,cdkjn6k7pyagnxykprrohlfgykh1aw5dabh491ru1g4r
YESTARE,YE,,0.065334,2024-05-01_17-51-28,4920,145,236,94000.0,132,-0.75,-10.27,-53.59,-53.59,10000.0,533.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.067806,2024-05-01_17-51-28,5040,215,667,23000.0,196,0,2.02,-1.25,-1.25,13000.0,781.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0001758,2024-05-01_17-51-28,5220,2755,1730,647000.0,1459,4.83,21.44,239,239,41000.0,175000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.00001069,2024-05-01_17-51-28,5880,1611,1146,280000.0,1088,-2.68,-46.17,85.46,85.46,17000.0,13000.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.051857,2024-05-01_17-51-28,6000,369,230,45000.0,325,0,-6.88,24.30,24.30,30000.0,18000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052710,2024-05-01_17-51-28,7140,124,177,55000.0,97,0,-17.71,68.03,68.03,10000.0,27000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.068445,2024-05-01_17-51-28,7500,267,675,38000.0,217,-1.42,-27.37,45.05,45.05,13000.0,844.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051488,2024-05-01_17-51-28,7500,262,355,32000.0,245,-6.47,-68.89,-16.78,-16.78,26000.0,14000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004659,2024-05-01_17-51-28,7560,351,231,106000.0,286,0,-11.25,601,601,10000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.054573,2024-05-01_17-51-28,7620,1661,1131,273000.0,830,-18.41,-86.08,545,545,37000.0,45000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.004080,2024-05-01_17-51-28,7680,478,443,24000.0,249,2.16,-36.02,-2.98,-2.98,12000.0,28000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.055953,2024-05-01_17-51-28,7800,800,600,117000.0,616,53.56,191,2894,2894,15000.0,52000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.00007688,2024-05-01_17-51-28,8340,666,506,176000.0,545,-1.25,-19.67,44.52,44.52,26000.0,76000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.059804,2024-05-01_17-51-28,8400,1649,1314,231000.0,1048,5.27,-10.24,182,182,72000.0,98000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052238,2024-05-01_17-51-28,8460,85,61,50000.0,77,0,-6.53,83.43,83.43,18000.0,22000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_17-51-28,8640,350,785,62000.0,354,-0.53,-2.96,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.098326,2024-05-01_17-51-28,9000,454,449,48000.0,347,0,-12.81,38.83,38.83,12000.0,833.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001111,2024-05-01_17-51-28,9060,683,485,182000.0,524,4.73,-21.31,112,112,31000.0,111000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.055982,2024-05-01_17-51-28,9180,514,274,17000.0,45,0,10.55,4867,4867,17000.0,59000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_17-51-28,9360,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067844,2024-05-01_17-51-28,9540,118,24,27000.0,121,4.75,3.67,12.56,12.56,14000.0,549000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055512,2024-05-01_17-51-28,9600,710,601,145000.0,575,0,-26.26,-89.50,-89.50,70000.0,55000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052338,2024-05-01_17-51-28,9600,78,209,16000.0,78,0,0,-35.33,-35.33,46000.0,23000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068485,2024-05-01_17-51-28,9780,335,332,32000.0,255,0,-1.89,45.84,45.84,13000.0,849.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
shedew,SHEDEW,,0.069824,2024-05-01_17-51-28,9840,332,277,37000.0,265,0,-5.28,-49.30,-49.30,10000.0,963.0,2b7fwep714vbozybi8mxnyqju4xhn6scwewap9gqeuye
GAZA MAN,GAZA,,0.00002204,2024-05-01_17-51-28,9960,149,52,35000.0,149,0,-2.12,10.97,10.97,34000.0,22000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0009184,2024-05-01_17-51-28,10140,1,4,46.0,5,0,-2.03,-2.64,-2.64,10000.0,918000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.005744,2024-05-01_17-51-28,10260,29,18,14000.0,37,0,-14.53,-0.84,-0.84,31000.0,57000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.00002157,2024-05-01_17-51-28,10680,439,393,54000.0,350,-8.25,22.64,1192,1192,10000.0,21000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_17-51-28,10740,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_17-51-28,10740,24,12,379.0,26,0,-2.11,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0003660,2024-05-01_17-51-28,10920,3943,2927,19000000.0,1719,23.34,-26.74,586,586,59000.0,169000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051123,2024-05-01_17-51-28,11220,72,74,21000.0,74,0,0,13.54,13.54,20000.0,11000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_17-51-28,11220,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.051962,2024-05-01_17-51-28,11280,1273,1209,331000.0,431,0,-28.37,-66.30,-66.30,10000.0,824.0,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_17-51-28,11400,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.052135,2024-05-01_17-51-28,11460,265,234,25000.0,252,0,-6.78,58.99,58.99,20000.0,21000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001428,2024-05-01_17-51-28,11700,946,923,255000.0,635,-3.16,-22.07,11.94,11.94,23000.0,14000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052908,2024-05-01_17-51-28,11880,12,3,139.0,3,0,0,8.14,8.14,55000.0,29000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
REKT ON SOL,REKT,,0.00001365,2024-05-01_17-51-28,12720,329,324,91000.0,314,0,-3.94,-50.69,-50.69,21000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.00001475,2024-05-01_17-51-28,12780,2436,2155,459000.0,1544,-2.93,-32.43,842,842,68000.0,14000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.053228,2024-05-01_17-51-28,13080,1388,994,154000.0,847,-1.09,-15.80,361,361,30000.0,32000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
India,INDIA,,0.052133,2024-05-01_17-51-28,13380,55,19,14000.0,55,0,0,28.11,28.11,34000.0,21000.0,2brfzptqrumc15zahnhcx13awoffhnvs1zgxm4ccd5tv
Book of CZ,FOUR,,0.0002433,2024-05-01_17-51-28,13380,386,266,139000.0,332,0,0,-83.51,-83.51,18000.0,973.0,6dqtemmtxnttkbmfaysy2n828gncabvottzqiobvfu2r
KING CAESAR SOL,KING,,0.067113,2024-05-01_17-51-28,13560,183,299,14000.0,135,0,0.53,28.80,28.80,12000.0,711.0,2h3gtqcchz4gbscpyvlwryv8vurz3zry1kvhyrzwz3g3
ALCATPONE,CATPON,,0.00002698,2024-05-01_17-51-28,13920,689,563,94000.0,494,1.39,-6.87,801,801,12000.0,26000.0,6n3kvu5vxm1uvq6g8qwy8qqrf1jthwpowtnusplgnaza
Pakistan,PAK,,0.054816,2024-05-01_17-51-28,14160,54,25,16000.0,54,0,-0.12,14.86,14.86,85000.0,48000.0,gmf7ztbvgycgvymnehvr99zp1y4ij5cvvbemmtjp1npk
angul,angul,,0.051278,2024-05-01_17-51-28,14220,201,269,15000.0,157,0,-11.27,63.67,63.67,17000.0,12000.0,ekuzdmbhbqhpw7zevr71ca6za6vaxod7fslwls8jiqdw
CZ's 4 Dogs,CZDOGS,,0.0001055,2024-05-01_17-51-28,14280,296,310,30000.0,321,0,0,-60.27,-60.27,18000.0,10000.0,hg923unguvmrckern3ge9k8m7gkxufmj7m8nsacd5aw7
bearack obama,BEARACK,,0.053620,2024-05-01_17-51-28,14280,192,103,12000.0,159,0,5.31,366,366,29000.0,36000.0,5vqd7bs57pdm7esg2cu6ldnxfqcqs74t5cmkrbzmbovl
JAIL OF MEME,JOME,,0.052708,2024-05-01_17-51-28,14340,1346,1261,190000.0,942,0.03,-40.13,47.82,47.82,27000.0,27000.0,ez8rmdvyv1ws1bnmncmwi9ydxppey5kzmlutsp9odqg4
What If Nobody Sells,WINS,,0.00002196,2024-05-01_17-51-28,14880,2422,2063,538000.0,1236,-25.08,-34.41,857,857,97000.0,21000.0,akjzbsfrkpedz9fmtyftetpy87kmq3h6m8nc2gwyqrze
Roger,Roger,,0.0004471,2024-05-01_17-51-28,15060,3451,2842,17000000.0,1605,3.01,-46.27,763,763,66000.0,380000.0,8fqtivvwb7umasejztkzxngqwx7ebcerh6uyzc6ujrzd
Argentina Coin,Argentina,,0.052980,2024-05-01_17-51-28,15120,538,458,76000.0,286,-7.80,-28.20,57.92,57.92,30000.0,29000.0,dsluscb48r9syydhwfpwgkbhls2nejsgjhktfjq2jxs2
Johnny Bravo,JB,,0.054292,2024-05-01_17-51-28,15420,1075,1055,155000.0,656,9.75,-7.25,185,185,32000.0,42000.0,fykpx2al9fdrgwag3gb7y3knritapptn4vw4kxvzuuqu
zazu,zazu,,0.004153,2024-05-01_17-51-28,15900,11825,8573,86000000.0,4582,2.79,-33.99,8002,8002,212000.0,29000000.0,cjfbhkfwrlzhnery5skkmtfnjdrepwzvuvpjqfa6mqxx
MemesStudio,MS,,0.051737,2024-05-01_17-51-28,16140,225,127,92000.0,210,0,-11.38,78.90,78.90,13000.0,17000.0,2jvgqhyf2bnme3wzsrzcrpiaxkd7jfzweqe7dtc2nhub
Pedo the Bear,PEDO,,0.0001844,2024-05-01_17-51-28,16380,358,337,51000.0,388,0,-0.83,-42.97,-42.97,22000.0,18000.0,eajpx9isqk9idimfpvdqgh2cmo8aws3jodsckucwraev
brus lee,LEE,,0.00008560,2024-05-01_17-51-28,16380,208,590,19000.0,288,0,0,-63.19,-63.19,15000.0,856.0,alubzhw8tu7pj9apnecm2ysqdxnovjhm4exqgcnz1f3d
BIG,BIG,,0.00001004,2024-05-01_17-51-28,16560,859,596,247000.0,597,-5.74,73.14,-80.79,-80.79,96000.0,10000.0,7jfjswsbhmktosm97gel4v2g6evl3z7izejsikazhqri
Twitter Founders Cat,ZOË,,0.01018,2024-05-01_17-51-28,16800,979,1070,234000.0,746,-6.93,-18.87,546,546,52000.0,10000.0,4kpcarnnvgum8wawrtel98vuwjr73sdstdylyzxi4ndj
Bad Luck Brian,BRIAN,,0.0001050,2024-05-01_17-51-28,16920,1213,1064,414000.0,840,1.60,3.57,3720,3720,18000.0,105000.0,j5qxwh7q4iseh8rjpxvp2r3hngbfowey98av4qbnc9vf
Nipple,NIPPLE,,0.057264,2024-05-01_17-51-28,17040,477,469,92000.0,378,0,-4.09,317,317,47000.0,58000.0,91vzvdvwdadanf53yhwhi6wltcehy7hy5objeq6qllol
Book of Soos,SOOS,,0.051110,2024-05-01_17-51-28,17280,721,592,113000.0,524,0,-0.54,66.22,66.22,17000.0,11000.0,5gsykgnpeksd5klnermrntrulfuw7splqu5duezvqfms
SHADOW,SHADOW,,0.001228,2024-05-01_17-51-28,17340,135,242,68000.0,98,-2.06,-8.20,-30.70,-30.70,26000.0,983000.0,b2efabunbwfkfleul9zfppvhvf3fn98p2y7nvzgbc1uj
PEACHES,PEACHES,,0.0001724,2024-05-01_17-51-28,17460,251,136,31000.0,211,0,-3.65,88.28,88.28,55000.0,12000.0,2abe473g4e3mn7idwq9tyduxvnk8baz45nbmyeqznoac
Melons,MELONS,,0.0001563,2024-05-01_17-51-28,17460,267,193,27000.0,221,0,1.69,208,208,52000.0,10000.0,6b3uwkh1u2uwkxsfaegc4tdhjujjgdlvlqxk7gy9kwen
Book Of Faruds CTO,BOOF,,0.053147,2024-05-01_17-51-28,17520,509,532,121000.0,532,0,1.22,-93.80,-93.80,53000.0,31000.0,j5bksgj7hrzwwwfjejumngdd6edzxrobtyxb74khddcq
Djuane Jonsing,BEANS,,0.0005144,2024-05-01_17-51-28,17520,147,15,27000.0,86,0,0,165,165,10000.0,51000.0,3woor8mfxqvrkqzxawifydgq9oj1g6azxqkrzili1cqb
