token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
HOOTIE,HOOTIE,,0.00003944,2024-05-09_15-35-38,600,247,136,38000.0,253,-21.07,-32.38,-32.38,-32.38,19000.0,39000.0,e557ffatrfnbbdaas199gheejcrrpuaddfahywhqvbxj
SolGoodman,Saul,,0.051122,2024-05-09_15-35-38,660,132,59,51000.0,136,-83.09,-72.00,-72.00,-72.00,16000.0,11000.0,2qu5hfz3ovnmsgd9vqqpifj3twd8nfzyrhbuawajudmn
OBAMA WIF HAT,OBAMAWIF,,0.00001337,2024-05-09_15-35-38,840,327,341,27000.0,302,-46.90,-54.61,-54.61,-54.61,10000.0,13000.0,8z1xt6laaz8rz5ijmy7wuk6rk8dmcqga6exjbmzhxh6z
dogwifhat2,WIF2,,0.002183,2024-05-09_15-35-38,840,322,164,148000.0,88,86.88,143K,143K,143K,116000.0,21000000.0,4plf387gjeb7ieajm7nrkmb3atctsx2btpkwtgpmptkx
BIG NATURALS,$NATURALS,,0.059031,2024-05-09_15-35-38,1020,190,170,51000.0,224,-9.15,-84.47,-84.47,-84.47,95000.0,90000.0,daa7dgwaqv8x9kursdl8h9dibuc8ai1kvh6swhyfprb
YIN,YIN,,0.008712,2024-05-09_15-35-38,1020,1364,835,686000.0,843,-46.04,986,986,986,53000.0,87000.0,5hmvnk1caccaq9tg2l6cdpjbvchgm6nbcaowt1emxsxy
Trump Hair,Trump Hair,,0.058628,2024-05-09_15-35-38,1080,125,13,74000.0,46,11.68,53.02,53.02,53.02,75000.0,46000.0,ey28qgv9gojeq7hfdt7kanzc4iumal2vdsy9mbwnbdsq
Apein,AEI,,0.063087,2024-05-09_15-35-38,1140,151,58,13000.0,150,0,102,102,102,34000.0,30000.0,fxhdnvk95uuwtsy1dxgrihihusqz1i4n8pfwhy42snpz
trumpio,trumpio,,0.0001173,2024-05-09_15-35-38,1200,1176,747,326000.0,856,-33.05,99.33,99.33,99.33,34000.0,113000.0,5r9ps85epwzbskfv918i4bdsbknbuopanuhy5apff5ke
The Catrix,CATRIX,,0.0007915,2024-05-09_15-35-38,1440,1361,961,738000.0,634,100,46652,46652,46652,68000.0,791000.0,8ro8tygczvbaaivtv4t1tutbdw4aaaa6v3fcfylmuz8y
Yeet Sol,YEETS,,0.051262,2024-05-09_15-35-38,1740,264,162,18000.0,217,-45.53,-54.93,-54.93,-54.93,12000.0,12000.0,earyhxo8shg1bdynp3wcveurtwkxaw9r7a2tccrnbigg
McDonald’s cat,MCAT,,0.00004381,2024-05-09_15-35-38,2100,64,33,91000.0,60,-3.51,45.52,45.52,45.52,25000.0,43000.0,6u297vdecbgoc3ovxwttnrkxr98omzwvnmpfwzwuhbuy
Mystery Coin Launch,Rabolution,,0.053527,2024-05-09_15-35-38,2220,259,173,55000.0,233,-1.37,-93.95,-93.95,-93.95,59000.0,35000.0,2dupf5yezz2u5db38dgtbmxr9gfuzghmg6g2o7hsyiux
Cabal Trump,CABALT,,0.0001214,2024-05-09_15-35-38,2460,1539,867,296000.0,1091,21.73,108,108,108,35000.0,121000.0,3c3ew8lccj37qqnlvwf3t2ytjircuk5t6ffe6f6bfaa5
Solana Rhoades,SOL,,0.063850,2024-05-09_15-35-38,2460,276,231,18000.0,239,10.57,-29.04,-29.04,-29.04,11000.0,10000.0,9tq7qejswkgwrwweftnupsae457d4xov14qo7pu55ubm
Trump Family Guy,FTrump,,0.051346,2024-05-09_15-35-38,2520,383,239,75000.0,318,0,77.87,77.87,77.87,18000.0,13000.0,9bs8a8eye4udazhyqpmqf3iw35hxb84ml9nmnkxrxeyc
VOTE BIDEN,VOTEB,,0.00003927,2024-05-09_15-35-38,2580,54,40,26000.0,48,171,1634,1634,1634,19000.0,39000.0,bxebxo5amgguqz1fa161bzdkurm6nrhblxxv2kb1pj5d
Pepe Kart Racing,PEPEKART,,0.052314,2024-05-09_15-35-38,2640,375,380,37000.0,300,-26.74,79.59,79.59,79.59,20000.0,23000.0,hrmwz66g1dr9czfojkbwepjz6gsr9ccymzfrzzh1dre6
Shiba Shootout,SHIBASHOOT,,0.01685,2024-05-09_15-35-38,2940,17,7,71000.0,9,0,-0.09,-0.09,-0.09,77000000.0,370000000.0,hfptm2tbc6pyk2nlfymv2vgeaadydxetj4nrn2dfseau
trumpwifcat,TCAT,,0.0001024,2024-05-09_15-35-38,3060,244,119,14000.0,217,-3.66,1136,1136,1136,39000.0,10000.0,cfthlypsnyvlzncqjxurkpy8rb44nu41npog19wttbnb
Ore,ORE,,0.051335,2024-05-09_15-35-38,3180,27,7,552.0,7,0,168,168,168,15000.0,13000.0,cuxe8oekmxhfzthez9vkgevvrj9l1mf3tjy66gfjnfvy
KENNEDYWIFHAT,KENNEDYWIF,,0.056537,2024-05-09_15-35-38,3240,418,322,98000.0,332,30.08,676,676,676,43000.0,65000.0,4bhosupeeqdvhi7jgik86hrdq2o8yrdm5njisqn4o8sy
Boomers on Sol,BOOMER,,0.01675,2024-05-09_15-35-38,3240,0,6,268.0,5,0,-2.63,-2.63,-2.63,66000.0,165000000.0,2moyluzq7w7fbis9kvtptrvhlgt2rljtngdmycdmaxnc
Americoin,AMC,,0.081754,2024-05-09_15-35-38,3360,339,265,36000.0,278,-9.89,166,166,166,20000.0,17000.0,4zqeijgr5kvp5apu8gtyvfloc7nneukkmngtyryehvst
Hog,HOG,,0.0004966,2024-05-09_15-35-38,3420,6158,4897,744000.0,1718,-16.89,16245,16245,16245,79000.0,496000.0,ffuaa2tv4vdb8o8fls1oc7qat13nxs1hv8hbtbfvp9ut
1st Lady,$FILADY,,0.00003444,2024-05-09_15-35-38,3540,1162,854,256000.0,749,-22.71,-55.00,-43.70,-43.70,18000.0,34000.0,flq4ci2x4c8gfmq81bt5marfszo5s5w56tenb6poakjt
Troump,TROUMP,,0.055269,2024-05-09_15-35-38,3660,170,63,92000.0,158,2.34,41.34,101,101,71000.0,52000.0,3wjvqpg9aret8kkynvkc9rrwmxchzilvenc4hkjubwrk
Bunny Money,BUNNY,,0.0008738,2024-05-09_15-35-38,3780,349,237,57000.0,286,-1.45,39.48,1335,1335,17000.0,87000.0,8uyb6eqcvgczk1ye3kueegjqaakedf3khm4sdyhn5doh
TrumpWifDog ,TRDOG,,0.00006965,2024-05-09_15-35-38,3780,504,309,65000.0,407,4.86,140,1585,1585,16000.0,69000.0,h6uzbcln54mhwkt21gkpkvhixutenonsueocysgkdxfe
Pablo,COCO,,0.051369,2024-05-09_15-35-38,3840,131,110,28000.0,76,0,131,290,290,12000.0,13000.0,fymzwulpr7am14ias7eygwddjuaaswf46886m72xmj6z
Tony Moontana,MOON,,0.00002605,2024-05-09_15-35-38,3900,150,71,86000.0,123,38.86,186,1033,1033,61000.0,26000.0,avzceqrp5ehpbt8repraerkzvipmznpkvu1a68darys9
Up Like Trump,TrUPm,,0.067171,2024-05-09_15-35-38,4020,208,227,14000.0,168,-0.58,-92.73,6.54,6.54,12000.0,717.0,7aznu6aejdhd5b3gz1nebhp7c4erh8kavfkusrhbzcyf
MasterCat,MASTERCAT,,0.03191,2024-05-09_15-35-38,4020,8,8,572.0,12,0,12.93,12.93,12.93,27000.0,311000.0,evrpgy9jboqemfeh4mw4xqwrlxsln52ypz2niflfugjm
Duke Dennis,AMP,,0.00001121,2024-05-09_15-35-38,4140,287,174,22000.0,274,4.00,11.44,565,565,78000.0,11000.0,8hioxxynpvxsdextkyhlgk6zqc6pkqgicdzwjnypyrwk
Trump's Wife,MELANIA,,0.00006375,2024-05-09_15-35-38,4200,1071,1067,121000.0,930,-35.03,-91.82,234,234,37000.0,43000.0,3asa27si6jfryiab6vxbvu8omhi46qstcyobrddbvqqc
mubzen (RELAUNCH),mubzen,,0.058964,2024-05-09_15-35-38,4320,381,323,99000.0,330,22.11,-52.71,-85.11,-85.11,95000.0,88000.0,4i76sd5rumtiuhlra9cecqcmk5nrrjgsfpxufcuhcvyz
KIMWIFHAT,KIMWIF,,0.0003170,2024-05-09_15-35-38,4380,538,504,58000.0,483,-2.51,-31.15,32.32,32.32,39000.0,31000.0,bettdjavnmqbnt7hzjuw4ma9a9w8hwsdb12frgegqzfz
iBaby,IBABY,,0.0003823,2024-05-09_15-35-38,4500,174,108,51000.0,151,0,-67.68,727,727,97000.0,38000.0,126wpg3c1x7unjawmuj4fj45axfhnyweoct7xglzyxzs
Smokey The Bear,SMOKEY,,0.054232,2024-05-09_15-35-38,4680,751,480,253000.0,471,1.75,-52.83,324,324,38000.0,42000.0,ei4jvlnm8nvar72djqaqnwknftqfzegqsdqsy2gnwndw
Forrest Trump 2024,FTRUMP,,0.052143,2024-05-09_15-35-38,4860,183,169,26000.0,192,0,-94.25,-49.99,-49.99,33000.0,21000.0,46pn2mqjp1usr4ebqnd9pttiyjyjjadtwslwn6kylnkf
Nosana,NOS,,4.39,2024-05-09_15-35-38,5040,7,11,39000.0,13,0,-0.42,-0.94,-0.94,43000.0,3663000000.0,8aarswznczgtqwqvcecxn24oyugjh72vfjatx7pvjyj6
MEELAY ON SOL,MEELAY,,0.002067,2024-05-09_15-35-38,5160,365,557,31000.0,274,-0.61,268,7089,7089,99000.0,43000.0,e5j8cudt6ofvjzzxpyejkxvjewynvp9rp8fopevbgy9q
Chupapi Munanyo,$PAPI,,0.052460,2024-05-09_15-35-38,5280,280,203,22000.0,273,0,7.22,28.81,28.81,36000.0,24000.0,9ftguapdprcyncz8mykxmqcany1bicdiktdvbrtvkzfw
VEGO ,VEGO ,,0.00001279,2024-05-09_15-35-38,5460,148,47,777.0,57,0,0.19,7.22,7.22,24000.0,12000.0,altwwtqxhftah72j11xrp5vvvriq2nqvwepd4uis2vuo
CrackMander,CRACK,,0.053536,2024-05-09_15-35-38,5520,339,211,21000.0,239,1.14,25.83,2.60,2.60,21000.0,35000.0,6x3yqppcwttojaaht3eth5khflbg13gyf4nxgrjnaeeq
MEME101,$MEME101,,0.065636,2024-05-09_15-35-38,5700,137,105,23000.0,164,-2.38,-8.62,-19.40,-19.40,35000.0,56000.0,f7wfsetxnk17ww2djev9bcndkytjnp1v44jeqin3sbqv
NinjaGoCats,NJACATS,,0.051279,2024-05-09_15-35-38,5700,329,369,116000.0,268,-4.76,-18.14,43.73,43.73,18000.0,12000.0,cpim85pjczmfkzndn4znbhgkiynptxnqetlyhgxmdtbr
TrumpTower,TT,,0.00006424,2024-05-09_15-35-38,5820,1623,1231,442000.0,979,-5.52,-41.70,10.34,10.34,26000.0,64000.0,7fwxrzaczxpfjgztbm7dkoznajat87jbb685sztwassi
APEPE,APEPE,,0.055448,2024-05-09_15-35-38,6000,14513,13435,467000.0,3060,-0.91,0.49,20.91,20.91,299000.0,544000.0,46fceaunrkro67dbgccqim7psstoas1tjb7ytjgjisen
Squash,SQUASH,,0.056093,2024-05-09_15-35-38,6000,265,277,23000.0,186,-2.52,-20.32,295,295,41000.0,60000.0,9zgrstorxkpfnemymd4jgpmevytdxqnxgmbvfmal9ljj
Baiden Burasuto,BAIDEN,,0.053908,2024-05-09_15-35-38,6000,420,378,133000.0,368,0,-93.27,-93.19,-93.19,62000.0,39000.0,29qbnwrkb3ujtkgvwdnnpuahiacvcbawbayeburkouyv
LightningCat,LCAT,,0.052882,2024-05-09_15-35-38,6240,161,110,38000.0,156,0,5.47,-95.53,-95.53,53000.0,28000.0,j78ymfhq91ftzggjdvikfzeqsqnledwp2hpktypkxoez
Election Coin ,ELECTION,,0.00001710,2024-05-09_15-35-38,6300,423,343,40000.0,329,-1.95,7.08,227,227,59000.0,57000.0,cycrzqzac9yo8bjyz6wqyvtdgok2fgw6phuoniscaxzy
bernie sanders mittens,MITTENS,,0.051141,2024-05-09_15-35-38,6660,293,348,24000.0,225,0,-2.86,37.83,37.83,17000.0,11000.0,3bmdchsqqrgxiqyfs48gvrb2amxv3weydvcc6igjn58s
da wite hoose,witehoose,,0.051328,2024-05-09_15-35-38,6780,438,357,104000.0,303,-6.22,-67.63,58.77,58.77,19000.0,13000.0,esucu4wk8he549t3xuj5ydtj7bfmv5opkt1kthmauptc
Shiba Doge Hybrid,SHIDOGE,,0.055719,2024-05-09_15-35-38,7080,110,24,25000.0,112,0,-0.93,37.31,37.31,35000.0,14000.0,gye7eavpk3anvi1ohlqsikzm14xzl12letcjajrnzas8
777FuckIlluminatiWorldwide,FIW,,0.003916,2024-05-09_15-35-38,7080,101,130,13000.0,96,-9.82,-15.93,20.52,20.52,23000.0,38000000.0,j1w6ihpz82rudpkzooyact27ttzsngh6pmktgh9asy5u
Kobe God,Kobe God,,0.001063,2024-05-09_15-35-38,7080,2368,1033,10000000.0,814,2.55,28.49,318,318,570000.0,10000000.0,g2ypnryz6t4tpkiptfhr86bp8hcmjb6hnigw2gxnk8et
777FuckIlluminatiWorldwide,FIW,,0.003969,2024-05-09_15-35-38,7140,566,532,46000.0,321,-8.41,-6.65,24.14,24.14,47000.0,39000000.0,dcgdnnzljsyfqc2xrdbsuplru378lymhrgjge4bf6rmr
Messi Magic,MessiMagic,,0.001091,2024-05-09_15-35-38,7200,2931,856,11000000.0,998,1.07,2.74,284,284,816000.0,10000000.0,4hddmbuqlpuztmqw4ymdqzffbcumekyhbqjw2fs6pumm
Venus Two Face Cat,VENUS ,,0.054770,2024-05-09_15-35-38,7260,513,374,157000.0,376,-64.45,-76.10,139,139,55000.0,47000.0,gthjftr8snxfkpyccwh1jy7nv4hlkxyztsxsyiofx9ey
Trump Steak,Steak,,0.054993,2024-05-09_15-35-38,7380,381,417,90000.0,393,0,-16.53,-91.80,-91.80,71000.0,49000.0,al1gtflcspnfbma5y3vuouawkqsb5jziofaldwcfb3zz
Ultimate Fighting President ,UFM,,0.00009236,2024-05-09_15-35-38,7440,211,257,22000.0,246,0,-11.31,14.15,14.15,16000.0,924.0,frstpw1khbm7z2ywxbmtu6wbykdqhq9vfbqqgcvvnjjn
Counter Strike,CS,,0.00002461,2024-05-09_15-35-38,7740,192,134,44000.0,170,0,23.49,-57.59,-57.59,15000.0,22000.0,hy6p7yxzdv72ue5kknv8gqfikhg9mxohmqxbfpjhhmfc
Trump's cat,STANLEY,,0.00001245,2024-05-09_15-35-38,7800,355,548,39000.0,338,0,-24.50,31.07,31.07,19000.0,12000.0,j2efhd32lampqmammug1bc2xx9pjh8ynu4smujmv1aio
PAPA CATINO,PAPCAT,,0.00003276,2024-05-09_15-35-38,7800,401,271,50000.0,304,6.75,-25.53,-42.95,-42.95,18000.0,26000.0,b9kgq2r97ekavvlagydvcaw6jovhiblhlnlkusucqsfd
turo inu,turo,,0.00003850,2024-05-09_15-35-38,7800,482,477,107000.0,448,8.05,10.40,-40.44,-40.44,19000.0,38000.0,9rixvzsa8wbe6vd46upqrszqemaht5cmvwmwuxd9lqm7
Zombie Coin,ZOMCOIN,,0.055835,2024-05-09_15-35-38,7920,183,63,12000.0,167,0,-43.07,16.55,16.55,40000.0,17000.0,6r8pedbqsugnkzjt7ngcgssgxeyupnayu3kpjkjqktbl
FuryCatSol,FCAT,,0.051564,2024-05-09_15-35-38,8040,175,124,62000.0,167,0,24.45,167,167,17000.0,15000.0,facmypvroo13sizhmgpatjh3kaqw8cczwag18g9cqkaa
TROLL,TROLL,,0.0001544,2024-05-09_15-35-38,8100,85,43,68000.0,18,3.98,45.09,341,341,13000.0,154000.0,3hispufydkk9xv3vnv5cby1fuptsectslhqp8lc2z9j9
dark boden,doben,,0.0006211,2024-05-09_15-35-38,8400,7,0,256.0,6,0.90,-1.40,-1.40,-1.40,18000.0,621000.0,3uzhe1s3k8kn5my5epuubh7bf7eexsu3cxjtkt3tvp3x
Extraterrestrial,EXTRA,,0.00002394,2024-05-09_15-35-38,8520,412,159,35000.0,202,0.16,13.34,-58.54,-58.54,15000.0,23000.0,3exn668anouek1yswxjwf9f7c3mkq5lwgvhdugubcuqo
TUCKERWIFHAT,TUCKERWIF,,0.0005479,2024-05-09_15-35-38,8580,5634,3910,19000000.0,2647,9.42,15.70,834,834,79000.0,512000.0,5zad4edt2edz12brnmuzgksc4d4gf2m7xqixorcpwihl
Trump sama,SAMA,,0.054623,2024-05-09_15-35-38,8640,96,160,71000.0,90,0,-38.36,413,413,15000.0,23000.0,6xgnv5dkkqypqd6zt1q5dimdww7zfpa9buj1uygkkmnp
Luminary,LUMINARY,,0.00001922,2024-05-09_15-35-38,8700,115,36,17000.0,57,0,13.21,75.96,75.96,28000.0,19000.0,5c8bxyeyckfbuctapftlxanc5g7bcpyaruvyagzeqx2a
CatXP,CatXP,,0.057174,2024-05-09_15-35-38,8820,846,786,277000.0,612,0.60,-11.00,-88.02,-88.02,86000.0,66000.0,6njvfhlcubljlmygkycnwrpts5gzpqhycllgtjmtsigt
MakeSolanaGreatAgain,$MSGA,,0.067173,2024-05-09_15-35-38,8880,159,190,17000.0,163,0,-2.55,-28.60,-28.60,11000.0,717.0,cobgys6wtpayueo2wkixx1qxwz4gbibcve3zc7n38ntn
Make Donald Meme Again,MDMA,,0.051320,2024-05-09_15-35-38,9000,226,175,27000.0,196,0,-39.01,-58.50,-58.50,20000.0,13000.0,aai8jnd72tbg835xeq9ulfzfd7y7g3bwtyu6jjv8pv98
Book of MAGA,BOMAGA,,0.00001126,2024-05-09_15-35-38,9060,311,327,29000.0,267,0,-8.86,70.64,70.64,16000.0,11000.0,fmxh2mfxlt7rm9wwpxzmtyjnaxasqxmzvvucwqfhfz7e
SATOSHI PEPE,SATOSHI,,0.00003233,2024-05-09_15-35-38,9300,8026,7915,15000000.0,7096,0,-59.18,35.81,35.81,56000.0,32000.0,ww9zkjrni4lfhdvezfw4vc1iyqirfgorwkxfjjyetxg
Acidoid,ACID,,0.054412,2024-05-09_15-35-38,9420,248,367,26000.0,236,0,50.35,160,160,49000.0,44000.0,3klagvq5aqtytmgnpp82iup9nqmgdfg9aagyvggpu2bc
duudle.fun,DUUDLE,,0.052870,2024-05-09_15-35-38,9480,532,427,124000.0,410,-0.23,-0.47,-95.82,-95.82,54000.0,28000.0,4ixmvqz3shxoqssrqcnzbmj6baywcah2johdbqq9jm8s
DONALD TRENP,TRENP,,0.057396,2024-05-09_15-35-38,9480,363,343,72000.0,351,-1.78,-28.39,-87.17,-87.17,86000.0,70000.0,4shas8n4cw8zs61qj9zyekx7e7qugovis1qoqpbh8rss
Gury Vee,GuryVee,,0.0002830,2024-05-09_15-35-38,9480,13,6,323.0,10,0.98,-4.95,2.63,2.63,12000.0,283000.0,haaf2esxputcbxeasrxl8rzpdsytikc7arwadvteu5fq
Solfries,Fries,,0.053139,2024-05-09_15-35-38,9540,154,115,71000.0,148,0,-9.22,125,125,26000.0,31000.0,3afhamkbpt9xzzxnipcqm48r7uv6elcalrbkqpakotpc
SOLAICHAT,SOLCA,,0.069054,2024-05-09_15-35-38,9840,15,4,319.0,2,0,0,97.98,97.98,12000.0,905.0,env8ekctgz1f4n1afsyirw84whtjysn7vr66w5rwrx5c
Boba Oppa,BOBAOPPA,,0.051126,2024-05-09_15-35-38,9840,15,5,451.0,3,0,0,133,133,14000.0,11000.0,8jqy9fvacf36chgs3fkek7zx5sdtfvp1a8g9w76ojdai
Slothana,SLOTH,,0.068455,2024-05-09_15-35-38,9840,12,3,invalid value: 210,2,0,0,87.52,87.52,12000.0,846.0,e7cpawf9m84mu2xdvgjstcduedq8z5b7747iqtiniaad
cat in a dogs world,MEW,,0.069701,2024-05-09_15-35-38,9840,16,6,319.0,1,0,36.50,107,107,13000.0,invalid value: 970,4tjdioep7y4ehtbzjjwovmrf315abv33qjjw5pgxjkkq
dogwifhat,$WIF,,0.069082,2024-05-09_15-35-38,9840,17,5,296.0,1,0,19.51,98.14,98.14,12000.0,908.0,3uofsvckbxtgr8cbpdc3ugqe2ybymqjg2lqhupyyxuwz
