token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Swrek,SWREK,,0.054139,2024-05-01_18-59-20,2580,199,205,40000.0,214,-23.84,-92.08,-92.08,-92.08,59000.0,41000.0,aq4aulahi7dwzkb52aeafxebxb8cbbodsudm9nqg4kkw
Trumpwifhat,TRUMP,,0.00001082,2024-05-01_18-59-20,2640,321,14,14000.0,50,5.72,58.01,58.01,58.01,134000.0,85000.0,8kzsthnaho621mrrkklskvochk6sbrlfmguu7efcar9n
Book Of Prison,BOP,,0.056304,2024-05-01_18-59-20,2640,700,491,62000.0,499,64.82,805,805,805,41000.0,63000.0,5pkuivwr5sfudzahjzte35pz62zufbuce69dfbrkd4sk
ANGEL,ANGEL,,0.053291,2024-05-01_18-59-20,2760,496,422,158000.0,445,-0.66,-93.86,-93.86,-93.86,53000.0,32000.0,hszq29kyddhndtjw23r4zgkxcbxdxhtgjqbmg9uetkjp
TIM,TIM,,0.003103,2024-05-01_18-59-20,2880,0,1,19.0,1,0,0,0,0,22000.0,31000000.0,2jnvm3xkfgpiiefcajplisfabujj9msjvdrv6ppnbuyk
Canadian Cat,CATADA,,0.002092,2024-05-01_18-59-20,3540,7512,7180,19000000.0,7435,1.76,58.59,58.59,58.59,334000.0,209000.0,7c8bnwwyiqc8qknkqqj1nfmwfbcw759wsw9yru73kcnt
Unfuddables,PB&J,,0.00004888,2024-05-01_18-59-20,3540,503,402,93000.0,403,-17.64,-5.35,-5.35,-5.35,20000.0,46000.0,cpbmhdu2wehqhhgj4mzhnwmqvau5ngzocbpmydvkbjpb
Hypnotoad,TOAD,,0.062161,2024-05-01_18-59-20,3900,77,28,16000.0,75,0,27.35,9.20,9.20,28000.0,21000.0,9h2cbevzejh25gga6rxtqbmrkhzxmzvxzjmzsltbm5h3
Emo Pepe,EMOPEPE,,0.051782,2024-05-01_18-59-20,3960,313,272,24000.0,242,-3.51,-18.42,156,156,21000.0,17000.0,darpvbqryugjhnohge2jgxksw2aw1iim9y9fyakf32gt
Reservoir Cats,RATS,,0.057193,2024-05-01_18-59-20,3960,658,561,152000.0,517,6.44,-85.56,-86.05,-86.05,79000.0,71000.0,gthe6ppvbqnven1ddcc9mfwxn1cag4ezyftuwfcetbu9
🇱🇷 Trump Pepe,$TRUPE,,0.0002440,2024-05-01_18-59-20,4020,4069,1466,41000.0,3452,0.66,9.83,12.27,12.27,63000.0,97000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.053241,2024-05-01_18-59-20,4380,299,206,21000.0,282,-12.64,-18.24,101,101,39000.0,35000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
🦇BATMAN ON THE MOON,🦇BATMON,,0.0005408,2024-05-01_18-59-20,4500,3376,294,87000.0,3331,1.87,17.90,24.55,24.55,67000.0,108000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
jew bidon ,BIDON,,0.052548,2024-05-01_18-59-20,4560,58,18,933.0,58,0,-0.46,-16.13,-16.13,26000.0,15000.0,aucaai1hkhz2qkxth423fydntdmcmtvuxirs8rxvcekj
PEPE POLICE,POPO,,0.051800,2024-05-01_18-59-20,4980,64,19,10000.0,64,0,0.34,-1.98,-1.98,31000.0,18000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
🪭 Sora Geisha Cat,$GEKAT,,0.0001843,2024-05-01_18-59-20,5160,2820,1305,14000.0,2765,2.68,20.72,28.67,28.67,68000.0,110000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0003020,2024-05-01_18-59-20,5160,1115,744,494000.0,729,-33.90,120,488,488,51000.0,124000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00002999,2024-05-01_18-59-20,5400,2540,1834,806000.0,1459,-4.83,-8.79,-41.15,-41.15,17000.0,29000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053177,2024-05-01_18-59-20,5520,465,543,119000.0,403,-0.54,-5.64,-94.10,-94.10,52000.0,30000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
🔥 PUPU THE PEPE's GF,PUPU,,0.00006998,2024-05-01_18-59-20,6000,3618,2052,14000.0,3330,1.54,11.50,19.46,19.46,39000.0,62000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053379,2024-05-01_18-59-20,6540,451,385,188000.0,388,0.23,-25.40,-93.80,-93.80,54000.0,33000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.00002554,2024-05-01_18-59-20,6720,1152,830,196000.0,738,0.37,-43.18,-51.00,-51.00,15000.0,25000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.053350,2024-05-01_18-59-20,6780,739,523,62000.0,438,-23.51,-52.08,254,254,31000.0,33000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.055704,2024-05-01_18-59-20,6900,252,148,22000.0,214,0,-12.37,51.09,51.09,33000.0,43000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002320,2024-05-01_18-59-20,7260,262,145,160000.0,201,-0.15,11.37,186,186,19000.0,23000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.052430,2024-05-01_18-59-20,7560,343,235,34000.0,292,0,-49.89,61.63,61.63,34000.0,24000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0001759,2024-05-01_18-59-20,7620,3298,2271,13000.0,3161,-1.49,9.86,26.70,26.70,64000.0,105000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06752,2024-05-01_18-59-20,7860,39,37,12000.0,33,4.39,0.08,-6.04,-6.04,56000.0,655000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00002249,2024-05-01_18-59-20,7980,1034,822,189000.0,772,0,1.78,-56.70,-56.70,14000.0,20000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058136,2024-05-01_18-59-20,7980,251,785,40000.0,278,0,-1.74,-21.53,-21.53,15000.0,814.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00004367,2024-05-01_18-59-20,8580,3481,2439,12000000.0,1853,107,-6.25,-18.21,-18.21,21000.0,40000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051345,2024-05-01_18-59-20,8700,450,822,43000.0,346,0,1.11,124,124,16000.0,13000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_18-59-20,9000,145,237,94000.0,132,0,-0.21,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.051162,2024-05-01_18-59-20,9060,234,675,24000.0,202,4.35,49.28,47.04,47.04,16000.0,11000.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002308,2024-05-01_18-59-20,9300,4655,3112,11000000.0,2110,-25.32,3.67,345,345,47000.0,230000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.057033,2024-05-01_18-59-20,9960,1619,1916,281000.0,1095,-1.42,-21.70,21.91,21.91,14000.0,865.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.051854,2024-05-01_18-59-20,10080,372,230,45000.0,327,-0.04,-0.12,24.15,24.15,29000.0,18000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052710,2024-05-01_18-59-20,11220,124,177,55000.0,97,0,0,68.03,68.03,10000.0,27000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.068292,2024-05-01_18-59-20,11520,268,677,38000.0,217,0,0,42.43,42.43,13000.0,828.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051481,2024-05-01_18-59-20,11580,262,356,32000.0,245,0,0,-17.16,-17.16,26000.0,14000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004625,2024-05-01_18-59-20,11640,351,233,106000.0,286,0,-0.72,596,596,10000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.056426,2024-05-01_18-59-20,11700,1706,1159,275000.0,842,40.75,61.25,807,807,43000.0,64000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002735,2024-05-01_18-59-20,11760,987,872,68000.0,428,-2.85,-33.96,-34.96,-34.96,12000.0,16000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.053738,2024-05-01_18-59-20,11880,902,705,140000.0,654,8.94,-32.75,1780,1780,12000.0,33000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.00009998,2024-05-01_18-59-20,12420,739,562,186000.0,589,7.56,19.89,87.95,87.95,29000.0,99000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001820,2024-05-01_18-59-20,12420,1749,1452,241000.0,1107,-13.29,56.32,424,424,97000.0,18000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_18-59-20,12540,85,62,50000.0,77,0,0,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_18-59-20,12720,350,785,62000.0,354,0,0,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097746,2024-05-01_18-59-20,13080,455,451,48000.0,348,0,-6.97,29.16,29.16,12000.0,775.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001430,2024-05-01_18-59-20,13140,734,526,202000.0,552,-0.73,25.54,173,173,35000.0,143000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.00001166,2024-05-01_18-59-20,13260,587,286,20000.0,47,0,94.94,9582,9582,29000.0,11000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_18-59-20,13440,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067738,2024-05-01_18-59-20,13560,118,25,27000.0,121,0,-1.35,11.04,11.04,14000.0,541000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055244,2024-05-01_18-59-20,13680,711,614,146000.0,579,-1.01,-2.05,-90.01,-90.01,67000.0,52000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_18-59-20,13680,78,210,16000.0,78,0,-1.75,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068486,2024-05-01_18-59-20,13860,335,333,32000.0,255,0,0.01,45.85,45.85,13000.0,846.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002204,2024-05-01_18-59-20,13980,149,52,35000.0,149,0,0,10.97,10.97,34000.0,22000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0008948,2024-05-01_18-59-20,14220,1,8,93.0,9,0,-2.56,-5.13,-5.13,14000.0,894000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.004559,2024-05-01_18-59-20,14340,29,19,16000.0,37,-20.63,-20.63,-21.30,-21.30,28000.0,45000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.00001070,2024-05-01_18-59-20,14760,453,406,57000.0,352,-13.86,-49.59,541,541,72000.0,10000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_18-59-20,14760,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_18-59-20,14820,24,12,379.0,26,0,0,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0007213,2024-05-01_18-59-20,15000,4721,3533,23000000.0,1931,-1.54,120,1253,1253,84000.0,334000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051082,2024-05-01_18-59-20,15300,72,75,21000.0,74,-3.67,-3.67,9.37,9.37,19000.0,10000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_18-59-20,15300,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.051881,2024-05-01_18-59-20,15300,1273,1211,331000.0,432,0,-4.13,-67.70,-67.70,10000.0,invalid value: 790,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_18-59-20,15480,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051605,2024-05-01_18-59-20,15540,265,237,25000.0,252,0,-24.80,19.55,19.55,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001375,2024-05-01_18-59-20,15780,946,927,256000.0,635,0,-3.75,7.75,7.75,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_18-59-20,15960,13,3,141.0,4,0,0,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
REKT ON SOL,REKT,,0.00001357,2024-05-01_18-59-20,16800,329,325,91000.0,314,0,-0.63,-51.00,-51.00,21000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.00001695,2024-05-01_18-59-20,16860,2524,2201,467000.0,1573,3.91,-4.58,982,982,73000.0,16000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.052052,2024-05-01_18-59-20,17160,1393,1011,154000.0,848,0,-33.37,193,193,24000.0,20000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
India,INDIA,,0.052133,2024-05-01_18-59-20,17460,55,19,14000.0,55,0,0,28.11,28.11,34000.0,21000.0,2brfzptqrumc15zahnhcx13awoffhnvs1zgxm4ccd5tv
Book of CZ,FOUR,,0.0002396,2024-05-01_18-59-20,17460,386,267,139000.0,332,0,-1.51,-83.76,-83.76,17000.0,959.0,6dqtemmtxnttkbmfaysy2n828gncabvottzqiobvfu2r
KING CAESAR SOL,KING,,0.066946,2024-05-01_18-59-20,17580,183,300,14000.0,135,0,-2.35,25.78,25.78,11000.0,695.0,2h3gtqcchz4gbscpyvlwryv8vurz3zry1kvhyrzwz3g3
ALCATPONE,CATPON,,0.00002946,2024-05-01_18-59-20,18000,701,579,98000.0,501,3.91,-3.78,883,883,13000.0,29000.0,6n3kvu5vxm1uvq6g8qwy8qqrf1jthwpowtnusplgnaza
Pakistan,PAK,,0.054816,2024-05-01_18-59-20,18240,54,25,16000.0,54,0,0,14.86,14.86,85000.0,48000.0,gmf7ztbvgycgvymnehvr99zp1y4ij5cvvbemmtjp1npk
angul,angul,,0.051278,2024-05-01_18-59-20,18300,201,269,15000.0,157,0,0,63.67,63.67,17000.0,12000.0,ekuzdmbhbqhpw7zevr71ca6za6vaxod7fslwls8jiqdw
CZ's 4 Dogs,CZDOGS,,0.0001055,2024-05-01_18-59-20,18360,296,310,30000.0,321,0,0,-60.27,-60.27,18000.0,10000.0,hg923unguvmrckern3ge9k8m7gkxufmj7m8nsacd5aw7
bearack obama,BEARACK,,0.053384,2024-05-01_18-59-20,18360,192,105,12000.0,159,0,-6.51,335,335,28000.0,33000.0,5vqd7bs57pdm7esg2cu6ldnxfqcqs74t5cmkrbzmbovl
JAIL OF MEME,JOME,,0.052725,2024-05-01_18-59-20,18420,1348,1267,190000.0,943,7.64,1.52,48.74,48.74,27000.0,27000.0,ez8rmdvyv1ws1bnmncmwi9ydxppey5kzmlutsp9odqg4
