token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Nosana,NOS,,4.39,2024-05-09_15-40-59,5340,7,11,39000.0,13,0,0.49,-0.94,-0.94,43000.0,3663000000.0,8aarswznczgtqwqvcecxn24oyugjh72vfjatx7pvjyj6
MEELAY ON SOL,MEELAY,,0.002178,2024-05-09_15-40-59,5460,371,567,31000.0,276,5.90,274,7475,7475,10000.0,45000.0,e5j8cudt6ofvjzzxpyejkxvjewynvp9rp8fopevbgy9q
Chupapi Munanyo,$PAPI,,0.052460,2024-05-09_15-40-59,5640,280,203,22000.0,273,0,9.95,28.81,28.81,36000.0,24000.0,9ftguapdprcyncz8mykxmqcany1bicdiktdvbrtvkzfw
VEGO ,VEGO ,,0.00001279,2024-05-09_15-40-59,5760,148,47,777.0,57,0,0.05,7.22,7.22,24000.0,12000.0,altwwtqxhftah72j11xrp5vvvriq2nqvwepd4uis2vuo
CrackMander,CRACK,,0.052285,2024-05-09_15-40-59,5820,341,219,21000.0,239,-34.03,106,-33.68,-33.68,17000.0,22000.0,6x3yqppcwttojaaht3eth5khflbg13gyf4nxgrjnaeeq
MEME101,$MEME101,,0.065676,2024-05-09_15-40-59,6000,140,107,23000.0,166,0.64,-3.14,-18.84,-18.84,35000.0,56000.0,f7wfsetxnk17ww2djev9bcndkytjnp1v44jeqin3sbqv
NinjaGoCats,NJACATS,,0.051279,2024-05-09_15-40-59,6000,329,369,116000.0,268,0,-17.63,43.73,43.73,18000.0,12000.0,cpim85pjczmfkzndn4znbhgkiynptxnqetlyhgxmdtbr
TrumpTower,TT,,0.00006743,2024-05-09_15-40-59,6120,1640,1242,444000.0,986,8.12,-24.63,15.81,15.81,26000.0,67000.0,7fwxrzaczxpfjgztbm7dkoznajat87jbb685sztwassi
APEPE,APEPE,,0.055481,2024-05-09_15-40-59,6300,15544,14415,496000.0,3074,0.07,1.55,21.64,21.64,301000.0,548000.0,46fceaunrkro67dbgccqim7psstoas1tjb7ytjgjisen
Squash,SQUASH,,0.055900,2024-05-09_15-40-59,6300,266,280,23000.0,186,-2.86,-18.88,282,282,40000.0,59000.0,9zgrstorxkpfnemymd4jgpmevytdxqnxgmbvfmal9ljj
Baiden Burasuto,BAIDEN,,0.053908,2024-05-09_15-40-59,6360,420,378,133000.0,368,0,-92.90,-93.19,-93.19,62000.0,39000.0,29qbnwrkb3ujtkgvwdnnpuahiacvcbawbayeburkouyv
LightningCat,LCAT,,0.052953,2024-05-09_15-40-59,6540,162,111,38000.0,157,2.47,8.08,-95.42,-95.42,54000.0,29000.0,j78ymfhq91ftzggjdvikfzeqsqnledwp2hpktypkxoez
Election Coin ,ELECTION,,0.00001710,2024-05-09_15-40-59,6600,423,343,40000.0,329,0,-2.81,227,227,59000.0,57000.0,cycrzqzac9yo8bjyz6wqyvtdgok2fgw6phuoniscaxzy
REPUBLICAN PARTY,GOP,,0.003871,2024-05-09_15-40-59,6660,803,447,238000.0,793,120M,16B,23412,23412,45000.0,38000000.0,gzqntjelgjnfnzy3k3o27zbmnrfyospjczqmuzoqghux
bernie sanders mittens,MITTENS,,0.051172,2024-05-09_15-40-59,6960,294,348,24000.0,225,2.73,3.28,41.59,41.59,18000.0,11000.0,3bmdchsqqrgxiqyfs48gvrb2amxv3weydvcc6igjn58s
da wite hoose,witehoose,,0.051328,2024-05-09_15-40-59,7080,438,357,104000.0,303,0,-55.66,58.77,58.77,19000.0,13000.0,esucu4wk8he549t3xuj5ydtj7bfmv5opkt1kthmauptc
Shiba Doge Hybrid,SHIDOGE,,0.055719,2024-05-09_15-40-59,7380,110,24,25000.0,112,0,-0.93,37.31,37.31,35000.0,14000.0,gye7eavpk3anvi1ohlqsikzm14xzl12letcjajrnzas8
777FuckIlluminatiWorldwide,FIW,,0.003465,2024-05-09_15-40-59,7380,110,149,15000.0,106,-11.51,-6.42,6.65,6.65,21000.0,34000000.0,j1w6ihpz82rudpkzooyact27ttzsngh6pmktgh9asy5u
Kobe God,Kobe God,,0.001150,2024-05-09_15-40-59,7380,2498,1114,10000000.0,831,7.69,37.06,352,352,594000.0,11000000.0,g2ypnryz6t4tpkiptfhr86bp8hcmjb6hnigw2gxnk8et
777FuckIlluminatiWorldwide,FIW,,0.003609,2024-05-09_15-40-59,7440,597,549,50000.0,337,-7.75,7.89,12.86,12.86,46000.0,35000000.0,dcgdnnzljsyfqc2xrdbsuplru378lymhrgjge4bf6rmr
Messi Magic,MessiMagic,,0.001104,2024-05-09_15-40-59,7500,3063,895,12000000.0,1017,2.35,8.29,288,288,822000.0,11000000.0,4hddmbuqlpuztmqw4ymdqzffbcumekyhbqjw2fs6pumm
Venus Two Face Cat,VENUS ,,0.054674,2024-05-09_15-40-59,7560,517,381,157000.0,377,-2.65,-75.03,134,134,54000.0,46000.0,gthjftr8snxfkpyccwh1jy7nv4hlkxyztsxsyiofx9ey
Trump Steak,Steak,,0.054702,2024-05-09_15-40-59,7740,381,418,90000.0,394,-5.83,-5.61,-92.28,-92.28,69000.0,47000.0,al1gtflcspnfbma5y3vuouawkqsb5jziofaldwcfb3zz
Ultimate Fighting President ,UFM,,0.00009236,2024-05-09_15-40-59,7740,211,257,22000.0,246,0,-13.48,14.15,14.15,16000.0,924.0,frstpw1khbm7z2ywxbmtu6wbykdqhq9vfbqqgcvvnjjn
Counter Strike,CS,,0.00002461,2024-05-09_15-40-59,8040,192,134,44000.0,170,0,36.07,-57.59,-57.59,15000.0,22000.0,hy6p7yxzdv72ue5kknv8gqfikhg9mxohmqxbfpjhhmfc
Trump's cat,STANLEY,,0.00001245,2024-05-09_15-40-59,8100,355,548,39000.0,338,0,-24.50,31.07,31.07,19000.0,12000.0,j2efhd32lampqmammug1bc2xx9pjh8ynu4smujmv1aio
PAPA CATINO,PAPCAT,,0.00003169,2024-05-09_15-40-59,8160,401,275,50000.0,304,-3.24,-12.57,-44.80,-44.80,17000.0,25000.0,b9kgq2r97ekavvlagydvcaw6jovhiblhlnlkusucqsfd
turo inu,turo,,0.00003954,2024-05-09_15-40-59,8160,485,477,107000.0,450,2.70,9.69,-38.83,-38.83,20000.0,39000.0,9rixvzsa8wbe6vd46upqrszqemaht5cmvwmwuxd9lqm7
Zombie Coin,ZOMCOIN,,0.055835,2024-05-09_15-40-59,8220,183,63,12000.0,167,0,-47.68,16.55,16.55,40000.0,17000.0,6r8pedbqsugnkzjt7ngcgssgxeyupnayu3kpjkjqktbl
FuryCatSol,FCAT,,0.051564,2024-05-09_15-40-59,8340,175,124,62000.0,167,0,-7.38,167,167,17000.0,15000.0,facmypvroo13sizhmgpatjh3kaqw8cczwag18g9cqkaa
TROLL,TROLL,,0.0001544,2024-05-09_15-40-59,8400,85,43,68000.0,18,0,27.12,341,341,13000.0,154000.0,3hispufydkk9xv3vnv5cby1fuptsectslhqp8lc2z9j9
dark boden,doben,,0.0006211,2024-05-09_15-40-59,8700,7,0,256.0,6,0,-1.40,-1.40,-1.40,18000.0,621000.0,3uzhe1s3k8kn5my5epuubh7bf7eexsu3cxjtkt3tvp3x
Extraterrestrial,EXTRA,,0.00002416,2024-05-09_15-40-59,8820,418,160,35000.0,203,0.88,12.95,-58.17,-58.17,15000.0,24000.0,3exn668anouek1yswxjwf9f7c3mkq5lwgvhdugubcuqo
TUCKERWIFHAT,TUCKERWIF,,0.0007459,2024-05-09_15-40-59,8940,5843,4056,20000000.0,2736,37.73,28.84,1172,1172,93000.0,697000.0,5zad4edt2edz12brnmuzgksc4d4gf2m7xqixorcpwihl
Trump sama,SAMA,,0.054434,2024-05-09_15-40-59,9000,96,161,71000.0,90,-4.07,-40.61,392,392,15000.0,22000.0,6xgnv5dkkqypqd6zt1q5dimdww7zfpa9buj1uygkkmnp
Luminary,LUMINARY,,0.00001433,2024-05-09_15-40-59,9000,115,38,19000.0,57,-25.43,-15.58,31.21,31.21,24000.0,14000.0,5c8bxyeyckfbuctapftlxanc5g7bcpyaruvyagzeqx2a
CatXP,CatXP,,0.057174,2024-05-09_15-40-59,9120,846,786,277000.0,612,0,-9.77,-88.02,-88.02,86000.0,66000.0,6njvfhlcubljlmygkycnwrpts5gzpqhycllgtjmtsigt
MakeSolanaGreatAgain,$MSGA,,0.067173,2024-05-09_15-40-59,9180,159,190,17000.0,163,0,-2.55,-28.60,-28.60,11000.0,717.0,cobgys6wtpayueo2wkixx1qxwz4gbibcve3zc7n38ntn
Make Donald Meme Again,MDMA,,0.051320,2024-05-09_15-40-59,9300,226,175,27000.0,196,0,-39.01,-58.50,-58.50,20000.0,13000.0,aai8jnd72tbg835xeq9ulfzfd7y7g3bwtyu6jjv8pv98
Book of MAGA,BOMAGA,,0.00001186,2024-05-09_15-40-59,9420,312,327,29000.0,268,0,-8.22,79.68,79.68,16000.0,11000.0,fmxh2mfxlt7rm9wwpxzmtyjnaxasqxmzvvucwqfhfz7e
SATOSHI PEPE,SATOSHI,,0.00003233,2024-05-09_15-40-59,9600,8026,7915,15000000.0,7096,0,-59.05,35.81,35.81,56000.0,32000.0,ww9zkjrni4lfhdvezfw4vc1iyqirfgorwkxfjjyetxg
Acidoid,ACID,,0.054412,2024-05-09_15-40-59,9780,248,367,26000.0,236,0,47.79,160,160,49000.0,44000.0,3klagvq5aqtytmgnpp82iup9nqmgdfg9aagyvggpu2bc
duudle.fun,DUUDLE,,0.052870,2024-05-09_15-40-59,9780,532,427,124000.0,410,0,-0.47,-95.82,-95.82,54000.0,28000.0,4ixmvqz3shxoqssrqcnzbmj6baywcah2johdbqq9jm8s
DONALD TRENP,TRENP,,0.057396,2024-05-09_15-40-59,9840,363,343,72000.0,351,0,-20.49,-87.17,-87.17,86000.0,70000.0,4shas8n4cw8zs61qj9zyekx7e7qugovis1qoqpbh8rss
Gury Vee,GuryVee,,0.0002847,2024-05-09_15-40-59,9840,14,6,338.0,10,0.61,-4.37,3.26,3.26,12000.0,284000.0,haaf2esxputcbxeasrxl8rzpdsytikc7arwadvteu5fq
Solfries,Fries,,0.053076,2024-05-09_15-40-59,9840,159,117,71000.0,149,-2.45,-12.59,121,121,26000.0,30000.0,3afhamkbpt9xzzxnipcqm48r7uv6elcalrbkqpakotpc
SOLAICHAT,SOLCA,,0.069054,2024-05-09_15-40-59,10200,15,4,319.0,2,0,0,97.98,97.98,12000.0,905.0,env8ekctgz1f4n1afsyirw84whtjysn7vr66w5rwrx5c
Boba Oppa,BOBAOPPA,,0.051126,2024-05-09_15-40-59,10080,15,5,451.0,3,0,0,133,133,14000.0,11000.0,8jqy9fvacf36chgs3fkek7zx5sdtfvp1a8g9w76ojdai
Slothana,SLOTH,,0.068455,2024-05-09_15-40-59,10080,12,3,invalid value: 210,2,0,0,87.52,87.52,12000.0,846.0,e7cpawf9m84mu2xdvgjstcduedq8z5b7747iqtiniaad
cat in a dogs world,MEW,,0.069701,2024-05-09_15-40-59,10140,16,6,319.0,1,0,36.50,107,107,13000.0,invalid value: 970,4tjdioep7y4ehtbzjjwovmrf315abv33qjjw5pgxjkkq
