token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
PISSING DOG,PISS,,0.079645,2024-05-01_20-09-46,4080,196,152,82000.0,173,0,-33.43,-12.80,-12.80,17000.0,965.0,31v7uwuz5tsbhpseddfrdo3dcdc16ivmzcuxvtketkvk
JCwol,JCWOL,,0.00004299,2024-05-01_20-09-46,4680,815,807,125000.0,539,-10.25,-92.94,485,485,33000.0,43000.0,6vszfp9yjlvz3hka8wucrjkte5wfrjurzpxtthm61mvu
JUGZ,JUGZ,,0.00001355,2024-05-01_20-09-46,4800,418,276,66000.0,307,-23.20,-41.40,-73.50,-73.50,10000.0,13000.0,8qusuvgnac178j1qsfv2dbsxwqxizvbfjbdyza3qvpjq
Telegrem,TG,,0.00001766,2024-05-01_20-09-46,4860,1843,1237,327000.0,1196,-32.58,-94.55,214,214,23000.0,21000.0,93aekl171l4fmqgvwzbtcggwjssklozkakkdghfp52l6
AiDrop,AiDrop,,0.00002260,2024-05-01_20-09-46,5280,626,484,101000.0,499,-3.78,-20.42,-56.19,-56.19,14000.0,22000.0,fmi48nltdiyjrcnkzh68ltvyrcxv9tuxtu1ccw4wf8ry
HUMPCOIN,HUMP,,0.051970,2024-05-01_20-09-46,5940,149,46,35000.0,147,0,4.11,36.69,36.69,10000.0,59000.0,52m5bbxgdrtkmcldjn4veyu6qzspymzkv56slchnach6
jew bidon,bidon,,0.002237,2024-05-01_20-09-46,5940,564,390,97000.0,441,-15.42,-7.11,672,672,93000.0,21000.0,7opq5g2qf2rssv8zjiapm6gzwqkbvhszk6bvcfu7imws
Vietnam Coin,Vietnam,,0.00008378,2024-05-01_20-09-46,6000,371,692,29000.0,305,-6.45,31.88,775,775,51000.0,83000.0,2gfqp814nvde5o8r3fqjrq6it1jyxtgad11x9422kczu
Mimi,MIMI,,0.056371,2024-05-01_20-09-46,6360,750,634,151000.0,553,9.83,-82.34,-88.04,-88.04,74000.0,57000.0,dxdv9mjnwluvu8fec6ypuow1xwwvqwkucfwqhjsmczrm
SOLMATE AI,SOLMATE,,0.058969,2024-05-01_20-09-46,6420,348,340,28000.0,317,0,-17.92,-44.38,-44.38,12000.0,897.0,7d9s2dhyxn2dyvb3eg1ape6hgfjuuuuvt4nvnv2rteid
Swrek,SWREK,,0.052262,2024-05-01_20-09-46,6840,202,217,40000.0,224,0,-36.96,-95.67,-95.67,44000.0,22000.0,aq4aulahi7dwzkb52aeafxebxb8cbbodsudm9nqg4kkw
Book Of Prison,BOP,,0.053078,2024-05-01_20-09-46,6900,753,637,66000.0,525,-4.80,2.74,342,342,28000.0,30000.0,5pkuivwr5sfudzahjzte35pz62zufbuce69dfbrkd4sk
ANGEL,ANGEL,,0.053142,2024-05-01_20-09-46,6960,496,430,158000.0,446,0,-4.24,-94.14,-94.14,52000.0,31000.0,hszq29kyddhndtjw23r4zgkxcbxdxhtgjqbmg9uetkjp
TIM,TIM,,0.002896,2024-05-01_20-09-46,7140,14,11,10000.0,16,9.62,-6.67,-6.67,-6.67,21000.0,28000000.0,2jnvm3xkfgpiiefcajplisfabujj9msjvdrv6ppnbuyk
Unfuddables,PB&J,,0.00004316,2024-05-01_20-09-46,7800,599,465,232000.0,437,2.15,-13.92,-16.42,-16.42,19000.0,41000.0,cpbmhdu2wehqhhgj4mzhnwmqvau5ngzocbpmydvkbjpb
Hypnotoad,TOAD,,0.062272,2024-05-01_20-09-46,8160,82,29,17000.0,77,1.46,5.13,14.80,14.80,29000.0,22000.0,9h2cbevzejh25gga6rxtqbmrkhzxmzvxzjmzsltbm5h3
Emo Pepe,EMOPEPE,,0.067833,2024-05-01_20-09-46,8220,316,280,24000.0,244,0,-54.77,12.53,12.53,14000.0,783.0,darpvbqryugjhnohge2jgxksw2aw1iim9y9fyakf32gt
Reservoir Cats,RATS,,0.055236,2024-05-01_20-09-46,8220,674,611,153000.0,540,-6.95,-5.29,-89.85,-89.85,68000.0,52000.0,gthe6ppvbqnven1ddcc9mfwxn1cag4ezyftuwfcetbu9
🇱🇷 Trump Pepe,$TRUPE,,0.0002730,2024-05-01_20-09-46,8280,7842,4260,88000.0,4758,0.24,8.86,25.58,25.58,67000.0,109000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.052347,2024-05-01_20-09-46,8580,302,216,21000.0,285,-0.93,-27.58,45.59,45.59,33000.0,25000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
🦇BATMAN ON THE MOON,🦇BATMON,,0.0008945,2024-05-01_20-09-46,8760,7084,3024,34000.0,4776,5.57,63.55,106,106,86000.0,120000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
PEPE POLICE,POPO,,0.051771,2024-05-01_20-09-46,9180,64,21,10000.0,64,-0.63,-0.63,-3.60,-3.60,31000.0,17000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
🪭 Sora Geisha Cat,$GEKAT,,0.0004947,2024-05-01_20-09-46,9360,7047,1535,63000.0,4426,2.08,163,245,245,111000.0,296000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0001739,2024-05-01_20-09-46,9420,1527,1080,613000.0,906,-6.59,-68.73,239,239,39000.0,71000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00002084,2024-05-01_20-09-46,9660,2780,2022,845000.0,1520,-6.30,-21.34,-59.09,-59.09,14000.0,20000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053162,2024-05-01_20-09-46,9720,465,544,119000.0,404,0,-0.46,-94.13,-94.13,52000.0,30000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
mini,mini,,0.003019,2024-05-01_20-09-46,9840,24,37,74000.0,26,7.58,5.65,-1.03,-1.03,22000.0,26000000.0,9w1j6dvmkbqwckcsdqwknjqrynasqrh3jmdmhd6gnjli
🔥 PUPU THE PEPE's GF,PUPU,,0.00007901,2024-05-01_20-09-46,10200,8673,2281,20000.0,5214,0.70,9.77,34.88,34.88,41000.0,71000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053366,2024-05-01_20-09-46,10740,451,387,188000.0,389,0,-0.38,-93.82,-93.82,54000.0,33000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.058647,2024-05-01_20-09-46,10980,1218,993,206000.0,771,-0.73,-65.25,-83.42,-83.42,87000.0,86000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.053478,2024-05-01_20-09-46,11040,792,557,65000.0,455,1.80,15.96,267,267,32000.0,34000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.054284,2024-05-01_20-09-46,11100,257,162,23000.0,218,0,-35.35,13.48,13.48,29000.0,32000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002543,2024-05-01_20-09-46,11520,270,149,161000.0,206,1.40,5.76,214,214,20000.0,25000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.052163,2024-05-01_20-09-46,11760,343,241,34000.0,293,0,-11.01,43.84,43.84,32000.0,21000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0002049,2024-05-01_20-09-46,11880,7468,2440,30000.0,4608,0.91,14.52,47.58,47.58,69000.0,122000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06096,2024-05-01_20-09-46,12120,55,68,18000.0,54,9.06,-9.70,-15.16,-15.16,53000.0,592000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00003072,2024-05-01_20-09-46,12180,1072,852,195000.0,799,17.05,31.32,-40.86,-40.86,16000.0,28000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058049,2024-05-01_20-09-46,12240,251,786,40000.0,278,0,-1.06,-22.37,-22.37,15000.0,805.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00003444,2024-05-01_20-09-46,12780,4210,3005,13000000.0,2070,3.92,-24.52,-35.50,-35.50,19000.0,32000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051077,2024-05-01_20-09-46,12960,452,831,43000.0,346,0.34,-19.88,79.13,79.13,14000.0,10000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_20-09-46,13200,145,237,94000.0,132,0,0,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.067847,2024-05-01_20-09-46,13320,235,677,24000.0,202,0,-27.83,-0.72,-0.72,13000.0,785.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002376,2024-05-01_20-09-46,13500,5661,3797,14000000.0,2366,-9.83,3.36,358,358,48000.0,237000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.00001019,2024-05-01_20-09-46,14160,1621,1919,281000.0,1098,48.68,44.92,76.67,76.67,17000.0,12000.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.051800,2024-05-01_20-09-46,14280,374,233,46000.0,328,0,-3.42,20.53,20.53,29000.0,18000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052632,2024-05-01_20-09-46,15480,124,178,55000.0,98,0,-2.87,63.21,63.21,10000.0,26000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.067997,2024-05-01_20-09-46,15780,268,679,38000.0,218,0,-3.56,37.35,37.35,12000.0,799.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051398,2024-05-01_20-09-46,15780,262,357,32000.0,245,0,-5.62,-21.82,-21.82,25000.0,13000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004546,2024-05-01_20-09-46,15840,351,234,106000.0,286,0,-1.72,584,584,99000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.00001792,2024-05-01_20-09-46,15900,1808,1220,285000.0,884,12.68,74.20,2429,2429,73000.0,17000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002279,2024-05-01_20-09-46,15960,1276,1128,100000.0,544,-0.95,-1.15,-45.82,-45.82,12000.0,13000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.053997,2024-05-01_20-09-46,16140,947,747,145000.0,675,-1.19,23.38,1910,1910,12000.0,35000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.0001122,2024-05-01_20-09-46,16680,753,585,191000.0,600,0.17,13.13,111,111,31000.0,111000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001458,2024-05-01_20-09-46,16680,1820,1521,247000.0,1145,11.82,-15.45,320,320,87000.0,14000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_20-09-46,16740,85,62,50000.0,77,0,0,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_20-09-46,16920,350,785,62000.0,354,0,0,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097056,2024-05-01_20-09-46,17280,455,454,48000.0,348,0,-8.90,17.67,17.67,11000.0,705.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001214,2024-05-01_20-09-46,17400,757,555,211000.0,566,-0.02,2.53,132,132,32000.0,121000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.00001362,2024-05-01_20-09-46,17520,730,297,22000.0,49,2.10,7.96,11209,11209,31000.0,13000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_20-09-46,17640,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067738,2024-05-01_20-09-46,17820,118,25,27000.0,121,0,0,11.04,11.04,14000.0,541000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.054983,2024-05-01_20-09-46,17880,712,619,146000.0,582,-7.64,-4.98,-90.51,-90.51,66000.0,49000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_20-09-46,17880,78,210,16000.0,78,0,0,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068268,2024-05-01_20-09-46,18120,335,334,32000.0,255,0,-2.57,42.11,42.11,12000.0,825.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002137,2024-05-01_20-09-46,18240,149,53,35000.0,149,0,-3.04,7.60,7.60,33000.0,21000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0008916,2024-05-01_20-09-46,18480,2,9,115.0,10,0,-2.35,-5.47,-5.47,14000.0,891000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.003954,2024-05-01_20-09-46,18540,30,19,16000.0,37,0,-13.28,-31.75,-31.75,25000.0,39000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.059823,2024-05-01_20-09-46,19020,467,419,57000.0,356,-0.28,-6.98,488,488,69000.0,98000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_20-09-46,19020,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_20-09-46,19020,24,12,379.0,26,0,0,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0003899,2024-05-01_20-09-46,19260,5049,3834,25000000.0,2025,0.90,-46.77,631,631,62000.0,180000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051082,2024-05-01_20-09-46,19500,72,75,21000.0,74,0,0,9.37,9.37,19000.0,10000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_20-09-46,19560,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.053074,2024-05-01_20-09-46,19560,1278,1212,331000.0,436,0,65.58,-47.20,-47.20,13000.0,12000.0,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_20-09-46,19740,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051605,2024-05-01_20-09-46,19800,265,237,25000.0,252,0,0,19.55,19.55,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001375,2024-05-01_20-09-46,20040,946,927,256000.0,635,0,0,7.75,7.75,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_20-09-46,20160,13,3,141.0,4,0,0,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
Frank's Bridge,BRIDGE,,0.002435,2024-05-01_20-09-46,20340,56,61,354.0,54,0,129,1M,1M,19000.0,102000000.0,gscxxrprgz6hquz87fmyhg9lenrqo7slta6m9rop8n9g
REKT ON SOL,REKT,,0.00001331,2024-05-01_20-09-46,21060,329,326,91000.0,314,0,0,-51.92,-51.92,20000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
