token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Shiba Shootout,SHIBASHOOT,,0.01685,2024-05-09_15-37-37,3000,17,7,71000.0,9,0,-0.09,-0.09,-0.09,77000000.0,370000000.0,hfptm2tbc6pyk2nlfymv2vgeaadydxetj4nrn2dfseau
trumpwifcat,TCAT,,0.0001006,2024-05-09_15-37-37,3120,245,119,14000.0,217,-4.62,1115,1115,1115,39000.0,10000.0,cfthlypsnyvlzncqjxurkpy8rb44nu41npog19wttbnb
Ore,ORE,,0.051335,2024-05-09_15-37-37,3300,27,7,552.0,7,0,168,168,168,15000.0,13000.0,cuxe8oekmxhfzthez9vkgevvrj9l1mf3tjy66gfjnfvy
KENNEDYWIFHAT,KENNEDYWIF,,0.055849,2024-05-09_15-37-37,3360,420,325,98000.0,333,18.34,594,594,594,41000.0,58000.0,4bhosupeeqdvhi7jgik86hrdq2o8yrdm5njisqn4o8sy
Boomers on Sol,BOOMER,,0.01675,2024-05-09_15-37-37,3360,0,6,268.0,5,0,-2.63,-2.63,-2.63,66000.0,165000000.0,2moyluzq7w7fbis9kvtptrvhlgt2rljtngdmycdmaxnc
Americoin,AMC,,0.081679,2024-05-09_15-37-37,3480,340,265,36000.0,279,-9.67,154,154,154,19000.0,16000.0,4zqeijgr5kvp5apu8gtyvfloc7nneukkmngtyryehvst
Hog,HOG,,0.0005398,2024-05-09_15-37-37,3480,6277,4918,752000.0,1813,-10.18,17664,17664,17664,83000.0,539000.0,ffuaa2tv4vdb8o8fls1oc7qat13nxs1hv8hbtbfvp9ut
1st Lady,$FILADY,,0.00003624,2024-05-09_15-37-37,3660,1172,863,259000.0,756,0.39,7.53,-40.77,-40.77,19000.0,36000.0,flq4ci2x4c8gfmq81bt5marfszo5s5w56tenb6poakjt
Troump,TROUMP,,0.055269,2024-05-09_15-37-37,3780,170,63,92000.0,158,0,43.78,101,101,71000.0,52000.0,3wjvqpg9aret8kkynvkc9rrwmxchzilvenc4hkjubwrk
Bunny Money,BUNNY,,0.0007631,2024-05-09_15-37-37,3900,349,244,58000.0,286,-14.03,24.18,1153,1153,16000.0,76000.0,8uyb6eqcvgczk1ye3kueegjqaakedf3khm4sdyhn5doh
TrumpWifDog ,TRDOG,,0.00006892,2024-05-09_15-37-37,3900,507,313,65000.0,409,8.22,138,1567,1567,16000.0,68000.0,h6uzbcln54mhwkt21gkpkvhixutenonsueocysgkdxfe
Pablo,COCO,,0.051330,2024-05-09_15-37-37,3960,131,111,29000.0,76,-2.86,103,279,279,12000.0,13000.0,fymzwulpr7am14ias7eygwddjuaaswf46886m72xmj6z
Tony Moontana,MOON,,0.00003885,2024-05-09_15-37-37,4020,155,75,95000.0,126,91.17,261,1589,1589,75000.0,38000.0,avzceqrp5ehpbt8repraerkzvipmznpkvu1a68darys9
Up Like Trump,TrUPm,,0.067171,2024-05-09_15-37-37,4140,208,227,14000.0,168,-0.58,-92.97,6.54,6.54,12000.0,717.0,7aznu6aejdhd5b3gz1nebhp7c4erh8kavfkusrhbzcyf
MasterCat,MASTERCAT,,0.03191,2024-05-09_15-37-37,4140,8,8,572.0,12,0,12.93,12.93,12.93,27000.0,311000.0,evrpgy9jboqemfeh4mw4xqwrlxsln52ypz2niflfugjm
Duke Dennis,AMP,,0.00001121,2024-05-09_15-37-37,4260,287,174,22000.0,274,0,13.54,565,565,78000.0,11000.0,8hioxxynpvxsdextkyhlgk6zqc6pkqgicdzwjnypyrwk
Trump's Wife,MELANIA,,0.00006310,2024-05-09_15-37-37,4320,1071,1069,121000.0,930,-11.73,-86.11,231,231,37000.0,43000.0,3asa27si6jfryiab6vxbvu8omhi46qstcyobrddbvqqc
mubzen (RELAUNCH),mubzen,,0.058913,2024-05-09_15-37-37,4440,382,325,100000.0,330,23.32,-50.80,-85.20,-85.20,95000.0,88000.0,4i76sd5rumtiuhlra9cecqcmk5nrrjgsfpxufcuhcvyz
KIMWIFHAT,KIMWIF,,0.0003170,2024-05-09_15-37-37,4500,538,504,58000.0,483,-2.51,-37.37,32.32,32.32,39000.0,31000.0,bettdjavnmqbnt7hzjuw4ma9a9w8hwsdb12frgegqzfz
iBaby,IBABY,,0.0003823,2024-05-09_15-37-37,4620,174,108,51000.0,151,0,-68.36,727,727,97000.0,38000.0,126wpg3c1x7unjawmuj4fj45axfhnyweoct7xglzyxzs
Smokey The Bear,SMOKEY,,0.054086,2024-05-09_15-37-37,4800,751,485,253000.0,471,-2.79,-70.15,310,310,38000.0,40000.0,ei4jvlnm8nvar72djqaqnwknftqfzegqsdqsy2gnwndw
Forrest Trump 2024,FTRUMP,,0.052143,2024-05-09_15-37-37,4980,183,169,26000.0,192,0,-10.31,-49.99,-49.99,33000.0,21000.0,46pn2mqjp1usr4ebqnd9pttiyjyjjadtwslwn6kylnkf
Nosana,NOS,,4.39,2024-05-09_15-37-37,5160,7,11,39000.0,13,0,-0.42,-0.94,-0.94,43000.0,3663000000.0,8aarswznczgtqwqvcecxn24oyugjh72vfjatx7pvjyj6
MEELAY ON SOL,MEELAY,,0.002124,2024-05-09_15-37-37,5280,367,561,31000.0,275,0.36,280,7287,7287,10000.0,44000.0,e5j8cudt6ofvjzzxpyejkxvjewynvp9rp8fopevbgy9q
Chupapi Munanyo,$PAPI,,0.052460,2024-05-09_15-37-37,5400,280,203,22000.0,273,0,8.54,28.81,28.81,36000.0,24000.0,9ftguapdprcyncz8mykxmqcany1bicdiktdvbrtvkzfw
VEGO ,VEGO ,,0.00001279,2024-05-09_15-37-37,5580,148,47,777.0,57,0,0.19,7.22,7.22,24000.0,12000.0,altwwtqxhftah72j11xrp5vvvriq2nqvwepd4uis2vuo
CrackMander,CRACK,,0.053262,2024-05-09_15-37-37,5640,339,213,21000.0,239,-6.67,44.87,-5.32,-5.32,20000.0,32000.0,6x3yqppcwttojaaht3eth5khflbg13gyf4nxgrjnaeeq
MEME101,$MEME101,,0.065660,2024-05-09_15-37-37,5820,138,106,23000.0,165,-0.06,-6.50,-19.07,-19.07,35000.0,56000.0,f7wfsetxnk17ww2djev9bcndkytjnp1v44jeqin3sbqv
NinjaGoCats,NJACATS,,0.051279,2024-05-09_15-37-37,5820,329,369,116000.0,268,0,-17.63,43.73,43.73,18000.0,12000.0,cpim85pjczmfkzndn4znbhgkiynptxnqetlyhgxmdtbr
TrumpTower,TT,,0.00006025,2024-05-09_15-37-37,5940,1628,1237,443000.0,982,-11.31,-33.27,3.48,3.48,25000.0,60000.0,7fwxrzaczxpfjgztbm7dkoznajat87jbb685sztwassi
APEPE,APEPE,,0.055456,2024-05-09_15-37-37,6120,15018,13857,479000.0,3070,0.03,1.22,21.08,21.08,300000.0,545000.0,46fceaunrkro67dbgccqim7psstoas1tjb7ytjgjisen
Squash,SQUASH,,0.056099,2024-05-09_15-37-37,6120,266,278,23000.0,186,-2.43,-17.03,295,295,41000.0,60000.0,9zgrstorxkpfnemymd4jgpmevytdxqnxgmbvfmal9ljj
Baiden Burasuto,BAIDEN,,0.053908,2024-05-09_15-37-37,6120,420,378,133000.0,368,0,-93.23,-93.19,-93.19,62000.0,39000.0,29qbnwrkb3ujtkgvwdnnpuahiacvcbawbayeburkouyv
LightningCat,LCAT,,0.052882,2024-05-09_15-37-37,6360,161,110,38000.0,156,0,5.47,-95.53,-95.53,53000.0,28000.0,j78ymfhq91ftzggjdvikfzeqsqnledwp2hpktypkxoez
Election Coin ,ELECTION,,0.00001710,2024-05-09_15-37-37,6420,423,343,40000.0,329,0.70,6.15,227,227,59000.0,57000.0,cycrzqzac9yo8bjyz6wqyvtdgok2fgw6phuoniscaxzy
REPUBLICAN PARTY,GOP,,0.0009663,2024-05-09_15-37-37,6420,802,447,238000.0,792,30M,2M,5770,5770,11000.0,965000.0,gzqntjelgjnfnzy3k3o27zbmnrfyospjczqmuzoqghux
bernie sanders mittens,MITTENS,,0.051172,2024-05-09_15-37-37,6780,294,348,24000.0,225,2.73,-0.21,41.59,41.59,18000.0,11000.0,3bmdchsqqrgxiqyfs48gvrb2amxv3weydvcc6igjn58s
da wite hoose,witehoose,,0.051328,2024-05-09_15-37-37,6900,438,357,104000.0,303,0,-57.09,58.77,58.77,19000.0,13000.0,esucu4wk8he549t3xuj5ydtj7bfmv5opkt1kthmauptc
Shiba Doge Hybrid,SHIDOGE,,0.055719,2024-05-09_15-37-37,7200,110,24,25000.0,112,0,-0.93,37.31,37.31,35000.0,14000.0,gye7eavpk3anvi1ohlqsikzm14xzl12letcjajrnzas8
777FuckIlluminatiWorldwide,FIW,,0.003822,2024-05-09_15-37-37,7200,101,132,14000.0,96,-13.58,-17.93,17.65,17.65,23000.0,37000000.0,j1w6ihpz82rudpkzooyact27ttzsngh6pmktgh9asy5u
Kobe God,Kobe God,,0.001089,2024-05-09_15-37-37,7200,2420,1066,10000000.0,824,3.47,24.49,328,328,577000.0,10000000.0,g2ypnryz6t4tpkiptfhr86bp8hcmjb6hnigw2gxnk8et
777FuckIlluminatiWorldwide,FIW,,0.003831,2024-05-09_15-37-37,7260,576,535,48000.0,325,-8.11,-8.36,19.82,19.82,47000.0,37000000.0,dcgdnnzljsyfqc2xrdbsuplru378lymhrgjge4bf6rmr
Messi Magic,MessiMagic,,0.001106,2024-05-09_15-37-37,7320,2976,870,11000000.0,1005,1.56,5.95,289,289,823000.0,11000000.0,4hddmbuqlpuztmqw4ymdqzffbcumekyhbqjw2fs6pumm
Venus Two Face Cat,VENUS ,,0.054738,2024-05-09_15-37-37,7380,516,379,157000.0,377,-63.90,-78.19,137,137,55000.0,47000.0,gthjftr8snxfkpyccwh1jy7nv4hlkxyztsxsyiofx9ey
Trump Steak,Steak,,0.054702,2024-05-09_15-37-37,7500,381,418,90000.0,394,-5.83,-20.07,-92.28,-92.28,69000.0,47000.0,al1gtflcspnfbma5y3vuouawkqsb5jziofaldwcfb3zz
Ultimate Fighting President ,UFM,,0.00009236,2024-05-09_15-37-37,7560,211,257,22000.0,246,0,-13.48,14.15,14.15,16000.0,924.0,frstpw1khbm7z2ywxbmtu6wbykdqhq9vfbqqgcvvnjjn
Counter Strike,CS,,0.00002461,2024-05-09_15-37-37,7860,192,134,44000.0,170,0,36.07,-57.59,-57.59,15000.0,22000.0,hy6p7yxzdv72ue5kknv8gqfikhg9mxohmqxbfpjhhmfc
Trump's cat,STANLEY,,0.00001245,2024-05-09_15-37-37,7920,355,548,39000.0,338,0,-24.50,31.07,31.07,19000.0,12000.0,j2efhd32lampqmammug1bc2xx9pjh8ynu4smujmv1aio
PAPA CATINO,PAPCAT,,0.00003276,2024-05-09_15-37-37,7920,401,271,50000.0,304,6.58,-30.74,-42.95,-42.95,18000.0,26000.0,b9kgq2r97ekavvlagydvcaw6jovhiblhlnlkusucqsfd
turo inu,turo,,0.00003942,2024-05-09_15-37-37,7920,484,477,107000.0,450,8.15,11.25,-39.02,-39.02,20000.0,39000.0,9rixvzsa8wbe6vd46upqrszqemaht5cmvwmwuxd9lqm7
Zombie Coin,ZOMCOIN,,0.055835,2024-05-09_15-37-37,8040,183,63,12000.0,167,0,-44.12,16.55,16.55,40000.0,17000.0,6r8pedbqsugnkzjt7ngcgssgxeyupnayu3kpjkjqktbl
FuryCatSol,FCAT,,0.051564,2024-05-09_15-37-37,8160,175,124,62000.0,167,0,3.46,167,167,17000.0,15000.0,facmypvroo13sizhmgpatjh3kaqw8cczwag18g9cqkaa
TROLL,TROLL,,0.0001544,2024-05-09_15-37-37,8220,85,43,68000.0,18,0,45.09,341,341,13000.0,154000.0,3hispufydkk9xv3vnv5cby1fuptsectslhqp8lc2z9j9
dark boden,doben,,0.0006211,2024-05-09_15-37-37,8520,7,0,256.0,6,0,-1.40,-1.40,-1.40,18000.0,621000.0,3uzhe1s3k8kn5my5epuubh7bf7eexsu3cxjtkt3tvp3x
Extraterrestrial,EXTRA,,0.00002396,2024-05-09_15-37-37,8640,414,159,35000.0,202,0.24,12.75,-58.51,-58.51,15000.0,23000.0,3exn668anouek1yswxjwf9f7c3mkq5lwgvhdugubcuqo
TUCKERWIFHAT,TUCKERWIF,,0.0005373,2024-05-09_15-37-37,8700,5728,3966,19000000.0,2678,13.26,-8.82,816,816,79000.0,502000.0,5zad4edt2edz12brnmuzgksc4d4gf2m7xqixorcpwihl
Trump sama,SAMA,,0.054623,2024-05-09_15-37-37,8760,96,160,71000.0,90,0,-38.08,413,413,15000.0,23000.0,6xgnv5dkkqypqd6zt1q5dimdww7zfpa9buj1uygkkmnp
Luminary,LUMINARY,,0.00001675,2024-05-09_15-37-37,8820,115,37,19000.0,57,-12.81,-1.29,53.41,53.41,26000.0,16000.0,5c8bxyeyckfbuctapftlxanc5g7bcpyaruvyagzeqx2a
CatXP,CatXP,,0.057174,2024-05-09_15-37-37,8940,846,786,277000.0,612,0,-9.77,-88.02,-88.02,86000.0,66000.0,6njvfhlcubljlmygkycnwrpts5gzpqhycllgtjmtsigt
MakeSolanaGreatAgain,$MSGA,,0.067173,2024-05-09_15-37-37,9000,159,190,17000.0,163,0,-2.55,-28.60,-28.60,11000.0,717.0,cobgys6wtpayueo2wkixx1qxwz4gbibcve3zc7n38ntn
Make Donald Meme Again,MDMA,,0.051320,2024-05-09_15-37-37,9120,226,175,27000.0,196,0,-39.01,-58.50,-58.50,20000.0,13000.0,aai8jnd72tbg835xeq9ulfzfd7y7g3bwtyu6jjv8pv98
Book of MAGA,BOMAGA,,0.00001186,2024-05-09_15-37-37,9180,312,327,29000.0,268,5.30,-8.22,79.68,79.68,16000.0,11000.0,fmxh2mfxlt7rm9wwpxzmtyjnaxasqxmzvvucwqfhfz7e
SATOSHI PEPE,SATOSHI,,0.00003233,2024-05-09_15-37-37,9420,8026,7915,15000000.0,7096,0,-59.06,35.81,35.81,56000.0,32000.0,ww9zkjrni4lfhdvezfw4vc1iyqirfgorwkxfjjyetxg
Acidoid,ACID,,0.054412,2024-05-09_15-37-37,9540,248,367,26000.0,236,0,50.35,160,160,49000.0,44000.0,3klagvq5aqtytmgnpp82iup9nqmgdfg9aagyvggpu2bc
duudle.fun,DUUDLE,,0.052870,2024-05-09_15-37-37,9600,532,427,124000.0,410,-0.23,-0.47,-95.82,-95.82,54000.0,28000.0,4ixmvqz3shxoqssrqcnzbmj6baywcah2johdbqq9jm8s
DONALD TRENP,TRENP,,0.057396,2024-05-09_15-37-37,9600,363,343,72000.0,351,-0.98,-21.58,-87.17,-87.17,86000.0,70000.0,4shas8n4cw8zs61qj9zyekx7e7qugovis1qoqpbh8rss
Gury Vee,GuryVee,,0.0002830,2024-05-09_15-37-37,9600,13,6,323.0,10,0.98,-4.95,2.63,2.63,12000.0,283000.0,haaf2esxputcbxeasrxl8rzpdsytikc7arwadvteu5fq
Solfries,Fries,,0.053193,2024-05-09_15-37-37,9660,159,115,71000.0,149,1.73,-9.27,129,129,27000.0,31000.0,3afhamkbpt9xzzxnipcqm48r7uv6elcalrbkqpakotpc
SOLAICHAT,SOLCA,,0.069054,2024-05-09_15-37-37,9960,15,4,319.0,2,0,0,97.98,97.98,12000.0,905.0,env8ekctgz1f4n1afsyirw84whtjysn7vr66w5rwrx5c
Boba Oppa,BOBAOPPA,,0.051126,2024-05-09_15-37-37,9960,15,5,451.0,3,0,0,133,133,14000.0,11000.0,8jqy9fvacf36chgs3fkek7zx5sdtfvp1a8g9w76ojdai
Slothana,SLOTH,,0.068455,2024-05-09_15-37-37,9960,12,3,invalid value: 210,2,0,0,87.52,87.52,12000.0,846.0,e7cpawf9m84mu2xdvgjstcduedq8z5b7747iqtiniaad
cat in a dogs world,MEW,,0.069701,2024-05-09_15-37-37,9960,16,6,319.0,1,0,36.50,107,107,13000.0,invalid value: 970,4tjdioep7y4ehtbzjjwovmrf315abv33qjjw5pgxjkkq
dogwifhat,$WIF,,0.069082,2024-05-09_15-37-37,9960,17,5,296.0,1,0,19.51,98.14,98.14,12000.0,908.0,3uofsvckbxtgr8cbpdc3ugqe2ybymqjg2lqhupyyxuwz
