token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
South Korea Coin 🇰🇷,KOREA,,0.0001061,2024-05-01_17-49-10,8940,681,485,182000.0,522,0.35,-28.47,103,103,30000.0,106000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.055982,2024-05-01_17-49-10,9060,514,274,17000.0,45,0,-27.05,4867,4867,17000.0,59000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_17-49-10,9180,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067488,2024-05-01_17-49-10,9360,116,23,25000.0,120,-1.03,-1.03,7.46,7.46,14000.0,524000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055512,2024-05-01_17-49-10,9420,710,601,145000.0,575,0.40,-29.98,-89.50,-89.50,70000.0,55000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052338,2024-05-01_17-49-10,9420,78,209,16000.0,78,0,0,-35.33,-35.33,46000.0,23000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068485,2024-05-01_17-49-10,9660,335,332,32000.0,255,0,-1.89,45.84,45.84,13000.0,849.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
shedew,SHEDEW,,0.069824,2024-05-01_17-49-10,9720,332,277,37000.0,265,0,-5.28,-49.30,-49.30,10000.0,963.0,2b7fwep714vbozybi8mxnyqju4xhn6scwewap9gqeuye
GAZA MAN,GAZA,,0.00002204,2024-05-01_17-49-10,9780,149,52,35000.0,149,0,-2.12,10.97,10.97,34000.0,22000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0009184,2024-05-01_17-49-10,10020,1,4,46.0,5,-1.94,-2.03,-2.64,-2.64,10000.0,918000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.005744,2024-05-01_17-49-10,10140,29,18,14000.0,37,0,-14.53,-0.84,-0.84,31000.0,57000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.00002351,2024-05-01_17-49-10,10560,439,392,54000.0,350,-8.68,33.67,1308,1308,10000.0,23000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_17-49-10,10560,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_17-49-10,10560,24,12,379.0,26,0,-2.11,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0003572,2024-05-01_17-49-10,10800,3936,2919,19000000.0,1715,12.81,-41.22,570,570,59000.0,165000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051123,2024-05-01_17-49-10,11100,72,74,21000.0,74,0,0,13.54,13.54,20000.0,11000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_17-49-10,11100,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.051962,2024-05-01_17-49-10,11100,1273,1209,331000.0,431,0,-28.82,-66.30,-66.30,10000.0,824.0,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_17-49-10,11280,660,347,80000.0,387,0,-14.71,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.052135,2024-05-01_17-49-10,11340,265,234,25000.0,252,0,-6.78,58.99,58.99,20000.0,21000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001475,2024-05-01_17-49-10,11580,946,922,255000.0,635,0,-19.80,15.59,15.59,24000.0,14000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052908,2024-05-01_17-49-10,11700,12,3,139.0,3,0,0,8.14,8.14,55000.0,29000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
REKT ON SOL,REKT,,0.00001365,2024-05-01_17-49-10,12600,329,324,91000.0,314,0,-3.94,-50.69,-50.69,21000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.00001437,2024-05-01_17-49-10,12660,2433,2152,459000.0,1543,-8.23,-11.53,818,818,67000.0,14000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.053264,2024-05-01_17-49-10,12900,1388,993,154000.0,847,-1.67,-13.24,366,366,30000.0,32000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
India,INDIA,,0.052133,2024-05-01_17-49-10,13260,55,19,14000.0,55,0,0,28.11,28.11,34000.0,21000.0,2brfzptqrumc15zahnhcx13awoffhnvs1zgxm4ccd5tv
Book of CZ,FOUR,,0.0002433,2024-05-01_17-49-10,13260,386,266,139000.0,332,0,0,-83.51,-83.51,18000.0,973.0,6dqtemmtxnttkbmfaysy2n828gncabvottzqiobvfu2r
KING CAESAR SOL,KING,,0.067113,2024-05-01_17-49-10,13380,183,299,14000.0,135,0,0.53,28.80,28.80,12000.0,711.0,2h3gtqcchz4gbscpyvlwryv8vurz3zry1kvhyrzwz3g3
ALCATPONE,CATPON,,0.00002698,2024-05-01_17-49-10,13800,689,563,94000.0,494,1.72,-3.22,801,801,12000.0,26000.0,6n3kvu5vxm1uvq6g8qwy8qqrf1jthwpowtnusplgnaza
Pakistan,PAK,,0.054816,2024-05-01_17-49-10,14040,54,25,16000.0,54,-1.57,-0.12,14.86,14.86,85000.0,48000.0,gmf7ztbvgycgvymnehvr99zp1y4ij5cvvbemmtjp1npk
angul,angul,,0.051278,2024-05-01_17-49-10,14100,201,269,15000.0,157,0,-18.79,63.67,63.67,17000.0,12000.0,ekuzdmbhbqhpw7zevr71ca6za6vaxod7fslwls8jiqdw
CZ's 4 Dogs,CZDOGS,,0.0001055,2024-05-01_17-49-10,14100,296,310,30000.0,321,0,0,-60.27,-60.27,18000.0,10000.0,hg923unguvmrckern3ge9k8m7gkxufmj7m8nsacd5aw7
bearack obama,BEARACK,,0.053620,2024-05-01_17-49-10,14160,192,103,12000.0,159,-1.45,5.31,366,366,29000.0,36000.0,5vqd7bs57pdm7esg2cu6ldnxfqcqs74t5cmkrbzmbovl
JAIL OF MEME,JOME,,0.052708,2024-05-01_17-49-10,14220,1346,1261,190000.0,942,0.03,-43.08,47.82,47.82,27000.0,27000.0,ez8rmdvyv1ws1bnmncmwi9ydxppey5kzmlutsp9odqg4
What If Nobody Sells,WINS,,0.00002931,2024-05-01_17-49-10,14760,2420,2061,537000.0,1235,1.36,-15.65,1178,1178,11000.0,29000.0,akjzbsfrkpedz9fmtyftetpy87kmq3h6m8nc2gwyqrze
Roger,Roger,,0.0004396,2024-05-01_17-49-10,14880,3444,2839,17000000.0,1603,-6.87,-42.56,749,749,66000.0,373000.0,8fqtivvwb7umasejztkzxngqwx7ebcerh6uyzc6ujrzd
Argentina Coin,Argentina,,0.052980,2024-05-01_17-49-10,14940,538,458,76000.0,286,-16.36,-28.20,57.92,57.92,30000.0,29000.0,dsluscb48r9syydhwfpwgkbhls2nejsgjhktfjq2jxs2
Johnny Bravo,JB,,0.054113,2024-05-01_17-49-10,15300,1073,1055,155000.0,655,7.02,-26.99,173,173,32000.0,41000.0,fykpx2al9fdrgwag3gb7y3knritapptn4vw4kxvzuuqu
zazu,zazu,,0.004043,2024-05-01_17-49-10,15780,11772,8502,86000000.0,4562,19.03,-33.08,7788,7788,209000.0,28000000.0,cjfbhkfwrlzhnery5skkmtfnjdrepwzvuvpjqfa6mqxx
MemesStudio,MS,,0.051737,2024-05-01_17-49-10,16020,225,127,92000.0,210,-0.11,-11.38,78.90,78.90,13000.0,17000.0,2jvgqhyf2bnme3wzsrzcrpiaxkd7jfzweqe7dtc2nhub
Pedo the Bear,PEDO,,0.0001844,2024-05-01_17-49-10,16200,358,337,51000.0,388,0,-0.83,-42.97,-42.97,22000.0,18000.0,eajpx9isqk9idimfpvdqgh2cmo8aws3jodsckucwraev
brus lee,LEE,,0.00008560,2024-05-01_17-49-10,16260,208,590,19000.0,288,0,0,-63.19,-63.19,15000.0,856.0,alubzhw8tu7pj9apnecm2ysqdxnovjhm4exqgcnz1f3d
BIG,BIG,,0.00001065,2024-05-01_17-49-10,16440,859,594,247000.0,597,-3.83,106,-79.62,-79.62,99000.0,10000.0,7jfjswsbhmktosm97gel4v2g6evl3z7izejsikazhqri
Twitter Founders Cat,ZOË,,0.01093,2024-05-01_17-49-10,16680,979,1069,234000.0,746,-7.06,-10.13,594,594,54000.0,10000.0,4kpcarnnvgum8wawrtel98vuwjr73sdstdylyzxi4ndj
Bad Luck Brian,BRIAN,,0.0001034,2024-05-01_17-49-10,16740,1212,1063,414000.0,840,-0.53,-13.42,3659,3659,18000.0,103000.0,j5qxwh7q4iseh8rjpxvp2r3hngbfowey98av4qbnc9vf
Nipple,NIPPLE,,0.057264,2024-05-01_17-49-10,16920,477,469,92000.0,378,0,-2.06,317,317,47000.0,58000.0,91vzvdvwdadanf53yhwhi6wltcehy7hy5objeq6qllol
Book of Soos,SOOS,,0.051110,2024-05-01_17-49-10,17160,721,592,113000.0,524,0,-0.54,66.22,66.22,17000.0,11000.0,5gsykgnpeksd5klnermrntrulfuw7splqu5duezvqfms
SHADOW,SHADOW,,0.001189,2024-05-01_17-49-10,17220,134,241,68000.0,98,-11.91,-11.12,-32.91,-32.91,25000.0,951000.0,b2efabunbwfkfleul9zfppvhvf3fn98p2y7nvzgbc1uj
PEACHES,PEACHES,,0.0001724,2024-05-01_17-49-10,17340,251,136,31000.0,211,0,-3.65,88.28,88.28,55000.0,12000.0,2abe473g4e3mn7idwq9tyduxvnk8baz45nbmyeqznoac
Melons,MELONS,,0.0001563,2024-05-01_17-49-10,17340,267,193,27000.0,221,0,1.06,208,208,52000.0,10000.0,6b3uwkh1u2uwkxsfaegc4tdhjujjgdlvlqxk7gy9kwen
Book Of Faruds CTO,BOOF,,0.053147,2024-05-01_17-49-10,17340,509,532,121000.0,532,0,1.22,-93.80,-93.80,53000.0,31000.0,j5bksgj7hrzwwwfjejumngdd6edzxrobtyxb74khddcq
Djuane Jonsing,BEANS,,0.0005144,2024-05-01_17-49-10,17400,147,15,27000.0,86,0,0,165,165,10000.0,51000.0,3woor8mfxqvrkqzxawifydgq9oj1g6azxqkrzili1cqb
$oLONG,$oLONG,,0.054174,2024-05-01_17-49-10,17400,10288,10240,29000000.0,6843,8.26,127,-61.77,-61.77,41000.0,41000.0,e2fkxwvfugpnl2cnht4khxgzervzfesm8jcns3c6nmkh
BLYAT,BLYAT,,0.059405,2024-05-01_17-49-10,17580,336,456,43000.0,280,0,-9.45,63.87,63.87,13000.0,941.0,7o2p4zbc9xampiy9yidkmksd9kw4kojrozkgy4rusx5f
