token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Blue King,BLUEKING,,0.0009818,2024-05-01_19-54-25,5100,173,27,21000.0,43,-2.24,-0.36,4.01,4.01,95000.0,49000.0,8j1nwucq93anhfnqsgrh3rwwehfubo9b2uwyp15rvbpo
Mimi,MIMI,,0.058963,2024-05-01_19-54-25,5460,745,625,150000.0,549,-26.12,-78.56,-83.17,-83.17,88000.0,80000.0,dxdv9mjnwluvu8fec6ypuow1xwwvqwkucfwqhjsmczrm
SOLMATE AI,SOLMATE,,0.059129,2024-05-01_19-54-25,5520,347,339,28000.0,316,-9.49,-13.56,-43.39,-43.39,12000.0,913.0,7d9s2dhyxn2dyvb3eg1ape6hgfjuuuuvt4nvnv2rteid
Bidenwifhat,BIDEN,,0.00003925,2024-05-01_19-54-25,5700,472,18,33000.0,48,4.46,156,409,409,117000.0,133000.0,eixeafztz24z9mdfzhpztvfpgqtka5hwop5aqm2rsk4j
Swrek,SWREK,,0.052247,2024-05-01_19-54-25,5880,201,217,40000.0,223,0,-58.65,-95.70,-95.70,43000.0,22000.0,aq4aulahi7dwzkb52aeafxebxb8cbbodsudm9nqg4kkw
Book Of Prison,BOP,,0.053384,2024-05-01_19-54-25,5940,752,632,66000.0,524,-4.56,-11.52,386,386,30000.0,33000.0,5pkuivwr5sfudzahjzte35pz62zufbuce69dfbrkd4sk
ANGEL,ANGEL,,0.053142,2024-05-01_19-54-25,6060,496,430,158000.0,446,0,-5.16,-94.14,-94.14,52000.0,31000.0,hszq29kyddhndtjw23r4zgkxcbxdxhtgjqbmg9uetkjp
TIM,TIM,,0.002630,2024-05-01_19-54-25,6180,10,10,941.0,13,2.88,-15.23,-15.23,-15.23,20000.0,26000000.0,2jnvm3xkfgpiiefcajplisfabujj9msjvdrv6ppnbuyk
Unfuddables,PB&J,,0.00004934,2024-05-01_19-54-25,6900,589,455,231000.0,435,-6.35,-16.86,-4.46,-4.46,20000.0,46000.0,cpbmhdu2wehqhhgj4mzhnwmqvau5ngzocbpmydvkbjpb
Hypnotoad,TOAD,,0.062239,2024-05-01_19-54-25,7200,82,28,17000.0,77,0,3.62,13.15,13.15,28000.0,22000.0,9h2cbevzejh25gga6rxtqbmrkhzxmzvxzjmzsltbm5h3
Emo Pepe,EMOPEPE,,0.067833,2024-05-01_19-54-25,7260,316,280,24000.0,244,0,-57.60,12.53,12.53,14000.0,783.0,darpvbqryugjhnohge2jgxksw2aw1iim9y9fyakf32gt
Reservoir Cats,RATS,,0.054968,2024-05-01_19-54-25,7260,669,608,153000.0,536,0.10,-26.48,-90.37,-90.37,66000.0,49000.0,gthe6ppvbqnven1ddcc9mfwxn1cag4ezyftuwfcetbu9
🇱🇷 Trump Pepe,$TRUPE,,0.0002665,2024-05-01_19-54-25,7320,7720,2608,78000.0,4734,0.53,9.91,22.59,22.59,66000.0,106000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.052369,2024-05-01_19-54-25,7680,302,215,21000.0,285,-0.50,-36.14,46.96,46.96,33000.0,26000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
🦇BATMAN ON THE MOON,🦇BATMON,,0.0007741,2024-05-01_19-54-25,7800,6899,1580,22000.0,4755,10.28,45.83,78.29,78.29,80000.0,104000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
PEPE POLICE,POPO,,0.051782,2024-05-01_19-54-25,8280,64,20,10000.0,64,0,-1.02,-2.98,-2.98,31000.0,17000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
🪭 Sora Geisha Cat,$GEKAT,,0.0004161,2024-05-01_19-54-25,8460,4754,1437,48000.0,4124,17.05,132,190,190,102000.0,249000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0001864,2024-05-01_19-54-25,8460,1502,1056,607000.0,897,10.71,-59.20,263,263,41000.0,76000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00002321,2024-05-01_19-54-25,8700,2768,2001,842000.0,1514,-0.93,-26.32,-54.44,-54.44,15000.0,23000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053162,2024-05-01_19-54-25,8820,465,544,119000.0,404,0,-1.00,-94.13,-94.13,52000.0,30000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
mini,mini,,0.002806,2024-05-01_19-54-25,8940,22,34,57000.0,24,0,-1.79,-8.00,-8.00,20000.0,24000000.0,9w1j6dvmkbqwckcsdqwknjqrynasqrh3jmdmhd6gnjli
🔥 PUPU THE PEPE's GF,PUPU,,0.00007736,2024-05-01_19-54-25,9300,7627,2223,19000.0,5183,0.11,12.25,32.06,32.06,41000.0,69000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053360,2024-05-01_19-54-25,9840,451,386,188000.0,389,0,-0.33,-93.83,-93.83,54000.0,33000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.00001224,2024-05-01_19-54-25,10020,1211,982,205000.0,769,-2.50,-51.91,-76.52,-76.52,10000.0,12000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.052975,2024-05-01_19-54-25,10140,786,554,64000.0,452,0.24,-32.08,214,214,29000.0,29000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.054283,2024-05-01_19-54-25,10200,257,161,23000.0,218,0,-24.91,13.45,13.45,29000.0,32000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002507,2024-05-01_19-54-25,10560,269,149,161000.0,206,0,7.90,209,209,20000.0,25000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.052163,2024-05-01_19-54-25,10860,343,241,34000.0,293,-0.44,-11.01,43.84,43.84,32000.0,21000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0002000,2024-05-01_19-54-25,10920,6104,2395,26000.0,4503,1.00,11.97,44.00,44.00,69000.0,119000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.05972,2024-05-01_19-54-25,11220,47,63,16000.0,46,0,-7.66,-16.88,-16.88,52000.0,580000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00002155,2024-05-01_19-54-25,11280,1049,848,193000.0,787,5.78,-4.15,-58.50,-58.50,13000.0,19000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058049,2024-05-01_19-54-25,11280,251,786,40000.0,278,0,-1.06,-22.37,-22.37,15000.0,805.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00005104,2024-05-01_19-54-25,11880,4118,2908,13000000.0,2063,25.80,141,-4.41,-4.41,23000.0,47000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051098,2024-05-01_19-54-25,12000,452,828,43000.0,346,0.59,-18.33,82.60,82.60,14000.0,10000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_19-54-25,12300,145,237,94000.0,132,0,0,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.067847,2024-05-01_19-54-25,12360,235,677,24000.0,202,0,-29.55,-0.72,-0.72,13000.0,785.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002864,2024-05-01_19-54-25,12600,5471,3706,14000000.0,2316,10.64,-7.34,452,452,53000.0,286000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.056873,2024-05-01_19-54-25,13260,1619,1917,281000.0,1096,0,-3.66,19.14,19.14,14000.0,845.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.052152,2024-05-01_19-54-25,13380,374,231,45000.0,328,0,16.01,44.09,44.09,32000.0,21000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052632,2024-05-01_19-54-25,14520,124,178,55000.0,98,0,-2.87,63.21,63.21,10000.0,26000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.067997,2024-05-01_19-54-25,14820,268,679,38000.0,218,0,-3.56,37.35,37.35,12000.0,799.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051398,2024-05-01_19-54-25,14880,262,357,32000.0,245,0,-5.62,-21.82,-21.82,25000.0,13000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004546,2024-05-01_19-54-25,14940,351,234,106000.0,286,-1.72,-1.72,584,584,99000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.00001316,2024-05-01_19-54-25,15000,1784,1213,283000.0,874,10.03,188,1756,1756,62000.0,13000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002405,2024-05-01_19-54-25,15060,1231,1085,96000.0,523,-3.24,-14.56,-42.80,-42.80,12000.0,14000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.053267,2024-05-01_19-54-25,15180,931,741,143000.0,668,14.32,-4.78,1543,1543,11000.0,29000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.0001084,2024-05-01_19-54-25,15720,752,578,189000.0,598,2.18,16.66,104,104,30000.0,107000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001173,2024-05-01_19-54-25,15780,1800,1508,246000.0,1136,-27.87,-44.12,238,238,78000.0,11000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_19-54-25,15840,85,62,50000.0,77,0,0,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_19-54-25,16020,350,785,62000.0,354,0,0,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097056,2024-05-01_19-54-25,16380,455,454,48000.0,348,0,-8.90,17.67,17.67,11000.0,705.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001231,2024-05-01_19-54-25,16440,756,551,211000.0,565,0.20,-14.56,135,135,32000.0,123000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.00001334,2024-05-01_19-54-25,16560,729,297,21000.0,48,0,14.40,10976,10976,31000.0,13000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_19-54-25,16740,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067738,2024-05-01_19-54-25,16860,118,25,27000.0,121,0,0,11.04,11.04,14000.0,541000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055405,2024-05-01_19-54-25,16980,712,617,146000.0,581,0,2.04,-89.70,-89.70,68000.0,54000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_19-54-25,16980,78,210,16000.0,78,0,0,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068268,2024-05-01_19-54-25,17160,335,334,32000.0,255,0,-2.57,42.11,42.11,12000.0,825.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002137,2024-05-01_19-54-25,17280,149,53,35000.0,149,0,-3.04,7.60,7.60,33000.0,21000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0008916,2024-05-01_19-54-25,17520,2,9,115.0,10,0,-0.36,-5.47,-5.47,14000.0,891000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.003954,2024-05-01_19-54-25,17640,30,19,16000.0,37,0,-31.17,-31.75,-31.75,25000.0,39000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.059512,2024-05-01_19-54-25,18060,462,417,57000.0,355,0,-23.42,470,470,67000.0,95000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_19-54-25,18060,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_19-54-25,18120,24,12,379.0,26,0,0,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0003838,2024-05-01_19-54-25,18300,5005,3793,25000000.0,2008,-8.53,-47.61,620,620,61000.0,177000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051082,2024-05-01_19-54-25,18600,72,75,21000.0,74,0,-3.67,9.37,9.37,19000.0,10000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_19-54-25,18600,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.053074,2024-05-01_19-54-25,18660,1278,1212,331000.0,436,0,63.44,-47.20,-47.20,13000.0,12000.0,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_19-54-25,18780,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051605,2024-05-01_19-54-25,18840,265,237,25000.0,252,0,0,19.55,19.55,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001375,2024-05-01_19-54-25,19080,946,927,256000.0,635,0,0,7.75,7.75,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_19-54-25,19260,13,3,141.0,4,0,0,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
Frank's Bridge,BRIDGE,,0.002435,2024-05-01_19-54-25,19440,56,61,354.0,54,0,3296,1M,1M,19000.0,102000000.0,gscxxrprgz6hquz87fmyhg9lenrqo7slta6m9rop8n9g
REKT ON SOL,REKT,,0.00001331,2024-05-01_19-54-25,20100,329,326,91000.0,314,0,-1.89,-51.92,-51.92,20000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.059783,2024-05-01_19-54-25,20160,2546,2242,470000.0,1583,-7.32,-40.03,524,524,55000.0,97000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.051659,2024-05-01_19-54-25,20460,1393,1021,154000.0,848,0,-19.14,137,137,21000.0,16000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
