token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
🇱🇷 Trump Pepe,$TRUPE,,0.0002303,2024-05-01_18-21-21,1740,3137,377,18000.0,3145,0.80,5.96,5.96,5.96,61000.0,92000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.053783,2024-05-01_18-21-21,2100,291,194,20000.0,274,0.31,135,135,135,42000.0,41000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
Pokemon,Pokemon,,0.00001894,2024-05-01_18-21-21,2220,207,23,21000.0,58,7.75,91.79,91.79,91.79,130000.0,90000.0,47qxhqgvymqmbvxy1rggknnqdpzsyokjzjvv33v56eu6
🦇BATMAN ON THE MOON,🦇BATMON,,0.0004940,2024-05-01_18-21-21,2220,113,36,41000.0,110,1.46,13.78,13.78,13.78,64000.0,98000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
jew bidon ,BIDON,,0.052548,2024-05-01_18-21-21,2280,58,18,933.0,58,0,-16.13,-16.13,-16.13,26000.0,15000.0,aucaai1hkhz2qkxth423fydntdmcmtvuxirs8rxvcekj
PEPE POLICE,POPO,,0.051803,2024-05-01_18-21-21,2700,63,19,10000.0,63,0.10,-1.86,-1.86,-1.86,32000.0,18000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
💠 Smart Pixel,SMARTPIXEL,,0.001016,2024-05-01_18-21-21,2760,119,19,10000.0,46,-1.05,6.65,6.65,6.65,97000.0,50000.0,4zsipsj41v84yi5xxntfksmnnzqqcwu6blj6n6ufdbcq
🪭 Sora Geisha Cat,$GEKAT,,0.0001616,2024-05-01_18-21-21,2880,2699,1239,42000.0,2699,0.39,12.83,12.83,12.83,63000.0,97000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0001924,2024-05-01_18-21-21,2880,944,639,437000.0,627,0.69,275,275,275,41000.0,192000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00006398,2024-05-01_18-21-21,3120,2275,1595,758000.0,1363,-8.15,25.56,25.56,25.56,24000.0,63000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053224,2024-05-01_18-21-21,3240,465,539,119000.0,403,-0.77,-94.01,-94.01,-94.01,53000.0,31000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
🔥 PUPU THE PEPE's GF,PUPU,,0.00006674,2024-05-01_18-21-21,3720,3414,1917,10000.0,3296,1.13,12.37,13.93,13.93,38000.0,60000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053729,2024-05-01_18-21-21,4260,451,381,188000.0,388,-5.13,-47.24,-93.15,-93.15,57000.0,37000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.00002925,2024-05-01_18-21-21,4440,1097,792,189000.0,727,-1.40,-60.06,-43.90,-43.90,16000.0,29000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.057925,2024-05-01_18-21-21,4560,680,479,58000.0,426,49.66,112,737,737,48000.0,79000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.058636,2024-05-01_18-21-21,4620,232,132,20000.0,203,0.90,155,129,129,41000.0,65000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002589,2024-05-01_18-21-21,4980,255,136,159000.0,198,1.90,30.06,219,219,20000.0,25000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.053245,2024-05-01_18-21-21,5280,343,229,33000.0,292,-30.13,-51.42,116,116,39000.0,32000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0001668,2024-05-01_18-21-21,5340,3176,2192,59000.0,3122,0.47,14.74,20.13,20.13,63000.0,100000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06642,2024-05-01_18-21-21,5640,30,23,855.0,24,0,2.20,-7.57,-7.57,55000.0,645000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00002598,2024-05-01_18-21-21,5700,1002,782,184000.0,756,5.84,-23.94,-49.98,-49.98,15000.0,23000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058243,2024-05-01_18-21-21,5700,251,784,40000.0,278,0,-25.76,-20.50,-20.50,15000.0,824.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00003216,2024-05-01_18-21-21,6300,3190,2217,11000000.0,1779,-29.85,-82.69,-39.76,-39.76,18000.0,30000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051345,2024-05-01_18-21-21,6420,450,822,43000.0,346,0,-14.43,124,124,16000.0,13000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_18-21-21,6720,145,237,94000.0,132,0,-9.99,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.067786,2024-05-01_18-21-21,6780,215,668,23000.0,196,0,6.84,-1.50,-1.50,13000.0,779.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002147,2024-05-01_18-21-21,7020,3851,2541,977000.0,1884,-19.74,174,314,314,46000.0,214000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.057558,2024-05-01_18-21-21,7680,1617,1332,281000.0,1093,2.04,-42.76,31.02,31.02,14000.0,invalid value: 930,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.051857,2024-05-01_18-21-21,7800,369,230,45000.0,325,0,-2.98,24.30,24.30,30000.0,18000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052710,2024-05-01_18-21-21,8940,124,177,55000.0,97,0,3.19,68.03,68.03,10000.0,27000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.068292,2024-05-01_18-21-21,9240,268,677,38000.0,217,0,-10.25,42.43,42.43,13000.0,828.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051481,2024-05-01_18-21-21,9300,262,356,32000.0,245,0,-12.47,-17.16,-17.16,26000.0,14000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004625,2024-05-01_18-21-21,9360,351,233,106000.0,286,0,-10.97,596,596,10000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.053848,2024-05-01_18-21-21,9420,1672,1147,274000.0,830,-0.78,-61.37,443,443,34000.0,38000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002588,2024-05-01_18-21-21,9480,772,709,49000.0,348,4.89,-49.77,-38.45,-38.45,10000.0,18000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.054130,2024-05-01_18-21-21,9600,867,669,127000.0,641,-2.72,-12.36,1977,1977,12000.0,36000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.00007999,2024-05-01_18-21-21,10140,678,516,180000.0,554,-2.26,3.59,50.37,50.37,26000.0,79000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001061,2024-05-01_18-21-21,10140,1673,1387,233000.0,1062,3.75,-0.87,206,206,74000.0,10000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_18-21-21,10260,85,62,50000.0,77,0,-2.31,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_18-21-21,10440,350,785,62000.0,354,0,-2.80,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097789,2024-05-01_18-21-21,10800,455,450,48000.0,348,0,-9.17,29.88,29.88,12000.0,779.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001400,2024-05-01_18-21-21,10860,697,498,186000.0,529,-1.61,22.11,167,167,35000.0,140000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.056078,2024-05-01_18-21-21,10980,553,274,17000.0,45,0,55.38,4947,4947,17000.0,60000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_18-21-21,11160,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067844,2024-05-01_18-21-21,11280,118,24,27000.0,121,0,3.67,12.56,12.56,14000.0,549000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055401,2024-05-01_18-21-21,11400,711,610,146000.0,577,0.23,-1.46,-89.71,-89.71,69000.0,54000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_18-21-21,11400,78,210,16000.0,78,0,-1.75,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068486,2024-05-01_18-21-21,11580,335,333,32000.0,255,0,0.56,45.85,45.85,13000.0,846.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002204,2024-05-01_18-21-21,11700,149,52,35000.0,149,0,-2.21,10.97,10.97,34000.0,22000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0009096,2024-05-01_18-21-21,11940,1,7,89.0,8,0,-2.96,-3.56,-3.56,14000.0,909000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.005744,2024-05-01_18-21-21,12060,29,18,14000.0,37,0,-11.17,-0.84,-0.84,31000.0,57000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.00002010,2024-05-01_18-21-21,12480,448,398,55000.0,352,-5.61,-36.24,1104,1104,99000.0,20000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_18-21-21,12480,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_18-21-21,12540,24,12,379.0,26,0,-2.38,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0005321,2024-05-01_18-21-21,12720,4172,3155,20000000.0,1794,4.44,21.81,898,898,72000.0,246000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051123,2024-05-01_18-21-21,13020,72,74,21000.0,74,0,0,13.54,13.54,20000.0,11000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_18-21-21,13020,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.051881,2024-05-01_18-21-21,13020,1273,1211,331000.0,432,0,-16.01,-67.70,-67.70,10000.0,invalid value: 790,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_18-21-21,13200,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051668,2024-05-01_18-21-21,13260,265,235,25000.0,252,0,-21.87,24.21,24.21,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001390,2024-05-01_18-21-21,13500,946,926,256000.0,635,-1.84,-16.76,8.98,8.98,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_18-21-21,13680,13,3,141.0,4,0,-1.24,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
REKT ON SOL,REKT,,0.00001357,2024-05-01_18-21-21,14520,329,325,91000.0,314,-0.63,-4.54,-51.00,-51.00,21000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.00002001,2024-05-01_18-21-21,14580,2476,2178,464000.0,1560,1.79,3.39,1178,1178,79000.0,20000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.052584,2024-05-01_18-21-21,14880,1392,1005,154000.0,848,-3.42,-28.19,269,269,27000.0,25000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
India,INDIA,,0.052133,2024-05-01_18-21-21,15180,55,19,14000.0,55,0,0,28.11,28.11,34000.0,21000.0,2brfzptqrumc15zahnhcx13awoffhnvs1zgxm4ccd5tv
Book of CZ,FOUR,,0.0002396,2024-05-01_18-21-21,15180,386,267,139000.0,332,0,-1.51,-83.76,-83.76,17000.0,959.0,6dqtemmtxnttkbmfaysy2n828gncabvottzqiobvfu2r
KING CAESAR SOL,KING,,0.067113,2024-05-01_18-21-21,15300,183,299,14000.0,135,0,0,28.80,28.80,12000.0,711.0,2h3gtqcchz4gbscpyvlwryv8vurz3zry1kvhyrzwz3g3
ALCATPONE,CATPON,,0.00002923,2024-05-01_18-21-21,15720,695,574,96000.0,498,-1.61,35.45,876,876,13000.0,29000.0,6n3kvu5vxm1uvq6g8qwy8qqrf1jthwpowtnusplgnaza
Pakistan,PAK,,0.054816,2024-05-01_18-21-21,15960,54,25,16000.0,54,0,-1.57,14.86,14.86,85000.0,48000.0,gmf7ztbvgycgvymnehvr99zp1y4ij5cvvbemmtjp1npk
angul,angul,,0.051278,2024-05-01_18-21-21,16020,201,269,15000.0,157,0,-11.27,63.67,63.67,17000.0,12000.0,ekuzdmbhbqhpw7zevr71ca6za6vaxod7fslwls8jiqdw
CZ's 4 Dogs,CZDOGS,,0.0001055,2024-05-01_18-21-21,16080,296,310,30000.0,321,0,0,-60.27,-60.27,18000.0,10000.0,hg923unguvmrckern3ge9k8m7gkxufmj7m8nsacd5aw7
bearack obama,BEARACK,,0.053582,2024-05-01_18-21-21,16080,192,104,12000.0,159,0,4.20,361,361,29000.0,35000.0,5vqd7bs57pdm7esg2cu6ldnxfqcqs74t5cmkrbzmbovl
JAIL OF MEME,JOME,,0.052596,2024-05-01_18-21-21,16140,1346,1263,190000.0,942,0,-5.81,41.75,41.75,27000.0,25000.0,ez8rmdvyv1ws1bnmncmwi9ydxppey5kzmlutsp9odqg4
What If Nobody Sells,WINS,,0.00001592,2024-05-01_18-21-21,16680,2442,2084,541000.0,1237,-8.39,-45.73,594,594,82000.0,15000.0,akjzbsfrkpedz9fmtyftetpy87kmq3h6m8nc2gwyqrze
Roger,Roger,,0.0005011,2024-05-01_18-21-21,16800,3563,2965,18000000.0,1642,-9.32,-16.74,867,867,70000.0,425000.0,8fqtivvwb7umasejztkzxngqwx7ebcerh6uyzc6ujrzd
Argentina Coin,Argentina,,0.052800,2024-05-01_18-21-21,16920,539,459,76000.0,286,-2.87,-27.56,48.38,48.38,29000.0,28000.0,dsluscb48r9syydhwfpwgkbhls2nejsgjhktfjq2jxs2
Johnny Bravo,JB,,0.054024,2024-05-01_18-21-21,17220,1077,1058,155000.0,656,0,-6.16,167,167,31000.0,40000.0,fykpx2al9fdrgwag3gb7y3knritapptn4vw4kxvzuuqu
zazu,zazu,,0.002625,2024-05-01_18-21-21,17700,13696,9867,100000000.0,4959,3.45,-47.79,5022,5022,171000.0,18000000.0,cjfbhkfwrlzhnery5skkmtfnjdrepwzvuvpjqfa6mqxx
MemesStudio,MS,,0.051737,2024-05-01_18-21-21,17940,225,127,92000.0,210,0,-11.38,78.90,78.90,13000.0,17000.0,2jvgqhyf2bnme3wzsrzcrpiaxkd7jfzweqe7dtc2nhub
Pedo the Bear,PEDO,,0.0001820,2024-05-01_18-21-21,18180,358,338,51000.0,388,0,-1.32,-43.72,-43.72,22000.0,18000.0,eajpx9isqk9idimfpvdqgh2cmo8aws3jodsckucwraev
brus lee,LEE,,0.00008560,2024-05-01_18-21-21,18180,208,590,19000.0,288,0,0,-63.19,-63.19,15000.0,856.0,alubzhw8tu7pj9apnecm2ysqdxnovjhm4exqgcnz1f3d
BIG,BIG,,0.059802,2024-05-01_18-21-21,18360,872,607,248000.0,604,3.83,15.12,-81.25,-81.25,95000.0,98000.0,7jfjswsbhmktosm97gel4v2g6evl3z7izejsikazhqri
Twitter Founders Cat,ZOË,,0.01011,2024-05-01_18-21-21,18600,979,1072,234000.0,746,-0.56,-14.69,542,542,52000.0,10000.0,4kpcarnnvgum8wawrtel98vuwjr73sdstdylyzxi4ndj
Bad Luck Brian,BRIAN,,0.0001078,2024-05-01_18-21-21,18660,1249,1091,419000.0,853,0,4.08,3821,3821,19000.0,107000.0,j5qxwh7q4iseh8rjpxvp2r3hngbfowey98av4qbnc9vf
Nipple,NIPPLE,,0.058072,2024-05-01_18-21-21,18840,480,470,92000.0,381,0,6.30,363,363,50000.0,64000.0,91vzvdvwdadanf53yhwhi6wltcehy7hy5objeq6qllol
Book of Soos,SOOS,,0.051136,2024-05-01_18-21-21,19080,721,593,113000.0,524,0,3.04,70.15,70.15,17000.0,11000.0,5gsykgnpeksd5klnermrntrulfuw7splqu5duezvqfms
