token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
TRIXIEPUPPY,TPUP,,0.053520,2024-05-01_17-47-34,60,109,43,46000.0,108,118,118,118,118,40000.0,38000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
Pokemon,Pokemon,,0.00001039,2024-05-01_17-47-34,180,47,5,12000.0,43,5.25,5.25,5.25,5.25,97000.0,49000.0,47qxhqgvymqmbvxy1rggknnqdpzsyokjzjvv33v56eu6
🦇BATMAN ON THE MOON,🦇BATMON,,0.0004334,2024-05-01_17-47-34,180,14,4,316.0,18,-0.17,-0.17,-0.17,-0.17,60000.0,86000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
jew bidon ,BIDON,,0.052582,2024-05-01_17-47-34,240,57,13,924.0,57,-2.16,-15.02,-15.02,-15.02,26000.0,15000.0,aucaai1hkhz2qkxth423fydntdmcmtvuxirs8rxvcekj
ILLIT,ILLIT,,0.00006909,2024-05-01_17-47-34,660,84,16,14000.0,60,0.03,1020,1020,1020,40000.0,69000.0,24un5r5uesznek6qbvr4g6jhkxbxnvgxzgvqqnfongxe
PEPE POLICE,POPO,,0.051795,2024-05-01_17-47-34,660,62,16,10000.0,62,-0.18,-2.25,-2.25,-2.25,31000.0,17000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
💠 Smart Pixel,SMARTPIXEL,,0.001001,2024-05-01_17-47-34,720,68,10,42000.0,41,-2.28,5.03,5.03,5.03,97000.0,50000.0,4zsipsj41v84yi5xxntfksmnnzqqcwu6blj6n6ufdbcq
CatWifUnicorn,UniCat,,0.01628,2024-05-01_17-47-34,780,93,25,14000.0,72,430,986,986,986,93000.0,16000.0,2mwpdjfamjzfijckzfjntqjsmvjkmqv8f6tdfag6a15m
🪭 Sora Geisha Cat,$GEKAT,,0.0001494,2024-05-01_17-47-34,840,1650,323,15000.0,1658,0.98,4.31,4.31,4.31,61000.0,89000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0002459,2024-05-01_17-47-34,840,621,366,279000.0,476,96.96,379,379,379,46000.0,245000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00002885,2024-05-01_17-47-34,1080,1608,1176,548000.0,1077,-44.15,-43.38,-43.38,-43.38,16000.0,28000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
Bidenwifhat,BIDEN,,0.055392,2024-05-01_17-47-34,1140,128,10,69000.0,45,9.68,56.68,56.68,56.68,66000.0,41000.0,2382qaoehjsswh9ddsgr6nngmccukv55c6gbraqfksix
LIGHT,Light,,0.055016,2024-05-01_17-47-34,1200,460,523,118000.0,399,1.97,-90.69,-90.69,-90.69,66000.0,48000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
🔥 PUPU THE PEPE's GF,PUPU,,0.00006301,2024-05-01_17-47-34,1680,1255,338,67000.0,1264,1.39,7.56,7.56,7.56,37000.0,56000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.054714,2024-05-01_17-47-34,2220,451,370,187000.0,388,-1.80,-91.34,-91.34,-91.34,65000.0,47000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.00003326,2024-05-01_17-47-34,2400,961,690,162000.0,679,-16.67,-36.20,-36.20,-36.20,17000.0,33000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.058089,2024-05-01_17-47-34,2520,506,394,47000.0,379,6.60,755,755,755,49000.0,80000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.055586,2024-05-01_17-47-34,2580,206,114,18000.0,182,1.22,47.96,47.96,47.96,33000.0,42000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002125,2024-05-01_17-47-34,3000,246,129,158000.0,194,-0.12,162,162,162,18000.0,21000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
