token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Swrek,SWREK,,0.052293,2024-05-01_19-29-45,4440,200,217,40000.0,222,0,-97.07,-95.61,-95.61,44000.0,22000.0,aq4aulahi7dwzkb52aeafxebxb8cbbodsudm9nqg4kkw
Trumpwifhat,TRUMP,,0.00001386,2024-05-01_19-29-45,4440,511,14,23000.0,50,3.53,73.26,102,102,152000.0,109000.0,8kzsthnaho621mrrkklskvochk6sbrlfmguu7efcar9n
Book Of Prison,BOP,,0.055958,2024-05-01_19-29-45,4500,747,598,65000.0,520,20.60,-48.77,756,756,39000.0,59000.0,5pkuivwr5sfudzahjzte35pz62zufbuce69dfbrkd4sk
ANGEL,ANGEL,,0.053166,2024-05-01_19-29-45,4560,496,429,158000.0,445,-1.35,-10.56,-94.10,-94.10,52000.0,31000.0,hszq29kyddhndtjw23r4zgkxcbxdxhtgjqbmg9uetkjp
TIM,TIM,,0.003117,2024-05-01_19-29-45,4740,2,3,131.0,5,0,0.46,0.46,0.46,22000.0,31000000.0,2jnvm3xkfgpiiefcajplisfabujj9msjvdrv6ppnbuyk
Unfuddables,PB&J,,0.00005161,2024-05-01_19-29-45,5400,539,424,157000.0,427,0.26,29.53,-0.06,-0.06,21000.0,49000.0,cpbmhdu2wehqhhgj4mzhnwmqvau5ngzocbpmydvkbjpb
Hypnotoad,TOAD,,0.062141,2024-05-01_19-29-45,5760,78,28,17000.0,76,0,5.71,8.20,8.20,28000.0,21000.0,9h2cbevzejh25gga6rxtqbmrkhzxmzvxzjmzsltbm5h3
Emo Pepe,EMOPEPE,,0.068234,2024-05-01_19-29-45,5820,316,278,24000.0,243,0,-60.24,18.30,18.30,14000.0,823.0,darpvbqryugjhnohge2jgxksw2aw1iim9y9fyakf32gt
Reservoir Cats,RATS,,0.055066,2024-05-01_19-29-45,5820,664,601,152000.0,531,-3.72,-53.82,-90.18,-90.18,66000.0,50000.0,gthe6ppvbqnven1ddcc9mfwxn1cag4ezyftuwfcetbu9
🇱🇷 Trump Pepe,$TRUPE,,0.0002631,2024-05-01_19-29-45,5880,5852,1576,62000.0,4608,1.32,11.39,21.05,21.05,66000.0,105000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.052298,2024-05-01_19-29-45,6180,300,212,21000.0,282,-3.30,-39.25,42.59,42.59,33000.0,25000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
🦇BATMAN ON THE MOON,🦇BATMON,,0.0005667,2024-05-01_19-29-45,6360,4896,337,12000.0,4396,0.14,10.14,30.52,30.52,68000.0,76000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
PEPE POLICE,POPO,,0.051782,2024-05-01_19-29-45,6780,64,20,10000.0,64,0,-1.02,-2.98,-2.98,31000.0,17000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
🪭 Sora Geisha Cat,$GEKAT,,0.0002023,2024-05-01_19-29-45,6960,2930,1373,24000.0,2788,1.13,23.65,41.21,41.21,71000.0,121000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0002730,2024-05-01_19-29-45,7020,1393,954,583000.0,867,-11.25,32.92,432,432,49000.0,112000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00002241,2024-05-01_19-29-45,7260,2688,1948,829000.0,1491,-16.63,-71.24,-56.02,-56.02,14000.0,22000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053177,2024-05-01_19-29-45,7320,465,543,119000.0,403,0,-1.21,-94.10,-94.10,52000.0,30000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
🔥 PUPU THE PEPE's GF,PUPU,,0.00007519,2024-05-01_19-29-45,7800,4369,2145,16000.0,3809,1.47,10.29,28.35,28.35,40000.0,67000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053379,2024-05-01_19-29-45,8340,451,385,188000.0,388,0,-5.01,-93.80,-93.80,54000.0,33000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.055676,2024-05-01_19-29-45,8580,1165,945,200000.0,750,-20.07,-84.13,-89.11,-89.11,70000.0,56000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.052557,2024-05-01_19-29-45,8640,779,549,64000.0,447,-7.99,-68.72,170,170,27000.0,25000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.056342,2024-05-01_19-29-45,8700,255,153,22000.0,215,-10.05,-31.07,67.99,67.99,35000.0,47000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002425,2024-05-01_19-29-45,9120,265,145,160000.0,203,0,-3.69,199,199,19000.0,24000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.052188,2024-05-01_19-29-45,9360,343,239,34000.0,292,-8.65,-32.21,45.51,45.51,32000.0,21000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0001910,2024-05-01_19-29-45,9480,3411,2339,20000.0,3174,2.65,12.61,37.58,37.58,67000.0,114000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06337,2024-05-01_19-29-45,9720,39,43,12000.0,37,-1.34,-9.26,-11.80,-11.80,54000.0,615000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00001847,2024-05-01_19-29-45,9780,1043,837,191000.0,780,-15.45,-30.66,-64.44,-64.44,12000.0,16000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058136,2024-05-01_19-29-45,9840,251,785,40000.0,278,0,-1.30,-21.53,-21.53,15000.0,814.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00006958,2024-05-01_19-29-45,10380,3839,2649,12000000.0,1991,-2.79,180,30.31,30.31,26000.0,64000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051198,2024-05-01_19-29-45,10560,450,824,43000.0,346,-10.91,-10.91,99.17,99.17,15000.0,11000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_19-29-45,10800,145,237,94000.0,132,0,0,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.069541,2024-05-01_19-29-45,10920,235,676,24000.0,202,0,-3.15,20.70,20.70,15000.0,954.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002197,2024-05-01_19-29-45,11100,5210,3521,13000000.0,2235,0.93,-12.84,323,323,46000.0,219000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.057033,2024-05-01_19-29-45,11760,1619,1916,281000.0,1095,0,-6.24,21.91,21.91,14000.0,865.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.052152,2024-05-01_19-29-45,11880,374,231,45000.0,328,6.07,15.92,44.09,44.09,32000.0,21000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052710,2024-05-01_19-29-45,13080,124,177,55000.0,97,0,0,68.03,68.03,10000.0,27000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.068292,2024-05-01_19-29-45,13380,268,677,38000.0,217,0,0,42.43,42.43,13000.0,828.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051398,2024-05-01_19-29-45,13380,262,357,32000.0,245,-5.62,-5.62,-21.82,-21.82,25000.0,13000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004625,2024-05-01_19-29-45,13440,351,233,106000.0,286,0,0,596,596,10000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.00001756,2024-05-01_19-29-45,13500,1758,1185,281000.0,871,28.30,381,2378,2378,72000.0,17000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002561,2024-05-01_19-29-45,13560,1144,1016,89000.0,489,14.05,-1.53,-39.10,-39.10,12000.0,15000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.052546,2024-05-01_19-29-45,13740,918,731,142000.0,662,-0.38,-30.10,1181,1181,10000.0,22000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.00009802,2024-05-01_19-29-45,14280,744,574,187000.0,591,0.56,19.76,84.26,84.26,29000.0,97000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001742,2024-05-01_19-29-45,14280,1783,1477,243000.0,1125,2.94,-3.41,402,402,95000.0,17000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_19-29-45,14340,85,62,50000.0,77,0,0,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_19-29-45,14520,350,785,62000.0,354,0,0,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097105,2024-05-01_19-29-45,14880,455,453,48000.0,348,0,-8.27,18.47,18.47,11000.0,invalid value: 710,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001034,2024-05-01_19-29-45,15000,738,545,207000.0,555,0.08,-33.83,97.40,97.40,30000.0,103000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.00001334,2024-05-01_19-29-45,15060,729,297,21000.0,48,0,105,10976,10976,31000.0,13000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_19-29-45,15240,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067738,2024-05-01_19-29-45,15420,118,25,27000.0,121,0,-1.35,11.04,11.04,14000.0,541000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055211,2024-05-01_19-29-45,15480,711,617,146000.0,580,0,-2.67,-90.07,-90.07,67000.0,52000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_19-29-45,15480,78,210,16000.0,78,0,0,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068486,2024-05-01_19-29-45,15720,335,333,32000.0,255,0,0,45.85,45.85,13000.0,846.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002204,2024-05-01_19-29-45,15840,149,52,35000.0,149,0,0,10.97,10.97,34000.0,22000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0008916,2024-05-01_19-29-45,16020,2,9,115.0,10,0,-1.98,-5.47,-5.47,14000.0,891000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.004559,2024-05-01_19-29-45,16140,29,19,16000.0,37,0,-20.63,-21.30,-21.30,28000.0,45000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.059118,2024-05-01_19-29-45,16560,458,414,57000.0,352,-3.64,-45.65,446,446,66000.0,91000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_19-29-45,16620,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_19-29-45,16620,24,12,379.0,26,0,0,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0004677,2024-05-01_19-29-45,16860,4924,3698,25000000.0,1981,-10.35,-41.18,777,777,68000.0,216000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051082,2024-05-01_19-29-45,17100,72,75,21000.0,74,0,-3.67,9.37,9.37,19000.0,10000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_19-29-45,17160,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.051825,2024-05-01_19-29-45,17160,1274,1212,331000.0,433,0,-2.96,-68.65,-68.65,10000.0,767.0,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_19-29-45,17340,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051605,2024-05-01_19-29-45,17400,265,237,25000.0,252,0,-1.59,19.55,19.55,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001375,2024-05-01_19-29-45,17640,946,927,256000.0,635,0,-1.13,7.75,7.75,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_19-29-45,17760,13,3,141.0,4,0,0,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
Frank's Bridge,BRIDGE,,0.002435,2024-05-01_19-29-45,17940,56,61,354.0,54,0,3296,1M,1M,19000.0,102000000.0,gscxxrprgz6hquz87fmyhg9lenrqo7slta6m9rop8n9g
REKT ON SOL,REKT,,0.00001331,2024-05-01_19-29-45,18660,329,326,91000.0,314,0,-1.89,-51.92,-51.92,20000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.00001296,2024-05-01_19-29-45,18660,2539,2220,469000.0,1581,-10.08,-15.20,727,727,63000.0,12000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.051736,2024-05-01_19-29-45,18960,1393,1017,154000.0,848,-5.89,-31.01,148,148,22000.0,17000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
India,INDIA,,0.052133,2024-05-01_19-29-45,19260,55,19,14000.0,55,0,0,28.11,28.11,34000.0,21000.0,2brfzptqrumc15zahnhcx13awoffhnvs1zgxm4ccd5tv
Book of CZ,FOUR,,0.0002396,2024-05-01_19-29-45,19320,386,267,139000.0,332,0,0,-83.76,-83.76,17000.0,959.0,6dqtemmtxnttkbmfaysy2n828gncabvottzqiobvfu2r
KING CAESAR SOL,KING,,0.066946,2024-05-01_19-29-45,19440,183,300,14000.0,135,0,-2.35,25.78,25.78,11000.0,695.0,2h3gtqcchz4gbscpyvlwryv8vurz3zry1kvhyrzwz3g3
ALCATPONE,CATPON,,0.00003368,2024-05-01_19-29-45,19800,712,584,98000.0,506,0,13.95,1024,1024,14000.0,33000.0,6n3kvu5vxm1uvq6g8qwy8qqrf1jthwpowtnusplgnaza
Pakistan,PAK,,0.054799,2024-05-01_19-29-45,20100,55,25,16000.0,55,-0.35,-0.35,14.45,14.45,84000.0,47000.0,gmf7ztbvgycgvymnehvr99zp1y4ij5cvvbemmtjp1npk
angul,angul,,0.051278,2024-05-01_19-29-45,20100,201,269,15000.0,157,0,0,63.67,63.67,17000.0,12000.0,ekuzdmbhbqhpw7zevr71ca6za6vaxod7fslwls8jiqdw
CZ's 4 Dogs,CZDOGS,,0.00009787,2024-05-01_19-29-45,20160,296,311,30000.0,321,-7.26,-7.26,-63.15,-63.15,17000.0,979.0,hg923unguvmrckern3ge9k8m7gkxufmj7m8nsacd5aw7
bearack obama,BEARACK,,0.053219,2024-05-01_19-29-45,20160,193,105,12000.0,160,0,-4.90,314,314,27000.0,32000.0,5vqd7bs57pdm7esg2cu6ldnxfqcqs74t5cmkrbzmbovl
