token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
🔥 PUPU THE PEPE's GF,PUPU,,0.00007917,2024-05-01_20-10-46,10260,8680,2287,20000.0,5214,0.57,9.79,35.14,35.14,42000.0,71000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053366,2024-05-01_20-10-46,10800,451,387,188000.0,389,0,-0.38,-93.82,-93.82,54000.0,33000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.058640,2024-05-01_20-10-46,11040,1219,993,206000.0,771,-0.58,-65.49,-83.43,-83.43,87000.0,86000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.053478,2024-05-01_20-10-46,11100,792,557,65000.0,455,1.80,16.84,267,267,32000.0,34000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.054284,2024-05-01_20-10-46,11160,257,162,23000.0,218,0,-35.35,13.48,13.48,29000.0,32000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002543,2024-05-01_20-10-46,11580,270,149,161000.0,206,1.40,5.76,214,214,20000.0,25000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.052123,2024-05-01_20-10-46,11820,343,242,34000.0,293,-1.82,-12.63,41.22,41.22,31000.0,21000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0002073,2024-05-01_20-10-46,11940,7475,2441,31000.0,4608,2.41,15.07,49.31,49.31,70000.0,124000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06096,2024-05-01_20-10-46,12180,55,68,18000.0,54,4.58,-9.70,-15.16,-15.16,53000.0,592000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00003197,2024-05-01_20-10-46,12240,1076,853,195000.0,800,21.80,25.88,-38.46,-38.46,16000.0,29000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058049,2024-05-01_20-10-46,12300,251,786,40000.0,278,0,-1.06,-22.37,-22.37,15000.0,805.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00002696,2024-05-01_20-10-46,12840,4214,3013,13000000.0,2070,-20.63,-47.59,-49.50,-49.50,16000.0,25000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051061,2024-05-01_20-10-46,13020,452,832,43000.0,346,-1.19,-21.10,76.41,76.41,14000.0,10000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_20-10-46,13260,145,237,94000.0,132,0,0,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.067847,2024-05-01_20-10-46,13380,235,677,24000.0,202,0,-27.83,-0.72,-0.72,13000.0,785.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002376,2024-05-01_20-10-46,13560,5674,3802,14000000.0,2367,-8.84,-4.16,358,358,48000.0,237000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.00001019,2024-05-01_20-10-46,14220,1621,1919,281000.0,1098,48.68,44.92,76.67,76.67,17000.0,12000.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.051800,2024-05-01_20-10-46,14340,374,233,46000.0,328,0,-3.42,20.53,20.53,29000.0,18000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052632,2024-05-01_20-10-46,15540,124,178,55000.0,98,0,-2.87,63.21,63.21,10000.0,26000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.067997,2024-05-01_20-10-46,15840,268,679,38000.0,218,0,-3.56,37.35,37.35,12000.0,799.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051398,2024-05-01_20-10-46,15840,262,357,32000.0,245,0,-5.62,-21.82,-21.82,25000.0,13000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004546,2024-05-01_20-10-46,15900,351,234,106000.0,286,0,-1.72,584,584,99000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.00001958,2024-05-01_20-10-46,15960,1808,1221,285000.0,884,23.12,65.20,2663,2663,76000.0,19000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002188,2024-05-01_20-10-46,16020,1277,1131,100000.0,544,-4.89,-8.83,-47.97,-47.97,12000.0,13000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.054186,2024-05-01_20-10-46,16200,949,749,145000.0,676,8.24,35.69,2005,2005,12000.0,37000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.0001120,2024-05-01_20-10-46,16740,753,586,191000.0,600,-0.03,12.90,111,111,31000.0,110000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001466,2024-05-01_20-10-46,16740,1821,1521,247000.0,1145,12.43,-15.13,323,323,87000.0,14000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_20-10-46,16800,85,62,50000.0,77,0,0,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_20-10-46,16980,350,785,62000.0,354,0,0,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097056,2024-05-01_20-10-46,17340,455,454,48000.0,348,0,-8.90,17.67,17.67,11000.0,705.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001214,2024-05-01_20-10-46,17460,757,555,211000.0,566,-0.02,5.65,132,132,32000.0,121000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.00001362,2024-05-01_20-10-46,17580,730,297,22000.0,49,2.10,4.89,11209,11209,31000.0,13000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_20-10-46,17700,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067738,2024-05-01_20-10-46,17880,118,25,27000.0,121,0,0,11.04,11.04,14000.0,541000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.054983,2024-05-01_20-10-46,17940,712,619,146000.0,582,-7.64,-4.77,-90.51,-90.51,66000.0,49000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_20-10-46,17940,78,210,16000.0,78,0,0,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068268,2024-05-01_20-10-46,18180,335,334,32000.0,255,0,-2.57,42.11,42.11,12000.0,825.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002137,2024-05-01_20-10-46,18300,149,53,35000.0,149,0,-3.04,7.60,7.60,33000.0,21000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0008916,2024-05-01_20-10-46,18540,2,9,115.0,10,0,-2.35,-5.47,-5.47,14000.0,891000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.003954,2024-05-01_20-10-46,18600,30,19,16000.0,37,0,-13.28,-31.75,-31.75,25000.0,39000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.059823,2024-05-01_20-10-46,19080,467,419,57000.0,356,-0.28,-6.98,488,488,69000.0,98000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_20-10-46,19080,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_20-10-46,19080,24,12,379.0,26,0,0,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0004322,2024-05-01_20-10-46,19320,5080,3838,25000000.0,2028,13.53,-41.35,711,711,65000.0,200000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051082,2024-05-01_20-10-46,19560,72,75,21000.0,74,0,0,9.37,9.37,19000.0,10000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_20-10-46,19620,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.053074,2024-05-01_20-10-46,19620,1278,1212,331000.0,436,0,65.58,-47.20,-47.20,13000.0,12000.0,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_20-10-46,19800,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051605,2024-05-01_20-10-46,19860,265,237,25000.0,252,0,0,19.55,19.55,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001375,2024-05-01_20-10-46,20100,946,927,256000.0,635,0,0,7.75,7.75,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_20-10-46,20220,13,3,141.0,4,0,0,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
Frank's Bridge,BRIDGE,,0.002435,2024-05-01_20-10-46,20400,56,61,354.0,54,0,129,1M,1M,19000.0,102000000.0,gscxxrprgz6hquz87fmyhg9lenrqo7slta6m9rop8n9g
