token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
Reservoir Cats,RATS,,0.00001670,2024-05-01_18-22-21,1740,603,472,142000.0,481,53.41,-67.61,-67.61,-67.61,12000.0,16000.0,gthe6ppvbqnven1ddcc9mfwxn1cag4ezyftuwfcetbu9
🇱🇷 Trump Pepe,$TRUPE,,0.0002283,2024-05-01_18-22-21,1800,3138,380,18000.0,3147,-0.10,5.05,5.05,5.05,61000.0,91000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.053783,2024-05-01_18-22-21,2160,291,194,20000.0,274,0.22,135,135,135,42000.0,41000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
Pokemon,Pokemon,,0.00001927,2024-05-01_18-22-21,2280,212,23,22000.0,58,8.69,95.13,95.13,95.13,132000.0,92000.0,47qxhqgvymqmbvxy1rggknnqdpzsyokjzjvv33v56eu6
🦇BATMAN ON THE MOON,🦇BATMON,,0.0004925,2024-05-01_18-22-21,2280,115,37,42000.0,111,1.41,13.44,13.44,13.44,64000.0,98000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
jew bidon ,BIDON,,0.052548,2024-05-01_18-22-21,2340,58,18,933.0,58,0,-16.13,-16.13,-16.13,26000.0,15000.0,aucaai1hkhz2qkxth423fydntdmcmtvuxirs8rxvcekj
PEPE POLICE,POPO,,0.051803,2024-05-01_18-22-21,2760,63,19,10000.0,63,0,-1.86,-1.86,-1.86,32000.0,18000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
💠 Smart Pixel,SMARTPIXEL,,0.001016,2024-05-01_18-22-21,2820,119,19,10000.0,46,-1.05,6.65,6.65,6.65,97000.0,50000.0,4zsipsj41v84yi5xxntfksmnnzqqcwu6blj6n6ufdbcq
🪭 Sora Geisha Cat,$GEKAT,,0.0001625,2024-05-01_18-22-21,2940,2702,1239,43000.0,2701,1.51,13.43,13.43,13.43,64000.0,97000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0001948,2024-05-01_18-22-21,2940,947,639,437000.0,628,10.97,280,280,280,41000.0,194000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00005259,2024-05-01_18-22-21,3180,2280,1613,759000.0,1364,-29.98,3.21,3.21,3.21,22000.0,52000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053216,2024-05-01_18-22-21,3300,465,540,119000.0,403,-1.00,-94.03,-94.03,-94.03,53000.0,30000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
🔥 PUPU THE PEPE's GF,PUPU,,0.00006697,2024-05-01_18-22-21,3780,3420,1919,10000.0,3300,1.04,12.66,14.32,14.32,38000.0,60000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053729,2024-05-01_18-22-21,4320,451,381,188000.0,388,-5.13,-55.45,-93.15,-93.15,57000.0,37000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.00003086,2024-05-01_18-22-21,4500,1098,792,190000.0,727,-2.17,-42.38,-40.80,-40.80,16000.0,30000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.058208,2024-05-01_18-22-21,4620,684,484,59000.0,428,61.42,103,767,767,49000.0,82000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.058636,2024-05-01_18-22-21,4680,232,132,20000.0,203,0.90,155,129,129,41000.0,65000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002589,2024-05-01_18-22-21,5040,255,136,159000.0,198,1.90,30.53,219,219,20000.0,25000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.053239,2024-05-01_18-22-21,5340,343,230,33000.0,292,-30.27,-53.14,115,115,39000.0,32000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0001676,2024-05-01_18-22-21,5400,3177,2192,59000.0,3122,0.40,15.11,20.74,20.74,63000.0,100000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06642,2024-05-01_18-22-21,5700,30,23,855.0,24,0,1.32,-7.57,-7.57,55000.0,645000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00002728,2024-05-01_18-22-21,5760,1005,785,184000.0,758,12.50,-27.33,-47.49,-47.49,15000.0,25000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058243,2024-05-01_18-22-21,5760,251,784,40000.0,278,0,-23.58,-20.50,-20.50,15000.0,824.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00003876,2024-05-01_18-22-21,6360,3199,2224,11000000.0,1781,1.46,-77.65,-27.41,-27.41,19000.0,36000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051345,2024-05-01_18-22-21,6480,450,822,43000.0,346,0,-14.43,124,124,16000.0,13000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_18-22-21,6780,145,237,94000.0,132,0,-5.66,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.067786,2024-05-01_18-22-21,6840,215,668,23000.0,196,0,6.84,-1.50,-1.50,13000.0,779.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002603,2024-05-01_18-22-21,7080,3893,2567,994000.0,1896,3.03,192,402,402,50000.0,260000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.057565,2024-05-01_18-22-21,7740,1618,1344,281000.0,1094,0.67,-31.62,31.14,31.14,14000.0,931.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.051857,2024-05-01_18-22-21,7860,369,230,45000.0,325,0,-2.98,24.30,24.30,30000.0,18000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052710,2024-05-01_18-22-21,9000,124,177,55000.0,97,0,3.19,68.03,68.03,10000.0,27000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.068292,2024-05-01_18-22-21,9300,268,677,38000.0,217,0,-10.25,42.43,42.43,13000.0,828.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051481,2024-05-01_18-22-21,9360,262,356,32000.0,245,0,-12.47,-17.16,-17.16,26000.0,14000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004625,2024-05-01_18-22-21,9420,351,233,106000.0,286,0,-10.97,596,596,10000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.053883,2024-05-01_18-22-21,9480,1675,1147,274000.0,830,0.13,-56.10,448,448,34000.0,38000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002965,2024-05-01_18-22-21,9540,783,718,50000.0,353,7.08,-38.70,-29.51,-29.51,11000.0,20000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.053893,2024-05-01_18-22-21,9660,869,672,127000.0,641,-8.31,-33.22,1858,1858,12000.0,34000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.00007999,2024-05-01_18-22-21,10200,678,516,180000.0,554,-2.26,3.59,50.37,50.37,26000.0,79000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001061,2024-05-01_18-22-21,10200,1673,1388,233000.0,1062,4.50,4.94,206,206,74000.0,10000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_18-22-21,10320,85,62,50000.0,77,0,-2.31,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_18-22-21,10500,350,785,62000.0,354,0,-2.80,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097789,2024-05-01_18-22-21,10860,455,450,48000.0,348,0,-9.17,29.88,29.88,12000.0,779.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001400,2024-05-01_18-22-21,10920,697,498,186000.0,529,-2.24,22.11,167,167,35000.0,140000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.056078,2024-05-01_18-22-21,11040,553,274,17000.0,45,0,55.38,4947,4947,17000.0,60000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_18-22-21,11220,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067844,2024-05-01_18-22-21,11340,118,24,27000.0,121,0,3.67,12.56,12.56,14000.0,549000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055401,2024-05-01_18-22-21,11460,711,610,146000.0,577,0.23,-1.46,-89.71,-89.71,69000.0,54000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_18-22-21,11460,78,210,16000.0,78,0,-1.75,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068486,2024-05-01_18-22-21,11640,335,333,32000.0,255,0,0.56,45.85,45.85,13000.0,846.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002204,2024-05-01_18-22-21,11760,149,52,35000.0,149,0,-2.21,10.97,10.97,34000.0,22000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0009096,2024-05-01_18-22-21,12000,1,7,89.0,8,0,-2.96,-3.56,-3.56,14000.0,909000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.005744,2024-05-01_18-22-21,12120,29,18,14000.0,37,0,-11.17,-0.84,-0.84,31000.0,57000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.00002010,2024-05-01_18-22-21,12540,448,398,55000.0,352,0,-36.42,1104,1104,99000.0,20000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_18-22-21,12540,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_18-22-21,12600,24,12,379.0,26,0,-2.38,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0005390,2024-05-01_18-22-21,12780,4174,3156,20000000.0,1796,0.76,29.66,911,911,72000.0,249000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051123,2024-05-01_18-22-21,13080,72,74,21000.0,74,0,0,13.54,13.54,20000.0,11000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_18-22-21,13080,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.051881,2024-05-01_18-22-21,13140,1273,1211,331000.0,432,0,-16.01,-67.70,-67.70,10000.0,invalid value: 790,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_18-22-21,13260,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051668,2024-05-01_18-22-21,13320,265,235,25000.0,252,0,-21.87,24.21,24.21,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001390,2024-05-01_18-22-21,13560,946,926,256000.0,635,-1.84,-16.76,8.98,8.98,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_18-22-21,13740,13,3,141.0,4,0,-1.24,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
REKT ON SOL,REKT,,0.00001357,2024-05-01_18-22-21,14580,329,325,91000.0,314,0,-4.54,-51.00,-51.00,21000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.00002121,2024-05-01_18-22-21,14640,2481,2178,464000.0,1563,6.01,7.94,1254,1254,82000.0,21000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.052584,2024-05-01_18-22-21,14940,1392,1005,154000.0,848,-3.42,-26.13,269,269,27000.0,25000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
India,INDIA,,0.052133,2024-05-01_18-22-21,15240,55,19,14000.0,55,0,0,28.11,28.11,34000.0,21000.0,2brfzptqrumc15zahnhcx13awoffhnvs1zgxm4ccd5tv
Book of CZ,FOUR,,0.0002396,2024-05-01_18-22-21,15240,386,267,139000.0,332,0,-1.51,-83.76,-83.76,17000.0,959.0,6dqtemmtxnttkbmfaysy2n828gncabvottzqiobvfu2r
KING CAESAR SOL,KING,,0.067113,2024-05-01_18-22-21,15360,183,299,14000.0,135,0,0,28.80,28.80,12000.0,711.0,2h3gtqcchz4gbscpyvlwryv8vurz3zry1kvhyrzwz3g3
ALCATPONE,CATPON,,0.00002923,2024-05-01_18-22-21,15780,695,574,96000.0,498,-1.61,-6.55,876,876,13000.0,29000.0,6n3kvu5vxm1uvq6g8qwy8qqrf1jthwpowtnusplgnaza
Pakistan,PAK,,0.054816,2024-05-01_18-22-21,16020,54,25,16000.0,54,0,-1.57,14.86,14.86,85000.0,48000.0,gmf7ztbvgycgvymnehvr99zp1y4ij5cvvbemmtjp1npk
angul,angul,,0.051278,2024-05-01_18-22-21,16080,201,269,15000.0,157,0,-11.27,63.67,63.67,17000.0,12000.0,ekuzdmbhbqhpw7zevr71ca6za6vaxod7fslwls8jiqdw
CZ's 4 Dogs,CZDOGS,,0.0001055,2024-05-01_18-22-21,16140,296,310,30000.0,321,0,0,-60.27,-60.27,18000.0,10000.0,hg923unguvmrckern3ge9k8m7gkxufmj7m8nsacd5aw7
bearack obama,BEARACK,,0.053582,2024-05-01_18-22-21,16140,192,104,12000.0,159,0,4.20,361,361,29000.0,35000.0,5vqd7bs57pdm7esg2cu6ldnxfqcqs74t5cmkrbzmbovl
JAIL OF MEME,JOME,,0.052596,2024-05-01_18-22-21,16200,1346,1263,190000.0,942,0,-5.05,41.75,41.75,27000.0,25000.0,ez8rmdvyv1ws1bnmncmwi9ydxppey5kzmlutsp9odqg4
What If Nobody Sells,WINS,,0.00001414,2024-05-01_18-22-21,16740,2443,2088,541000.0,1238,-17.31,-53.85,516,516,78000.0,14000.0,akjzbsfrkpedz9fmtyftetpy87kmq3h6m8nc2gwyqrze
Roger,Roger,,0.0004968,2024-05-01_18-22-21,16860,3564,2967,18000000.0,1642,-7.67,-16.46,859,859,70000.0,422000.0,8fqtivvwb7umasejztkzxngqwx7ebcerh6uyzc6ujrzd
Argentina Coin,Argentina,,0.052760,2024-05-01_18-22-21,16980,540,459,76000.0,287,-1.41,-28.58,46.29,46.29,29000.0,27000.0,dsluscb48r9syydhwfpwgkbhls2nejsgjhktfjq2jxs2
Johnny Bravo,JB,,0.054024,2024-05-01_18-22-21,17280,1077,1058,155000.0,656,0,-6.16,167,167,31000.0,40000.0,fykpx2al9fdrgwag3gb7y3knritapptn4vw4kxvzuuqu
zazu,zazu,,0.002961,2024-05-01_18-22-21,17760,13761,9930,101000000.0,4970,6.87,-38.89,5678,5678,182000.0,20000000.0,cjfbhkfwrlzhnery5skkmtfnjdrepwzvuvpjqfa6mqxx
MemesStudio,MS,,0.051737,2024-05-01_18-22-21,18000,225,127,92000.0,210,0,-11.38,78.90,78.90,13000.0,17000.0,2jvgqhyf2bnme3wzsrzcrpiaxkd7jfzweqe7dtc2nhub
Pedo the Bear,PEDO,,0.0001820,2024-05-01_18-22-21,18240,358,338,51000.0,388,0,-1.32,-43.72,-43.72,22000.0,18000.0,eajpx9isqk9idimfpvdqgh2cmo8aws3jodsckucwraev
brus lee,LEE,,0.00008560,2024-05-01_18-22-21,18240,208,590,19000.0,288,0,0,-63.19,-63.19,15000.0,856.0,alubzhw8tu7pj9apnecm2ysqdxnovjhm4exqgcnz1f3d
BIG,BIG,,0.059802,2024-05-01_18-22-21,18420,872,607,248000.0,604,3.83,15.12,-81.25,-81.25,95000.0,98000.0,7jfjswsbhmktosm97gel4v2g6evl3z7izejsikazhqri
Twitter Founders Cat,ZOË,,0.01004,2024-05-01_18-22-21,18660,979,1073,234000.0,746,-1.22,-15.26,538,538,52000.0,10000.0,4kpcarnnvgum8wawrtel98vuwjr73sdstdylyzxi4ndj
Bad Luck Brian,BRIAN,,0.0001078,2024-05-01_18-22-21,18720,1249,1091,419000.0,853,0,4.08,3821,3821,19000.0,107000.0,j5qxwh7q4iseh8rjpxvp2r3hngbfowey98av4qbnc9vf
Nipple,NIPPLE,,0.057327,2024-05-01_18-22-21,18900,480,471,92000.0,381,-9.22,-3.50,320,320,47000.0,58000.0,91vzvdvwdadanf53yhwhi6wltcehy7hy5objeq6qllol
