token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
DEXSURFER,DEXSURFER,,0.00006279,2024-05-09_15-39-38,52,48,4,52000.0,48,-9.28,-9.28,-9.28,-9.28,25000.0,62000.0,4azwfvces2hsptagqs1mru935yxqcn3ecepcqtar87ak
TRUMPWIFHAT,TRUMPWIF,,0.057346,2024-05-09_15-39-38,240,48,8,13000.0,45,4.08,4.08,4.08,4.08,142000.0,72000.0,bjkhegxtiber1dxp2z8f26dxj2kbvadumbdkm1cayywe
Flawor,FLAWOR,,0.00001253,2024-05-09_15-39-38,240,244,174,64000.0,283,-76.91,-81.85,-81.85,-81.85,11000.0,12000.0,hlbz4gfi8pucueztj7rsfhuzqsq6tng5dzuvpyszwdnf
BORED AT WORK,BAW,,0.00004934,2024-05-09_15-39-38,300,90,40,41000.0,105,-22.26,-15.00,-15.00,-15.00,22000.0,49000.0,dq17ihspj1qmvtjupqrx5j46dfcvcbzoxopu6eetp2ve
Donald Trump,Trump,,0.00001139,2024-05-09_15-39-38,360,73,14,32000.0,55,6.84,10.82,10.82,10.82,127000.0,67000.0,6yy2peu1bdn3pfddsaiwobytw4phekiscshvrxcmeqna
Nala Cat,NALA,,0.00005655,2024-05-09_15-39-38,480,137,47,22000.0,110,-32.59,1765,1765,1765,13000.0,56000.0,5bnesjrwrgbequgizgdyljc2fvbmwxnzpp8gjawlyyfy
TRUMPWIFHAT,TRUMP,,0.057155,2024-05-09_15-39-38,600,73,10,72000.0,42,11.84,26.05,26.05,26.05,126000.0,70000.0,bfwuctwc1bdtnhzxsc7gftumivebnm3esrqbyhbqjecz
Smokey the Bear,Smoke,,0.0004579,2024-05-09_15-39-38,720,288,150,48000.0,224,26.64,5336,5336,5336,11000.0,45000.0,gnwc7z1derp7bik3t7uefqg3qkgk5kfssnnaf1uzv92h
Sugar Glider Inu,SUGLI,,0.001798,2024-05-09_15-39-38,720,852,732,245000.0,808,0.04,18.42,18.42,18.42,331000.0,179000.0,2jbwqnluklknffchpbxufnxqkda83ewyjbiqku3ozdhe
TRUMP2024,TRUMP2024,,0.00002462,2024-05-09_15-39-38,840,107,12,98000.0,52,5.36,25.53,25.53,25.53,180000.0,100000.0,2uqka3dzvppat1hcmpuhkdj2cuytnvp6aq4evybqn38j
HOOTIE,HOOTIE,,0.00002829,2024-05-09_15-39-38,840,270,174,42000.0,266,-27.22,-51.50,-51.50,-51.50,16000.0,28000.0,e557ffatrfnbbdaas199gheejcrrpuaddfahywhqvbxj
SolGoodman,Saul,,0.067786,2024-05-09_15-39-38,900,135,65,53000.0,140,-30.72,-80.57,-80.57,-80.57,13000.0,779.0,2qu5hfz3ovnmsgd9vqqpifj3twd8nfzyrhbuawajudmn
OBAMA WIF HAT,OBAMAWIF,,0.00003811,2024-05-09_15-39-38,1080,351,361,29000.0,314,185,29.38,29.38,29.38,17000.0,38000.0,8z1xt6laaz8rz5ijmy7wuk6rk8dmcqga6exjbmzhxh6z
dogwifhat2,WIF2,,0.002288,2024-05-09_15-39-38,1080,395,249,202000.0,94,5.81,150K,150K,150K,119000.0,22000000.0,4plf387gjeb7ieajm7nrkmb3atctsx2btpkwtgpmptkx
BIG NATURALS,$NATURALS,,0.00001211,2024-05-09_15-39-38,1260,199,172,52000.0,229,34.18,-79.16,-79.16,-79.16,11000.0,12000.0,daa7dgwaqv8x9kursdl8h9dibuc8ai1kvh6swhyfprb
YIN,YIN,,0.006653,2024-05-09_15-39-38,1260,1393,904,688000.0,850,-21.39,729,729,729,47000.0,66000.0,5hmvnk1caccaq9tg2l6cdpjbvchgm6nbcaowt1emxsxy
Trump Hair,Trump Hair,,0.059298,2024-05-09_15-39-38,1320,143,15,89000.0,47,8.17,64.91,64.91,64.91,78000.0,50000.0,ey28qgv9gojeq7hfdt7kanzc4iumal2vdsy9mbwnbdsq
Apein,AEI,,0.062985,2024-05-09_15-39-38,1380,151,59,13000.0,150,-3.31,95.30,95.30,95.30,34000.0,29000.0,fxhdnvk95uuwtsy1dxgrihihusqz1i4n8pfwhy42snpz
trumpio,trumpio,,0.00009203,2024-05-09_15-39-38,1440,1351,859,378000.0,919,-21.21,56.38,56.38,56.38,30000.0,89000.0,5r9ps85epwzbskfv918i4bdsbknbuopanuhy5apff5ke
The Catrix,CATRIX,,0.0006969,2024-05-09_15-39-38,1680,1428,1040,779000.0,698,-11.95,41067,41067,41067,64000.0,696000.0,8ro8tygczvbaaivtv4t1tutbdw4aaaa6v3fcfylmuz8y
