token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
PISSING DOG,PISS,,0.079687,2024-05-01_20-11-46,4200,196,153,82000.0,173,0.44,-40.65,-12.42,-12.42,17000.0,969.0,31v7uwuz5tsbhpseddfrdo3dcdc16ivmzcuxvtketkvk
JCwol,JCWOL,,0.00003880,2024-05-01_20-11-46,4800,815,809,125000.0,539,-16.06,-91.49,428,428,31000.0,38000.0,6vszfp9yjlvz3hka8wucrjkte5wfrjurzpxtthm61mvu
JUGZ,JUGZ,,0.00001302,2024-05-01_20-11-46,4920,418,277,66000.0,307,-28.67,-43.68,-74.52,-74.52,10000.0,13000.0,8qusuvgnac178j1qsfv2dbsxwqxizvbfjbdyza3qvpjq
Telegrem,TG,,0.00001679,2024-05-01_20-11-46,4980,1851,1243,327000.0,1201,-37.73,-95.10,199,199,22000.0,20000.0,93aekl171l4fmqgvwzbtcggwjssklozkakkdghfp52l6
AiDrop,AiDrop,,0.00002248,2024-05-01_20-11-46,5400,626,485,101000.0,499,-2.04,-21.05,-56.43,-56.43,14000.0,22000.0,fmi48nltdiyjrcnkzh68ltvyrcxv9tuxtu1ccw4wf8ry
HUMPCOIN,HUMP,,0.051970,2024-05-01_20-11-46,6060,149,46,35000.0,147,0,1.18,36.69,36.69,10000.0,59000.0,52m5bbxgdrtkmcldjn4veyu6qzspymzkv56slchnach6
jew bidon,bidon,,0.002352,2024-05-01_20-11-46,6060,568,391,97000.0,442,-9.16,-9.94,711,711,96000.0,23000.0,7opq5g2qf2rssv8zjiapm6gzwqkbvhszk6bvcfu7imws
Vietnam Coin,Vietnam,,0.00008709,2024-05-01_20-11-46,6120,375,692,29000.0,306,2.07,36.15,810,810,53000.0,87000.0,2gfqp814nvde5o8r3fqjrq6it1jyxtgad11x9422kczu
Mimi,MIMI,,0.056371,2024-05-01_20-11-46,6480,750,634,151000.0,553,9.83,-82.34,-88.04,-88.04,74000.0,57000.0,dxdv9mjnwluvu8fec6ypuow1xwwvqwkucfwqhjsmczrm
SOLMATE AI,SOLMATE,,0.058827,2024-05-01_20-11-46,6540,348,341,28000.0,317,-1.59,-31.22,-45.27,-45.27,12000.0,883.0,7d9s2dhyxn2dyvb3eg1ape6hgfjuuuuvt4nvnv2rteid
Swrek,SWREK,,0.052262,2024-05-01_20-11-46,6960,202,217,40000.0,224,0,-29.12,-95.67,-95.67,44000.0,22000.0,aq4aulahi7dwzkb52aeafxebxb8cbbodsudm9nqg4kkw
Book Of Prison,BOP,,0.053078,2024-05-01_20-11-46,7020,753,637,66000.0,525,0,3.04,342,342,28000.0,30000.0,5pkuivwr5sfudzahjzte35pz62zufbuce69dfbrkd4sk
ANGEL,ANGEL,,0.053142,2024-05-01_20-11-46,7080,496,430,158000.0,446,0,-4.38,-94.14,-94.14,52000.0,31000.0,hszq29kyddhndtjw23r4zgkxcbxdxhtgjqbmg9uetkjp
TIM,TIM,,0.002590,2024-05-01_20-11-46,7260,14,12,11000.0,16,-10.56,-16.53,-16.53,-16.53,20000.0,25000000.0,2jnvm3xkfgpiiefcajplisfabujj9msjvdrv6ppnbuyk
Unfuddables,PB&J,,0.00004299,2024-05-01_20-11-46,7920,599,466,232000.0,437,0.24,-13.53,-16.75,-16.75,19000.0,40000.0,cpbmhdu2wehqhhgj4mzhnwmqvau5ngzocbpmydvkbjpb
Hypnotoad,TOAD,,0.062272,2024-05-01_20-11-46,8280,82,29,17000.0,77,1.46,5.13,14.80,14.80,29000.0,22000.0,9h2cbevzejh25gga6rxtqbmrkhzxmzvxzjmzsltbm5h3
Emo Pepe,EMOPEPE,,0.067860,2024-05-01_20-11-46,8340,316,281,24000.0,244,0.34,-52.08,12.92,12.92,14000.0,786.0,darpvbqryugjhnohge2jgxksw2aw1iim9y9fyakf32gt
Reservoir Cats,RATS,,0.055258,2024-05-01_20-11-46,8340,675,611,153000.0,541,-6.54,-4.42,-89.80,-89.80,68000.0,52000.0,gthe6ppvbqnven1ddcc9mfwxn1cag4ezyftuwfcetbu9
🇱🇷 Trump Pepe,$TRUPE,,0.0002741,2024-05-01_20-11-46,8400,7847,4306,89000.0,4759,0.24,9.10,26.12,26.12,67000.0,109000.0,7uiceimc3qqw1xtfznimrvspcg4rylvavpuem9tstjtg
TRIXIEPUPPY,TPUP,,0.052346,2024-05-01_20-11-46,8700,302,217,21000.0,285,-0.94,-27.59,45.57,45.57,33000.0,25000.0,hzsz6elmgfhchrkbdpkrkdhhdxikqrcv59mocyjk1emt
🦇BATMAN ON THE MOON,🦇BATMON,,0.0009158,2024-05-01_20-11-46,8880,7115,3220,36000.0,4778,6.35,64.87,111,111,87000.0,123000.0,dbslgppesb6seaxtrjvvubdntxs5buqkjxfay7yurd1g
PEPE POLICE,POPO,,0.051771,2024-05-01_20-11-46,9300,64,21,10000.0,64,0,-0.63,-3.60,-3.60,31000.0,17000.0,61dtfo7svuqfmjjygbyu6a7u4nhbrvngewoohhnmfizz
🪭 Sora Geisha Cat,$GEKAT,,0.0004999,2024-05-01_20-11-46,9480,7065,1549,64000.0,4427,2.99,163,249,249,112000.0,299000.0,bze6wicu7pph4sujgw6zw9cvhkpzb4yr7guenjrfv7gc
Kermit the Frog,kermit,,0.0001641,2024-05-01_20-11-46,9540,1527,1085,614000.0,906,-7.55,-66.53,220,220,38000.0,67000.0,hwoykoqbpl9gl8rrhbj9rxtfahpo8ns7t89qtwijrxz5
Kanji,KANJI,,0.00002101,2024-05-01_20-11-46,9780,2781,2022,845000.0,1521,-2.21,-22.02,-58.76,-58.76,14000.0,20000.0,6uz3c3uuxleldjkponbqranppvxyzpntpw5kmxuhesfy
LIGHT,Light,,0.053162,2024-05-01_20-11-46,9840,465,544,119000.0,404,0,-0.46,-94.13,-94.13,52000.0,30000.0,gcnez5buh8ccxd6qizyyagtqq7xkc74aft488atfiqw3
mini,mini,,0.003092,2024-05-01_20-11-46,9960,26,37,75000.0,26,7.10,8.20,1.36,1.36,22000.0,27000000.0,9w1j6dvmkbqwckcsdqwknjqrynasqrh3jmdmhd6gnjli
🔥 PUPU THE PEPE's GF,PUPU,,0.00007951,2024-05-01_20-11-46,10320,8686,2292,21000.0,5214,-0.28,8.99,35.73,35.73,42000.0,71000.0,4m42pqf4dxtw1izmu8iief548ebfyqsj3jcrv2soekkg
Communist Takeover,CTO,,0.053360,2024-05-01_20-11-46,10860,451,388,188000.0,389,-0.17,-0.55,-93.83,-93.83,54000.0,33000.0,btkuujv24woxwxj3fqrv2ob78u8xecykbabbhagrtw6p
Itsy Bitsy Spider,ITSY,,0.058640,2024-05-01_20-11-46,11100,1219,993,206000.0,771,-0.58,-65.49,-83.43,-83.43,87000.0,86000.0,88hecvzfnvfkp1lx4bny2wxd4fe785ska86njuvqkmmt
benince,benince,,0.053678,2024-05-01_20-11-46,11160,793,557,65000.0,455,9.58,23.56,289,289,33000.0,36000.0,efpncrlvr6acuzhaffj4119x1gfdi5y67imadrfff1rm
SUPERSOLMAN,SUPASOL,,0.054284,2024-05-01_20-11-46,11220,257,162,23000.0,218,0,-35.35,13.48,13.48,29000.0,32000.0,33ecnhbsqpbbfcjvqkewxpglxj1gzjqsma94npqtzgce
Classy Degen,CLASSY,,0.00002543,2024-05-01_20-11-46,11640,270,149,161000.0,206,1.40,5.76,214,214,20000.0,25000.0,avdr35cqpdkaedjkpbg3ogdhspsade9npqan6s6y52tj
DUMBIE,DUMB,,0.052123,2024-05-01_20-11-46,11880,343,242,34000.0,293,-1.82,-12.63,41.22,41.22,31000.0,21000.0,5gfbzxsayhnsdqsskhjdxb2h9acyh6q5kybydvbucgfy
❄Snowy Doge On Solana,❄SDOGE,,0.0002090,2024-05-01_20-11-46,12000,7481,2442,31000.0,4609,3.23,16.36,50.53,50.53,70000.0,125000.0,j1jdsenrtxqnkt55dfb3tmdktlyjqr47akvunxjoqlyx
tooker kurlson,tooker,,0.06096,2024-05-01_20-11-46,12240,55,68,18000.0,54,2.92,-9.70,-15.16,-15.16,53000.0,592000000.0,ecwfevz6o4kbmemac1uvxbrqctjw2gqxrny448i6xjzz
WOSH,WOSH,,0.00003169,2024-05-01_20-11-46,12300,1076,855,195000.0,800,12.37,24.79,-38.99,-38.99,16000.0,29000.0,gtvbkuxdfjhpxlo2abbewytwmqmp1b7r12lxmwnwceg6
Desi Hasbullah,HASJEET,,0.058049,2024-05-01_20-11-46,12360,251,786,40000.0,278,0,-1.06,-22.37,-22.37,15000.0,805.0,3bgzpswvstfsuvrdid2wmmyundl7akdaahodfshwssdb
bigi,bigi,,0.00003203,2024-05-01_20-11-46,12900,4223,3017,13000000.0,2073,-6.36,-39.12,-40.01,-40.01,18000.0,29000.0,bxrxpfs8smvduniimcrzkdvcxroafbnkxq1taxxnbz6c
SHIBI,SHIBI,,0.051061,2024-05-01_20-11-46,13080,452,832,43000.0,346,-1.19,-21.10,76.41,76.41,14000.0,10000.0,dpvf1qhrnnzn865jw7euwyith355ugeqnxsjosgnppmt
YESTARE,YE,,0.065323,2024-05-01_20-11-46,13320,145,237,94000.0,132,0,0,-53.69,-53.69,10000.0,532.0,7lfgj5bvypbfubkrbb8edjg8k656rogzsnyn4xdpbc4o
dokwon,FOUR,,0.067847,2024-05-01_20-11-46,13440,235,677,24000.0,202,0,-27.83,-0.72,-0.72,13000.0,785.0,a7gpujcgo4idgs8d18astawzhty4fuzwgpx4qeyfgt2s
Book of Wif,BOWIF,,0.0002366,2024-05-01_20-11-46,13620,5693,3804,14000000.0,2369,-8.06,-15.78,356,356,48000.0,236000.0,hkcrjv34ivf4kcuclqmzrsjwosac7k9fah7xx17tlri7
CZ SCOFIELD,CZOUT,,0.057879,2024-05-01_20-11-46,14280,1621,1920,281000.0,1098,14.94,12.03,36.58,36.58,15000.0,969.0,7erspgdytz4qv5fljjtie6oebcgw6shgexkknecxsglk
SofaKing,SFKNG,,0.051800,2024-05-01_20-11-46,14400,374,233,46000.0,328,0,-3.42,20.53,20.53,29000.0,18000.0,4kpa3dotqez2g9gaqnz6pbjy2ybhp3bwx4kmpkkuiyd7
NEW SOL ORDER,$NEWSOL,,0.052632,2024-05-01_20-11-46,15600,124,178,55000.0,98,0,-2.87,63.21,63.21,10000.0,26000.0,avl8jimog4sdl1voekyxpyrtst5dgyga9gbpwcb5b4xs
Kongz,KONGZ,,0.067997,2024-05-01_20-11-46,15900,268,679,38000.0,218,0,-3.56,37.35,37.35,12000.0,799.0,6gbdyqqnkxnvfqoeycpnovzkn8ie8z6rjylxoxpmmisp
JEETING CATZ,JCZ,,0.051398,2024-05-01_20-11-46,15900,262,357,32000.0,245,0,-5.62,-21.82,-21.82,25000.0,13000.0,7zxel3zhn3ubuycta79t9g9qogmdjfgvyn6f4mxhjwnl
CZswap,CZSWAP,,0.00004546,2024-05-01_20-11-46,15960,351,234,106000.0,286,0,-1.72,584,584,99000.0,18000.0,4nc2zx8w29z1em2bjnwnxzzkv5rl4waibursnmqc94lx
jorem powl,INFLATION,,0.00001918,2024-05-01_20-11-46,16020,1808,1222,285000.0,884,20.61,59.99,2607,2607,76000.0,19000.0,fl3mybfzyv9kza69eghku5bvnofqzapinrrzzrptbird
zazu,zazu,,0.002453,2024-05-01_20-11-46,16080,1285,1131,101000.0,546,6.61,8.34,-41.68,-41.68,12000.0,14000000.0,6acr3h9zwnbx727vctmnmvhcw5djmpakx5uijvtv52xu
Pepe Dog,PEDO,,0.054115,2024-05-01_20-11-46,16260,950,749,145000.0,677,4.89,33.50,1969,1969,12000.0,36000.0,bc3afteuzlbfxpzwnfgqou2dzy6agnpndqrerjspezff
ArgentinaCoin,ARG,,0.0001120,2024-05-01_20-11-46,16800,753,586,191000.0,600,-0.03,12.90,111,111,31000.0,110000.0,b2ep7xzmchtsntfdhxoibmk5vnujmv528dulhew2h91u
BENG,BENG,,0.00001466,2024-05-01_20-11-46,16800,1821,1521,247000.0,1145,1.61,-14.46,323,323,87000.0,14000.0,9v7qxcmjk88uscx5llc4uvweu5fmibl8j7jjua4bl6bx
FuckingCAT,FUCAT,,0.052186,2024-05-01_20-11-46,16860,85,62,50000.0,77,0,0,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_20-11-46,17040,350,785,62000.0,354,0,0,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097056,2024-05-01_20-11-46,17400,455,454,48000.0,348,0,-8.90,17.67,17.67,11000.0,705.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001224,2024-05-01_20-11-46,17520,758,555,211000.0,566,0.84,16.55,134,134,32000.0,122000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.00001362,2024-05-01_20-11-46,17640,730,297,22000.0,49,2.10,2.90,11209,11209,31000.0,13000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_20-11-46,17760,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067738,2024-05-01_20-11-46,17940,118,25,27000.0,121,0,0,11.04,11.04,14000.0,541000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.054983,2024-05-01_20-11-46,18000,712,619,146000.0,582,0,-4.77,-90.51,-90.51,66000.0,49000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_20-11-46,18000,78,210,16000.0,78,0,0,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068268,2024-05-01_20-11-46,18240,335,334,32000.0,255,0,-2.57,42.11,42.11,12000.0,825.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002137,2024-05-01_20-11-46,18360,149,53,35000.0,149,0,-3.04,7.60,7.60,33000.0,21000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0008916,2024-05-01_20-11-46,18600,2,9,115.0,10,0,-2.35,-5.47,-5.47,14000.0,891000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.003954,2024-05-01_20-11-46,18660,30,19,16000.0,37,0,-13.28,-31.75,-31.75,25000.0,39000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.059823,2024-05-01_20-11-46,19140,467,419,57000.0,356,-0.28,-6.98,488,488,69000.0,98000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_20-11-46,19140,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_20-11-46,19140,24,12,379.0,26,0,0,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0004761,2024-05-01_20-11-46,19380,5111,3853,25000000.0,2031,36.09,-35.45,793,793,69000.0,220000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051082,2024-05-01_20-11-46,19620,72,75,21000.0,74,0,0,9.37,9.37,19000.0,10000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_20-11-46,19680,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.053074,2024-05-01_20-11-46,19680,1278,1212,331000.0,436,0,65.58,-47.20,-47.20,13000.0,12000.0,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_20-11-46,19860,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051605,2024-05-01_20-11-46,19920,265,237,25000.0,252,0,0,19.55,19.55,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001375,2024-05-01_20-11-46,20160,946,927,256000.0,635,0,0,7.75,7.75,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_20-11-46,20220,13,3,141.0,4,0,0,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
Frank's Bridge,BRIDGE,,0.002435,2024-05-01_20-11-46,20400,56,61,354.0,54,0,129,1M,1M,19000.0,102000000.0,gscxxrprgz6hquz87fmyhg9lenrqo7slta6m9rop8n9g
