token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
FuckingCAT,FUCAT,,0.052186,2024-05-01_18-30-39,10800,85,62,50000.0,77,0,-2.31,79.19,79.19,17000.0,21000.0,76wumvedwcx5rnsk7esqfty7uoaxmupca24pxuxocnnc
Ketflix,KET,,0.00008540,2024-05-01_18-30-39,10980,350,785,62000.0,354,0,-0.53,-57.59,-57.59,15000.0,854.0,5hvyf7vhhthvcszzrdmq1kewbtg3qlgwaujekkp6bp2z
PEJAK,PEJAK,,0.097746,2024-05-01_18-30-39,11340,455,451,48000.0,348,0,-9.68,29.16,29.16,12000.0,775.0,49eu1mfn37cks2tsodc78skptaaixgpqfmtnfoagyycq
South Korea Coin 🇰🇷,KOREA,,0.0001562,2024-05-01_18-30-39,11400,703,498,187000.0,532,7.62,63.57,198,198,37000.0,156000.0,7m4vwapvhtttbhywgwvwsccyai8a8oh8ggyzbm1jkqsh
InFiNiTyCoin,GOWL,,0.056511,2024-05-01_18-30-39,11520,579,274,17000.0,45,7.12,37.10,5306,5306,18000.0,65000.0,hngx8xze62m6xul6kg39zz6nwxh9ukutctrr2xaqslah
SHIBA INU,SHIB,,0.052402,2024-05-01_18-30-39,11700,29,20,11000.0,31,0,0,-10.36,-10.36,17000.0,24000.0,c7scem6ihd5ayh5oakeooa1uxnorgpeej25qhmhcqzuy
Kyon The Martian Inu,KYON,,0.067844,2024-05-01_18-30-39,11880,118,24,27000.0,121,0,3.67,12.56,12.56,14000.0,549000.0,8rqxzucg5dydxcjojjewncejcqxosjkjpbryyfnvcsue
Hunter Biden Nude,BidenButt,,0.055354,2024-05-01_18-30-39,11940,711,612,146000.0,578,-0.28,-2.09,-89.80,-89.80,69000.0,53000.0,8pbvxromltmigzrek1oihfxrgxcc8gkbbqs4wvwzbv6a
PANDIUN,PANDIUN,,0.052297,2024-05-01_18-30-39,11940,78,210,16000.0,78,0,-1.75,-36.47,-36.47,45000.0,22000.0,fdlpgzk2avtbgzmbisexmxwsnwr66p8jpquthoze8zid
Gummy Pepe,GUPE,,0.068486,2024-05-01_18-30-39,12120,335,333,32000.0,255,0,0.01,45.85,45.85,13000.0,846.0,e6tbydnst3uxgmbtihppysupzq5xaszgycngjqvvo5qa
GAZA MAN,GAZA,,0.00002204,2024-05-01_18-30-39,12300,149,52,35000.0,149,0,-2.21,10.97,10.97,34000.0,22000.0,8lbqxo5nqdf4qadkhu9v7esu4w2hiqxxdeekf9qxs7qr
DougAI,DOUG,,0.0009096,2024-05-01_18-30-39,12480,1,7,89.0,8,0,-2.96,-3.56,-3.56,14000.0,909000.0,epbaffumrehx5njafrnhneeenmfm8egyjkqchzwk5smm
DREME by S(X)T,DREME,,0.005744,2024-05-01_18-30-39,12600,29,18,14000.0,37,0,-11.17,-0.84,-0.84,31000.0,57000000.0,gkhotyjgxkxlejbhxsen5cpat9z2ycnskqqieivmvt4l
ZELEN,ZELEN,,0.00001677,2024-05-01_18-30-39,13020,448,400,56000.0,352,-16.56,-36.86,904,904,90000.0,16000.0,5ywqphhu8z8zbbvt5oafzwewenycwhzjuzhdcexuomzp
Kamino,KMNO,,0.052934,2024-05-01_18-30-39,13080,12,4,204.0,2,0,0,8.37,8.37,55000.0,29000.0,32fxoksbhavhxkvwrkkqnymsiqj9wtuvgai186kvflpn
CHAD,CHAD,,0.0004638,2024-05-01_18-30-39,13080,24,12,379.0,26,0,-2.38,-4.17,-4.17,83000.0,184000.0,4hbc3j1kk4gccjm9hqx4hg5ngrnalhct1wgyertge5ec
utia,UTIA,,0.0007955,2024-05-01_18-30-39,13260,4218,3187,21000000.0,1811,69.53,92.82,1392,1392,88000.0,368000.0,bpdavxzjhvx6uqisec73xbmvmqxwhdrihaezhhqqhul4
Malaysia,MY,,0.051123,2024-05-01_18-30-39,13560,72,74,21000.0,74,0,0,13.54,13.54,20000.0,11000.0,3zhjihm46l5bxlb4zxdwqaj1vv3mcq2mt8zwvxgdjdfi
Nucoin,NU,,0.061058,2024-05-01_18-30-39,13620,5,1,419.0,3,0,0,420,420,13000.0,19000.0,euitbhhpxmebtjbddanyvpnq394vrc44ttauwqyd92zv
Mr.Bills,BILLS,,0.051881,2024-05-01_18-30-39,13620,1273,1211,331000.0,432,0,-6.69,-67.70,-67.70,10000.0,invalid value: 790,8xjlybdsbgw1tp9ghrvxbgxe9kljxuih7vsagiyh5qbo
CZ Break,CZBREAK,,0.00006944,2024-05-01_18-30-39,13800,660,347,80000.0,387,0,0,0.28,0.28,12000.0,694.0,ard8psftbbwwssa6bt3vfxt3eqeaiv2zeodttxwst8nw
Cloudog,CDG,,0.051631,2024-05-01_18-30-39,13800,265,236,25000.0,252,0,-23.59,21.49,21.49,17000.0,16000.0,7exqccydazr49yknalazn8v7jundqpzdemeh1ysavkwm
Authenticator Ai,AUTH,,0.001390,2024-05-01_18-30-39,14040,946,926,256000.0,635,0,-16.76,8.98,8.98,23000.0,13000.0,j46r7bt8l5vgboe8rzzrihzcyvzmmuus8o4qk1f6mux
$WIF,dogwifhat,,0.052872,2024-05-01_18-30-39,14220,13,3,141.0,4,0,-1.24,6.79,6.79,54000.0,28000.0,98ldzu1wufnubrueqkjelofgfuenngf6u7katzpuu8zu
REKT ON SOL,REKT,,0.00001357,2024-05-01_18-30-39,15060,329,325,91000.0,314,0,-1.62,-51.00,-51.00,21000.0,13000.0,3hsoj1p86grhz8musfwzytnpjycwb6eqinal1cgz6yuc
Wurren Buffat,wurren,,0.00001513,2024-05-01_18-30-39,15120,2497,2187,465000.0,1564,7.42,-12.30,866,866,69000.0,15000.0,2up6uqzp1jebc82u7hbajcevtvor6ka4womzq2nyutuc
Tetris On Solana,TETRIS,,0.052517,2024-05-01_18-30-39,15420,1392,1007,154000.0,848,0,-26.66,260,260,26000.0,25000.0,2o4css1dwtpghvbtu6s5owxnr79gnaaxgpxjehjqwqej
India,INDIA,,0.052133,2024-05-01_18-30-39,15720,55,19,14000.0,55,0,0,28.11,28.11,34000.0,21000.0,2brfzptqrumc15zahnhcx13awoffhnvs1zgxm4ccd5tv
Book of CZ,FOUR,,0.0002396,2024-05-01_18-30-39,15780,386,267,139000.0,332,0,-1.51,-83.76,-83.76,17000.0,959.0,6dqtemmtxnttkbmfaysy2n828gncabvottzqiobvfu2r
KING CAESAR SOL,KING,,0.067113,2024-05-01_18-30-39,15900,183,299,14000.0,135,0,0,28.80,28.80,12000.0,711.0,2h3gtqcchz4gbscpyvlwryv8vurz3zry1kvhyrzwz3g3
ALCATPONE,CATPON,,0.00002956,2024-05-01_18-30-39,16260,697,574,96000.0,499,0.97,-0.56,887,887,13000.0,29000.0,6n3kvu5vxm1uvq6g8qwy8qqrf1jthwpowtnusplgnaza
Pakistan,PAK,,0.054816,2024-05-01_18-30-39,16560,54,25,16000.0,54,0,-1.57,14.86,14.86,85000.0,48000.0,gmf7ztbvgycgvymnehvr99zp1y4ij5cvvbemmtjp1npk
angul,angul,,0.051278,2024-05-01_18-30-39,16560,201,269,15000.0,157,0,0,63.67,63.67,17000.0,12000.0,ekuzdmbhbqhpw7zevr71ca6za6vaxod7fslwls8jiqdw
CZ's 4 Dogs,CZDOGS,,0.0001055,2024-05-01_18-30-39,16620,296,310,30000.0,321,0,0,-60.27,-60.27,18000.0,10000.0,hg923unguvmrckern3ge9k8m7gkxufmj7m8nsacd5aw7
bearack obama,BEARACK,,0.053384,2024-05-01_18-30-39,16620,192,105,12000.0,159,0,-7.87,335,335,28000.0,33000.0,5vqd7bs57pdm7esg2cu6ldnxfqcqs74t5cmkrbzmbovl
JAIL OF MEME,JOME,,0.052547,2024-05-01_18-30-39,16680,1347,1264,190000.0,942,0,-6.84,39.07,39.07,26000.0,25000.0,ez8rmdvyv1ws1bnmncmwi9ydxppey5kzmlutsp9odqg4
What If Nobody Sells,WINS,,0.00001565,2024-05-01_18-30-39,17220,2459,2099,542000.0,1241,3.95,-54.84,582,582,82000.0,15000.0,akjzbsfrkpedz9fmtyftetpy87kmq3h6m8nc2gwyqrze
Roger,Roger,,0.0005008,2024-05-01_18-30-39,17400,3574,2973,18000000.0,1647,-3.63,-26.96,867,867,70000.0,425000.0,8fqtivvwb7umasejztkzxngqwx7ebcerh6uyzc6ujrzd
Argentina Coin,Argentina,,0.052760,2024-05-01_18-30-39,17460,540,459,76000.0,287,0,-28.58,46.29,46.29,29000.0,27000.0,dsluscb48r9syydhwfpwgkbhls2nejsgjhktfjq2jxs2
Johnny Bravo,JB,,0.053828,2024-05-01_18-30-39,17700,1077,1059,155000.0,656,0,-0.88,154,154,30000.0,38000.0,fykpx2al9fdrgwag3gb7y3knritapptn4vw4kxvzuuqu
zazu,zazu,,0.002591,2024-05-01_18-30-39,18240,14197,10242,104000000.0,5071,1.86,-49.34,4955,4955,170000.0,18000000.0,cjfbhkfwrlzhnery5skkmtfnjdrepwzvuvpjqfa6mqxx
MemesStudio,MS,,0.051737,2024-05-01_18-30-39,18480,225,127,92000.0,210,0,-11.38,78.90,78.90,13000.0,17000.0,2jvgqhyf2bnme3wzsrzcrpiaxkd7jfzweqe7dtc2nhub
Pedo the Bear,PEDO,,0.0001820,2024-05-01_18-30-39,18660,358,338,51000.0,388,0,-1.32,-43.72,-43.72,22000.0,18000.0,eajpx9isqk9idimfpvdqgh2cmo8aws3jodsckucwraev
brus lee,LEE,,0.00008560,2024-05-01_18-30-39,18660,208,590,19000.0,288,0,0,-63.19,-63.19,15000.0,856.0,alubzhw8tu7pj9apnecm2ysqdxnovjhm4exqgcnz1f3d
