token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
trumpio,trumpio,,0.0001468,2024-05-09_15-34-37,1140,1114,694,305000.0,833,-32.48,149,149,149,38000.0,142000.0,5r9ps85epwzbskfv918i4bdsbknbuopanuhy5apff5ke
The Catrix,CATRIX,,0.0007570,2024-05-09_15-34-37,1380,1348,951,731000.0,623,87.09,44614,44614,44614,66000.0,757000.0,8ro8tygczvbaaivtv4t1tutbdw4aaaa6v3fcfylmuz8y
Yeet Sol,YEETS,,0.051485,2024-05-09_15-34-37,1680,263,160,17000.0,217,-39.33,-46.97,-46.97,-46.97,13000.0,14000.0,earyhxo8shg1bdynp3wcveurtwkxaw9r7a2tccrnbigg
McDonald’s cat,MCAT,,0.00005488,2024-05-09_15-34-37,2040,61,32,87000.0,57,63.87,82.31,82.31,82.31,29000.0,54000.0,6u297vdecbgoc3ovxwttnrkxr98omzwvnmpfwzwuhbuy
Mystery Coin Launch,Rabolution,,0.053527,2024-05-09_15-34-37,2220,259,173,55000.0,233,-1.37,-93.95,-93.95,-93.95,59000.0,35000.0,2dupf5yezz2u5db38dgtbmxr9gfuzghmg6g2o7hsyiux
Cabal Trump,CABALT,,0.0001217,2024-05-09_15-34-37,2400,1516,857,291000.0,1077,57.64,109,109,109,35000.0,121000.0,3c3ew8lccj37qqnlvwf3t2ytjircuk5t6ffe6f6bfaa5
Solana Rhoades,SOL,,0.063624,2024-05-09_15-34-37,2460,276,230,18000.0,239,0.67,-33.21,-33.21,-33.21,11000.0,10000.0,9tq7qejswkgwrwweftnupsae457d4xov14qo7pu55ubm
Trump Family Guy,FTrump,,0.051346,2024-05-09_15-34-37,2460,383,239,75000.0,318,0,77.87,77.87,77.87,18000.0,13000.0,9bs8a8eye4udazhyqpmqf3iw35hxb84ml9nmnkxrxeyc
VOTE BIDEN,VOTEB,,0.00001446,2024-05-09_15-34-37,2520,53,35,22000.0,47,-17.68,539,539,539,11000.0,14000.0,bxebxo5amgguqz1fa161bzdkurm6nrhblxxv2kb1pj5d
Pepe Kart Racing,PEPEKART,,0.052285,2024-05-09_15-34-37,2580,373,380,37000.0,300,-31.04,77.36,77.36,77.36,20000.0,22000.0,hrmwz66g1dr9czfojkbwepjz6gsr9ccymzfrzzh1dre6
Shiba Shootout,SHIBASHOOT,,0.01685,2024-05-09_15-34-37,2880,17,7,71000.0,9,0,-0.09,-0.09,-0.09,77000000.0,370000000.0,hfptm2tbc6pyk2nlfymv2vgeaadydxetj4nrn2dfseau
trumpwifcat,TCAT,,0.0001055,2024-05-09_15-34-37,3000,244,118,14000.0,217,-0.36,1174,1174,1174,40000.0,10000.0,cfthlypsnyvlzncqjxurkpy8rb44nu41npog19wttbnb
Ore,ORE,,0.051335,2024-05-09_15-34-37,3120,27,7,552.0,7,0,168,168,168,15000.0,13000.0,cuxe8oekmxhfzthez9vkgevvrj9l1mf3tjy66gfjnfvy
KENNEDYWIFHAT,KENNEDYWIF,,0.055872,2024-05-09_15-34-37,3180,416,322,98000.0,330,29.58,597,597,597,41000.0,58000.0,4bhosupeeqdvhi7jgik86hrdq2o8yrdm5njisqn4o8sy
Boomers on Sol,BOOMER,,0.01675,2024-05-09_15-34-37,3240,0,6,268.0,5,0,-2.63,-2.63,-2.63,66000.0,165000000.0,2moyluzq7w7fbis9kvtptrvhlgt2rljtngdmycdmaxnc
Americoin,AMC,,0.081859,2024-05-09_15-34-37,3300,339,264,36000.0,278,-5.01,181,181,181,20000.0,18000.0,4zqeijgr5kvp5apu8gtyvfloc7nneukkmngtyryehvst
Hog,HOG,,0.0005625,2024-05-09_15-34-37,3360,6146,4868,740000.0,1714,-17.00,18411,18411,18411,84000.0,562000.0,ffuaa2tv4vdb8o8fls1oc7qat13nxs1hv8hbtbfvp9ut
1st Lady,$FILADY,,0.00002835,2024-05-09_15-34-37,3480,1153,849,255000.0,745,-32.62,-53.65,-53.65,-53.65,17000.0,28000.0,flq4ci2x4c8gfmq81bt5marfszo5s5w56tenb6poakjt
Troump,TROUMP,,0.055269,2024-05-09_15-34-37,3600,170,63,92000.0,158,2.34,40.83,101,101,71000.0,52000.0,3wjvqpg9aret8kkynvkc9rrwmxchzilvenc4hkjubwrk
Bunny Money,BUNNY,,0.0008856,2024-05-09_15-34-37,3720,349,235,57000.0,286,17.75,36.02,1354,1354,17000.0,88000.0,8uyb6eqcvgczk1ye3kueegjqaakedf3khm4sdyhn5doh
TrumpWifDog ,TRDOG,,0.00006679,2024-05-09_15-34-37,3720,498,309,64000.0,405,-10.27,82.21,1515,1515,16000.0,66000.0,h6uzbcln54mhwkt21gkpkvhixutenonsueocysgkdxfe
Pablo,COCO,,0.051369,2024-05-09_15-34-37,3780,131,110,28000.0,76,0,168,290,290,12000.0,13000.0,fymzwulpr7am14ias7eygwddjuaaswf46886m72xmj6z
Tony Moontana,MOON,,0.00002210,2024-05-09_15-34-37,3840,145,71,84000.0,119,15.23,266,861,861,56000.0,22000.0,avzceqrp5ehpbt8repraerkzvipmznpkvu1a68darys9
Up Like Trump,TrUPm,,0.067171,2024-05-09_15-34-37,3960,208,227,14000.0,168,-0.58,-92.57,6.54,6.54,12000.0,717.0,7aznu6aejdhd5b3gz1nebhp7c4erh8kavfkusrhbzcyf
MasterCat,MASTERCAT,,0.03191,2024-05-09_15-34-37,3960,8,8,572.0,12,0,12.93,12.93,12.93,27000.0,311000.0,evrpgy9jboqemfeh4mw4xqwrlxsln52ypz2niflfugjm
Duke Dennis,AMP,,0.00001121,2024-05-09_15-34-37,4080,287,174,22000.0,274,4.00,9.57,565,565,78000.0,11000.0,8hioxxynpvxsdextkyhlgk6zqc6pkqgicdzwjnypyrwk
Trump's Wife,MELANIA,,0.00006844,2024-05-09_15-34-37,4140,1069,1065,121000.0,929,-25.48,-91.60,259,259,38000.0,47000.0,3asa27si6jfryiab6vxbvu8omhi46qstcyobrddbvqqc
mubzen (RELAUNCH),mubzen,,0.057797,2024-05-09_15-34-37,4260,376,322,99000.0,329,-18.18,-63.14,-87.05,-87.05,89000.0,77000.0,4i76sd5rumtiuhlra9cecqcmk5nrrjgsfpxufcuhcvyz
KIMWIFHAT,KIMWIF,,0.0003170,2024-05-09_15-34-37,4320,538,504,58000.0,483,-2.51,-87.80,32.32,32.32,39000.0,31000.0,bettdjavnmqbnt7hzjuw4ma9a9w8hwsdb12frgegqzfz
iBaby,IBABY,,0.0003823,2024-05-09_15-34-37,4440,174,108,51000.0,151,0,-65.30,727,727,97000.0,38000.0,126wpg3c1x7unjawmuj4fj45axfhnyweoct7xglzyxzs
Smokey The Bear,SMOKEY,,0.054261,2024-05-09_15-34-37,4620,751,478,253000.0,471,3.64,-54.58,327,327,39000.0,42000.0,ei4jvlnm8nvar72djqaqnwknftqfzegqsdqsy2gnwndw
Forrest Trump 2024,FTRUMP,,0.052143,2024-05-09_15-34-37,4800,183,169,26000.0,192,0,-94.35,-49.99,-49.99,33000.0,21000.0,46pn2mqjp1usr4ebqnd9pttiyjyjjadtwslwn6kylnkf
Nosana,NOS,,4.39,2024-05-09_15-34-37,4980,7,11,39000.0,13,0,-0.38,-0.94,-0.94,43000.0,3663000000.0,8aarswznczgtqwqvcecxn24oyugjh72vfjatx7pvjyj6
MEELAY ON SOL,MEELAY,,0.002112,2024-05-09_15-34-37,5100,365,554,31000.0,274,0.81,382,7246,7246,10000.0,44000.0,e5j8cudt6ofvjzzxpyejkxvjewynvp9rp8fopevbgy9q
Chupapi Munanyo,$PAPI,,0.052460,2024-05-09_15-34-37,5220,280,203,22000.0,273,-0.28,7.08,28.81,28.81,36000.0,24000.0,9ftguapdprcyncz8mykxmqcany1bicdiktdvbrtvkzfw
VEGO ,VEGO ,,0.00001279,2024-05-09_15-34-37,5400,148,47,777.0,57,0,0.19,7.22,7.22,24000.0,12000.0,altwwtqxhftah72j11xrp5vvvriq2nqvwepd4uis2vuo
CrackMander,CRACK,,0.053536,2024-05-09_15-34-37,5460,339,211,21000.0,239,-0.90,25.83,2.60,2.60,21000.0,35000.0,6x3yqppcwttojaaht3eth5khflbg13gyf4nxgrjnaeeq
MEME101,$MEME101,,0.065636,2024-05-09_15-34-37,5640,137,105,23000.0,164,-3.03,-8.62,-19.40,-19.40,35000.0,56000.0,f7wfsetxnk17ww2djev9bcndkytjnp1v44jeqin3sbqv
NinjaGoCats,NJACATS,,0.051279,2024-05-09_15-34-37,5640,329,369,116000.0,268,-4.76,-18.14,43.73,43.73,18000.0,12000.0,cpim85pjczmfkzndn4znbhgkiynptxnqetlyhgxmdtbr
TrumpTower,TT,,0.00006562,2024-05-09_15-34-37,5760,1621,1228,442000.0,979,-9.70,-49.56,12.70,12.70,26000.0,65000.0,7fwxrzaczxpfjgztbm7dkoznajat87jbb685sztwassi
APEPE,APEPE,,0.055469,2024-05-09_15-34-37,5940,14225,13168,458000.0,3058,-0.17,2.65,21.38,21.38,300000.0,546000.0,46fceaunrkro67dbgccqim7psstoas1tjb7ytjgjisen
Squash,SQUASH,,0.056251,2024-05-09_15-34-37,5940,264,276,23000.0,186,0,-18.61,305,305,41000.0,62000.0,9zgrstorxkpfnemymd4jgpmevytdxqnxgmbvfmal9ljj
Baiden Burasuto,BAIDEN,,0.053908,2024-05-09_15-34-37,5940,420,378,133000.0,368,0,-93.71,-93.19,-93.19,62000.0,39000.0,29qbnwrkb3ujtkgvwdnnpuahiacvcbawbayeburkouyv
LightningCat,LCAT,,0.052882,2024-05-09_15-34-37,6180,161,110,38000.0,156,0,5.47,-95.53,-95.53,53000.0,28000.0,j78ymfhq91ftzggjdvikfzeqsqnledwp2hpktypkxoez
Election Coin ,ELECTION,,0.00001698,2024-05-09_15-34-37,6240,422,343,40000.0,329,-2.64,-6.50,225,225,58000.0,56000.0,cycrzqzac9yo8bjyz6wqyvtdgok2fgw6phuoniscaxzy
bernie sanders mittens,MITTENS,,0.051141,2024-05-09_15-34-37,6600,293,348,24000.0,225,0,-2.86,37.83,37.83,17000.0,11000.0,3bmdchsqqrgxiqyfs48gvrb2amxv3weydvcc6igjn58s
da wite hoose,witehoose,,0.051328,2024-05-09_15-34-37,6720,438,357,104000.0,303,-11.32,-68.43,58.77,58.77,19000.0,13000.0,esucu4wk8he549t3xuj5ydtj7bfmv5opkt1kthmauptc
Shiba Doge Hybrid,SHIDOGE,,0.055719,2024-05-09_15-34-37,7020,110,24,25000.0,112,0,-0.93,37.31,37.31,35000.0,14000.0,gye7eavpk3anvi1ohlqsikzm14xzl12letcjajrnzas8
777FuckIlluminatiWorldwide,FIW,,0.004423,2024-05-09_15-34-37,7020,101,127,13000.0,96,21.26,-5.04,36.14,36.14,24000.0,43000000.0,j1w6ihpz82rudpkzooyact27ttzsngh6pmktgh9asy5u
Kobe God,Kobe God,,0.001062,2024-05-09_15-34-37,7020,2336,1012,10000000.0,812,3.50,32.62,318,318,569000.0,10000000.0,g2ypnryz6t4tpkiptfhr86bp8hcmjb6hnigw2gxnk8et
777FuckIlluminatiWorldwide,FIW,,0.004022,2024-05-09_15-34-37,7080,561,527,46000.0,316,-4.64,-7.91,25.80,25.80,48000.0,39000000.0,dcgdnnzljsyfqc2xrdbsuplru378lymhrgjge4bf6rmr
Messi Magic,MessiMagic,,0.001097,2024-05-09_15-34-37,7140,2902,846,11000000.0,996,1.12,2.81,286,286,818000.0,10000000.0,4hddmbuqlpuztmqw4ymdqzffbcumekyhbqjw2fs6pumm
Venus Two Face Cat,VENUS ,,0.00001358,2024-05-09_15-34-37,7200,513,372,155000.0,375,-15.64,-29.67,580,580,92000.0,13000.0,gthjftr8snxfkpyccwh1jy7nv4hlkxyztsxsyiofx9ey
Trump Steak,Steak,,0.054993,2024-05-09_15-34-37,7320,381,417,90000.0,393,0,-16.53,-91.80,-91.80,71000.0,49000.0,al1gtflcspnfbma5y3vuouawkqsb5jziofaldwcfb3zz
Ultimate Fighting President ,UFM,,0.00009236,2024-05-09_15-34-37,7380,211,257,22000.0,246,0,-11.31,14.15,14.15,16000.0,924.0,frstpw1khbm7z2ywxbmtu6wbykdqhq9vfbqqgcvvnjjn
Counter Strike,CS,,0.00002461,2024-05-09_15-34-37,7680,192,134,44000.0,170,0,23.49,-57.59,-57.59,15000.0,22000.0,hy6p7yxzdv72ue5kknv8gqfikhg9mxohmqxbfpjhhmfc
Trump's cat,STANLEY,,0.00001245,2024-05-09_15-34-37,7740,355,548,39000.0,338,0,-24.50,31.07,31.07,19000.0,12000.0,j2efhd32lampqmammug1bc2xx9pjh8ynu4smujmv1aio
PAPA CATINO,PAPCAT,,0.00003145,2024-05-09_15-34-37,7740,394,271,50000.0,304,3.37,-26.97,-45.22,-45.22,17000.0,25000.0,b9kgq2r97ekavvlagydvcaw6jovhiblhlnlkusucqsfd
turo inu,turo,,0.00003763,2024-05-09_15-34-37,7740,481,477,106000.0,448,5.73,12.18,-41.78,-41.78,19000.0,37000.0,9rixvzsa8wbe6vd46upqrszqemaht5cmvwmwuxd9lqm7
Zombie Coin,ZOMCOIN,,0.055835,2024-05-09_15-34-37,7860,183,63,12000.0,167,0,-41.91,16.55,16.55,40000.0,17000.0,6r8pedbqsugnkzjt7ngcgssgxeyupnayu3kpjkjqktbl
FuryCatSol,FCAT,,0.051564,2024-05-09_15-34-37,7980,175,124,62000.0,167,-1.26,24.45,167,167,17000.0,15000.0,facmypvroo13sizhmgpatjh3kaqw8cczwag18g9cqkaa
TROLL,TROLL,,0.0001544,2024-05-09_15-34-37,8040,85,43,68000.0,18,3.98,45.09,341,341,13000.0,154000.0,3hispufydkk9xv3vnv5cby1fuptsectslhqp8lc2z9j9
dark boden,doben,,0.0006211,2024-05-09_15-34-37,8340,7,0,256.0,6,0.90,-1.40,-1.40,-1.40,18000.0,621000.0,3uzhe1s3k8kn5my5epuubh7bf7eexsu3cxjtkt3tvp3x
Extraterrestrial,EXTRA,,0.00002391,2024-05-09_15-34-37,8460,411,159,35000.0,202,0,13.86,-58.61,-58.61,15000.0,23000.0,3exn668anouek1yswxjwf9f7c3mkq5lwgvhdugubcuqo
TUCKERWIFHAT,TUCKERWIF,,0.0004762,2024-05-09_15-34-37,8520,5581,3867,19000000.0,2637,-13.63,-1.65,712,712,74000.0,445000.0,5zad4edt2edz12brnmuzgksc4d4gf2m7xqixorcpwihl
Trump sama,SAMA,,0.054623,2024-05-09_15-34-37,8580,96,160,71000.0,90,0,-38.36,413,413,15000.0,23000.0,6xgnv5dkkqypqd6zt1q5dimdww7zfpa9buj1uygkkmnp
Luminary,LUMINARY,,0.00001922,2024-05-09_15-34-37,8640,115,36,17000.0,57,0,13.21,75.96,75.96,28000.0,19000.0,5c8bxyeyckfbuctapftlxanc5g7bcpyaruvyagzeqx2a
CatXP,CatXP,,0.057174,2024-05-09_15-34-37,8760,846,786,277000.0,612,-30.97,-11.00,-88.02,-88.02,86000.0,66000.0,6njvfhlcubljlmygkycnwrpts5gzpqhycllgtjmtsigt
MakeSolanaGreatAgain,$MSGA,,0.067173,2024-05-09_15-34-37,8820,159,190,17000.0,163,0,-2.55,-28.60,-28.60,11000.0,717.0,cobgys6wtpayueo2wkixx1qxwz4gbibcve3zc7n38ntn
Make Donald Meme Again,MDMA,,0.051320,2024-05-09_15-34-37,8940,226,175,27000.0,196,0,-39.01,-58.50,-58.50,20000.0,13000.0,aai8jnd72tbg835xeq9ulfzfd7y7g3bwtyu6jjv8pv98
Book of MAGA,BOMAGA,,0.00001126,2024-05-09_15-34-37,9000,311,327,29000.0,267,0,-8.86,70.64,70.64,16000.0,11000.0,fmxh2mfxlt7rm9wwpxzmtyjnaxasqxmzvvucwqfhfz7e
SATOSHI PEPE,SATOSHI,,0.00003233,2024-05-09_15-34-37,9240,8026,7915,15000000.0,7096,0,-59.18,35.81,35.81,56000.0,32000.0,ww9zkjrni4lfhdvezfw4vc1iyqirfgorwkxfjjyetxg
Acidoid,ACID,,0.054412,2024-05-09_15-34-37,9360,248,367,26000.0,236,0,50.35,160,160,49000.0,44000.0,3klagvq5aqtytmgnpp82iup9nqmgdfg9aagyvggpu2bc
duudle.fun,DUUDLE,,0.052870,2024-05-09_15-34-37,9360,532,427,124000.0,410,-0.23,-0.47,-95.82,-95.82,54000.0,28000.0,4ixmvqz3shxoqssrqcnzbmj6baywcah2johdbqq9jm8s
DONALD TRENP,TRENP,,0.057425,2024-05-09_15-34-37,9420,363,342,72000.0,350,-1.40,-32.74,-87.12,-87.12,86000.0,70000.0,4shas8n4cw8zs61qj9zyekx7e7qugovis1qoqpbh8rss
Gury Vee,GuryVee,,0.0002802,2024-05-09_15-34-37,9420,12,6,322.0,10,0,-6.69,1.64,1.64,12000.0,280000.0,haaf2esxputcbxeasrxl8rzpdsytikc7arwadvteu5fq
Solfries,Fries,,0.053139,2024-05-09_15-34-37,9480,154,115,71000.0,148,0,-9.22,125,125,26000.0,31000.0,3afhamkbpt9xzzxnipcqm48r7uv6elcalrbkqpakotpc
SOLAICHAT,SOLCA,,0.069054,2024-05-09_15-34-37,9780,15,4,319.0,2,0,0,97.98,97.98,12000.0,905.0,env8ekctgz1f4n1afsyirw84whtjysn7vr66w5rwrx5c
Boba Oppa,BOBAOPPA,,0.051126,2024-05-09_15-34-37,9780,15,5,451.0,3,0,0,133,133,14000.0,11000.0,8jqy9fvacf36chgs3fkek7zx5sdtfvp1a8g9w76ojdai
Slothana,SLOTH,,0.068455,2024-05-09_15-34-37,9780,12,3,invalid value: 210,2,0,0,87.52,87.52,12000.0,846.0,e7cpawf9m84mu2xdvgjstcduedq8z5b7747iqtiniaad
cat in a dogs world,MEW,,0.069701,2024-05-09_15-34-37,9780,16,6,319.0,1,0,36.50,107,107,13000.0,invalid value: 970,4tjdioep7y4ehtbzjjwovmrf315abv33qjjw5pgxjkkq
dogwifhat,$WIF,,0.069082,2024-05-09_15-34-37,9780,17,5,296.0,1,0,19.51,98.14,98.14,12000.0,908.0,3uofsvckbxtgr8cbpdc3ugqe2ybymqjg2lqhupyyxuwz
Ore,ORE,,0.068976,2024-05-09_15-34-37,9840,13,5,invalid value: 290,2,0,0,93.98,93.98,12000.0,898.0,efrt6fhxctbrwfcwqsbz1hvvwohuj13ywqyate2pgwuj
Meme Wars CTO ,$mwars,,0.00005395,2024-05-09_15-34-37,10080,357,243,50000.0,291,-0.93,9.42,-5.45,-5.45,23000.0,53000.0,6y4xyzdsi3ppqicrg8gnk1emrxl9ywnqibmjffuszgxw
TRUMPWIFHAT,TRUMPWIF,,0.005175,2024-05-09_15-34-37,10140,227,173,78000.0,149,5.43,49.60,107,107,53000.0,50000000.0,4qnszzed6tex5nvmgb785uohjt7yufqktnuzywkexopj
