token_name,token_symbol,token_address,current_price_usd,time,age,buys,sells,volume,makers,price_change_5m,price_change_1h,price_change_6h,price_change_24h,liquidity,fdv,pair_address
OBAMA WIF HAT,OBAMAWIF,,0.00004339,2024-05-09_15-41-37,1200,361,367,30000.0,323,19.70,47.27,47.27,47.27,18000.0,43000.0,8z1xt6laaz8rz5ijmy7wuk6rk8dmcqga6exjbmzhxh6z
dogwifhat2,WIF2,,0.002427,2024-05-09_15-41-37,1200,432,286,226000.0,96,14.79,159K,159K,159K,122000.0,24000000.0,4plf387gjeb7ieajm7nrkmb3atctsx2btpkwtgpmptkx
BIG NATURALS,$NATURALS,,0.00001311,2024-05-09_15-41-37,1380,202,172,52000.0,230,13.89,-77.45,-77.45,-77.45,11000.0,13000.0,daa7dgwaqv8x9kursdl8h9dibuc8ai1kvh6swhyfprb
YIN,YIN,,0.007982,2024-05-09_15-41-37,1380,1399,910,689000.0,851,23.49,895,895,895,51000.0,79000.0,5hmvnk1caccaq9tg2l6cdpjbvchgm6nbcaowt1emxsxy
Trump Hair,Trump Hair,,0.059646,2024-05-09_15-41-37,1440,151,15,96000.0,47,8.17,71.09,71.09,71.09,79000.0,52000.0,ey28qgv9gojeq7hfdt7kanzc4iumal2vdsy9mbwnbdsq
Apein,AEI,,0.063017,2024-05-09_15-41-37,1500,152,59,14000.0,151,-2.26,97.42,97.42,97.42,34000.0,30000.0,fxhdnvk95uuwtsy1dxgrihihusqz1i4n8pfwhy42snpz
trumpio,trumpio,,0.0001114,2024-05-09_15-41-37,1560,1434,938,398000.0,943,-26.69,89.30,89.30,89.30,34000.0,108000.0,5r9ps85epwzbskfv918i4bdsbknbuopanuhy5apff5ke
The Catrix,CATRIX,,0.0006556,2024-05-09_15-41-37,1800,1440,1069,785000.0,705,-17.02,38629,38629,38629,62000.0,655000.0,8ro8tygczvbaaivtv4t1tutbdw4aaaa6v3fcfylmuz8y
Yeet Sol,YEETS,,0.051177,2024-05-09_15-41-37,2100,269,170,18000.0,217,-6.44,-57.94,-57.94,-57.94,12000.0,11000.0,earyhxo8shg1bdynp3wcveurtwkxaw9r7a2tccrnbigg
McDonald’s cat,MCAT,,0.00003112,2024-05-09_15-41-37,2460,73,42,10000.0,69,-23.37,3.39,3.39,3.39,21000.0,31000.0,6u297vdecbgoc3ovxwttnrkxr98omzwvnmpfwzwuhbuy
Mystery Coin Launch,Rabolution,,0.053722,2024-05-09_15-41-37,2640,260,174,55000.0,234,5.54,-93.61,-93.61,-93.61,61000.0,37000.0,2dupf5yezz2u5db38dgtbmxr9gfuzghmg6g2o7hsyiux
Cabal Trump,CABALT,,0.00009790,2024-05-09_15-41-37,2820,1647,962,312000.0,1145,-8.51,67.74,67.74,67.74,32000.0,97000.0,3c3ew8lccj37qqnlvwf3t2ytjircuk5t6ffe6f6bfaa5
Solana Rhoades,SOL,,0.064021,2024-05-09_15-41-37,2880,284,238,19000.0,244,-4.73,-25.89,-25.89,-25.89,12000.0,11000.0,9tq7qejswkgwrwweftnupsae457d4xov14qo7pu55ubm
Trump Family Guy,FTrump,,0.051346,2024-05-09_15-41-37,2880,383,239,75000.0,318,0,77.87,77.87,77.87,18000.0,13000.0,9bs8a8eye4udazhyqpmqf3iw35hxb84ml9nmnkxrxeyc
VOTE BIDEN,VOTEB,,0.00001707,2024-05-09_15-41-37,2940,57,43,33000.0,50,-66.18,654,654,654,12000.0,17000.0,bxebxo5amgguqz1fa161bzdkurm6nrhblxxv2kb1pj5d
Pepe Kart Racing,PEPEKART,,0.052329,2024-05-09_15-41-37,3000,376,380,37000.0,300,0,80.80,80.80,80.80,21000.0,23000.0,hrmwz66g1dr9czfojkbwepjz6gsr9ccymzfrzzh1dre6
Shiba Shootout,SHIBASHOOT,,0.01685,2024-05-09_15-41-37,3300,17,7,71000.0,9,0,-0.09,-0.09,-0.09,77000000.0,370000000.0,hfptm2tbc6pyk2nlfymv2vgeaadydxetj4nrn2dfseau
trumpwifcat,TCAT,,0.0001075,2024-05-09_15-41-37,3420,246,123,14000.0,217,6.84,1198,1198,1198,40000.0,10000.0,cfthlypsnyvlzncqjxurkpy8rb44nu41npog19wttbnb
Ore,ORE,,0.051335,2024-05-09_15-41-37,3600,27,7,552.0,7,0,137,168,168,15000.0,13000.0,cuxe8oekmxhfzthez9vkgevvrj9l1mf3tjy66gfjnfvy
KENNEDYWIFHAT,KENNEDYWIF,,0.055738,2024-05-09_15-41-37,3600,420,326,98000.0,333,-1.89,-58.31,581,581,41000.0,57000.0,4bhosupeeqdvhi7jgik86hrdq2o8yrdm5njisqn4o8sy
Boomers on Sol,BOOMER,,0.01675,2024-05-09_15-41-37,3600,0,6,268.0,5,0,-2.43,-2.63,-2.63,66000.0,165000000.0,2moyluzq7w7fbis9kvtptrvhlgt2rljtngdmycdmaxnc
Americoin,AMC,,0.081700,2024-05-09_15-41-37,3720,341,265,36000.0,280,1.30,-67.91,157,157,19000.0,17000.0,4zqeijgr5kvp5apu8gtyvfloc7nneukkmngtyryehvst
Hog,HOG,,0.0005012,2024-05-09_15-41-37,3780,6531,4948,760000.0,2034,-7.31,45.28,16395,16395,80000.0,501000.0,ffuaa2tv4vdb8o8fls1oc7qat13nxs1hv8hbtbfvp9ut
1st Lady,$FILADY,,0.00003288,2024-05-09_15-41-37,3900,1177,869,259000.0,759,-9.97,-59.22,-46.25,-46.25,18000.0,32000.0,flq4ci2x4c8gfmq81bt5marfszo5s5w56tenb6poakjt
Troump,TROUMP,,0.055269,2024-05-09_15-41-37,4020,170,63,92000.0,158,0,5.01,101,101,71000.0,52000.0,3wjvqpg9aret8kkynvkc9rrwmxchzilvenc4hkjubwrk
Bunny Money,BUNNY,,0.0007601,2024-05-09_15-41-37,4140,351,248,58000.0,287,-0.38,23.92,1148,1148,16000.0,76000.0,8uyb6eqcvgczk1ye3kueegjqaakedf3khm4sdyhn5doh
TrumpWifDog ,TRDOG,,0.00005890,2024-05-09_15-41-37,4140,509,325,66000.0,410,-14.53,48.27,1325,1325,15000.0,58000.0,h6uzbcln54mhwkt21gkpkvhixutenonsueocysgkdxfe
Pablo,COCO,,0.051330,2024-05-09_15-41-37,4200,131,111,29000.0,76,0,84.72,279,279,12000.0,13000.0,fymzwulpr7am14ias7eygwddjuaaswf46886m72xmj6z
Tony Moontana,MOON,,0.00004019,2024-05-09_15-41-37,4260,178,91,12000.0,142,2.96,350,1648,1648,77000.0,40000.0,avzceqrp5ehpbt8repraerkzvipmznpkvu1a68darys9
Up Like Trump,TrUPm,,0.067118,2024-05-09_15-41-37,4380,208,228,14000.0,168,-0.75,-58.16,5.74,5.74,12000.0,712.0,7aznu6aejdhd5b3gz1nebhp7c4erh8kavfkusrhbzcyf
MasterCat,MASTERCAT,,0.03191,2024-05-09_15-41-37,4380,8,8,572.0,12,0,12.93,12.93,12.93,27000.0,311000.0,evrpgy9jboqemfeh4mw4xqwrlxsln52ypz2niflfugjm
Duke Dennis,AMP,,0.00001112,2024-05-09_15-41-37,4500,287,175,22000.0,274,-0.81,11.27,559,559,78000.0,11000.0,8hioxxynpvxsdextkyhlgk6zqc6pkqgicdzwjnypyrwk
Trump's Wife,MELANIA,,0.00007267,2024-05-09_15-41-37,4560,1081,1072,121000.0,933,15.16,-82.58,281,281,39000.0,50000.0,3asa27si6jfryiab6vxbvu8omhi46qstcyobrddbvqqc
mubzen (RELAUNCH),mubzen,,0.058789,2024-05-09_15-41-37,4680,382,328,100000.0,331,-1.39,-51.51,-85.41,-85.41,94000.0,87000.0,4i76sd5rumtiuhlra9cecqcmk5nrrjgsfpxufcuhcvyz
KIMWIFHAT,KIMWIF,,0.0003066,2024-05-09_15-41-37,4740,540,506,58000.0,483,-3.30,-4.99,27.96,27.96,39000.0,30000.0,bettdjavnmqbnt7hzjuw4ma9a9w8hwsdb12frgegqzfz
iBaby,IBABY,,0.0003747,2024-05-09_15-41-37,4860,174,110,51000.0,151,-1.99,-49.38,711,711,96000.0,37000.0,126wpg3c1x7unjawmuj4fj45axfhnyweoct7xglzyxzs
Smokey The Bear,SMOKEY,,0.054043,2024-05-09_15-41-37,5040,751,486,253000.0,471,-1.03,-72.34,305,305,38000.0,40000.0,ei4jvlnm8nvar72djqaqnwknftqfzegqsdqsy2gnwndw
Forrest Trump 2024,FTRUMP,,0.052143,2024-05-09_15-41-37,5220,183,169,26000.0,192,0,-4.08,-49.99,-49.99,33000.0,21000.0,46pn2mqjp1usr4ebqnd9pttiyjyjjadtwslwn6kylnkf
Nosana,NOS,,4.39,2024-05-09_15-41-37,5400,7,11,39000.0,13,0,0.49,-0.94,-0.94,43000.0,3663000000.0,8aarswznczgtqwqvcecxn24oyugjh72vfjatx7pvjyj6
MEELAY ON SOL,MEELAY,,0.002284,2024-05-09_15-41-37,5520,373,570,31000.0,277,7.56,282,7845,7845,10000.0,47000.0,e5j8cudt6ofvjzzxpyejkxvjewynvp9rp8fopevbgy9q
Chupapi Munanyo,$PAPI,,0.052460,2024-05-09_15-41-37,5640,280,203,22000.0,273,0,10.18,28.81,28.81,36000.0,24000.0,9ftguapdprcyncz8mykxmqcany1bicdiktdvbrtvkzfw
VEGO ,VEGO ,,0.00001279,2024-05-09_15-41-37,5820,148,47,777.0,57,0,0.08,7.22,7.22,24000.0,12000.0,altwwtqxhftah72j11xrp5vvvriq2nqvwepd4uis2vuo
CrackMander,CRACK,,0.052285,2024-05-09_15-41-37,5880,341,219,21000.0,239,-29.95,93.38,-33.68,-33.68,17000.0,22000.0,6x3yqppcwttojaaht3eth5khflbg13gyf4nxgrjnaeeq
MEME101,$MEME101,,0.065676,2024-05-09_15-41-37,6060,140,107,23000.0,166,0.64,-2.98,-18.84,-18.84,35000.0,56000.0,f7wfsetxnk17ww2djev9bcndkytjnp1v44jeqin3sbqv
NinjaGoCats,NJACATS,,0.051279,2024-05-09_15-41-37,6060,329,369,116000.0,268,0,-17.63,43.73,43.73,18000.0,12000.0,cpim85pjczmfkzndn4znbhgkiynptxnqetlyhgxmdtbr
TrumpTower,TT,,0.00006799,2024-05-09_15-41-37,6180,1641,1242,444000.0,986,11.40,-23.38,16.78,16.78,26000.0,67000.0,7fwxrzaczxpfjgztbm7dkoznajat87jbb685sztwassi
APEPE,APEPE,,0.055481,2024-05-09_15-41-37,6360,15612,14541,503000.0,3075,0.23,2.04,21.66,21.66,301000.0,548000.0,46fceaunrkro67dbgccqim7psstoas1tjb7ytjgjisen
Squash,SQUASH,,0.055900,2024-05-09_15-41-37,6360,266,280,23000.0,186,-3.27,-21.43,282,282,40000.0,59000.0,9zgrstorxkpfnemymd4jgpmevytdxqnxgmbvfmal9ljj
Baiden Burasuto,BAIDEN,,0.053908,2024-05-09_15-41-37,6360,420,378,133000.0,368,0,-92.89,-93.19,-93.19,62000.0,39000.0,29qbnwrkb3ujtkgvwdnnpuahiacvcbawbayeburkouyv
LightningCat,LCAT,,0.052966,2024-05-09_15-41-37,6600,163,111,38000.0,157,2.91,6.16,-95.40,-95.40,54000.0,29000.0,j78ymfhq91ftzggjdvikfzeqsqnledwp2hpktypkxoez
Election Coin ,ELECTION,,0.00001710,2024-05-09_15-41-37,6660,423,343,40000.0,329,0,-2.58,227,227,59000.0,57000.0,cycrzqzac9yo8bjyz6wqyvtdgok2fgw6phuoniscaxzy
REPUBLICAN PARTY,GOP,,0.003871,2024-05-09_15-41-37,6660,803,447,238000.0,793,301,16B,23412,23412,45000.0,38000000.0,gzqntjelgjnfnzy3k3o27zbmnrfyospjczqmuzoqghux
bernie sanders mittens,MITTENS,,0.051172,2024-05-09_15-41-37,7020,294,348,24000.0,225,0,3.28,41.59,41.59,18000.0,11000.0,3bmdchsqqrgxiqyfs48gvrb2amxv3weydvcc6igjn58s
da wite hoose,witehoose,,0.051328,2024-05-09_15-41-37,7140,438,357,104000.0,303,0,-59.05,58.77,58.77,19000.0,13000.0,esucu4wk8he549t3xuj5ydtj7bfmv5opkt1kthmauptc
Shiba Doge Hybrid,SHIDOGE,,0.055719,2024-05-09_15-41-37,7440,110,24,25000.0,112,0,-0.93,37.31,37.31,35000.0,14000.0,gye7eavpk3anvi1ohlqsikzm14xzl12letcjajrnzas8
777FuckIlluminatiWorldwide,FIW,,0.003465,2024-05-09_15-41-37,7440,110,150,15000.0,107,-9.35,-6.42,6.65,6.65,21000.0,34000000.0,j1w6ihpz82rudpkzooyact27ttzsngh6pmktgh9asy5u
Kobe God,Kobe God,,0.001163,2024-05-09_15-41-37,7440,2517,1122,10000000.0,832,7.04,35.85,357,357,597000.0,11000000.0,g2ypnryz6t4tpkiptfhr86bp8hcmjb6hnigw2gxnk8et
777FuckIlluminatiWorldwide,FIW,,0.003788,2024-05-09_15-41-37,7500,602,549,50000.0,339,-1.12,18.43,18.47,18.47,47000.0,37000000.0,dcgdnnzljsyfqc2xrdbsuplru378lymhrgjge4bf6rmr
Messi Magic,MessiMagic,,0.001097,2024-05-09_15-41-37,7560,3084,901,12000000.0,1019,-0.79,9.12,286,286,820000.0,10000000.0,4hddmbuqlpuztmqw4ymdqzffbcumekyhbqjw2fs6pumm
Venus Two Face Cat,VENUS ,,0.054281,2024-05-09_15-41-37,7620,517,383,157000.0,377,-9.63,-77.13,114,114,52000.0,42000.0,gthjftr8snxfkpyccwh1jy7nv4hlkxyztsxsyiofx9ey
Trump Steak,Steak,,0.054702,2024-05-09_15-41-37,7740,381,418,90000.0,394,0,-5.73,-92.28,-92.28,69000.0,47000.0,al1gtflcspnfbma5y3vuouawkqsb5jziofaldwcfb3zz
Ultimate Fighting President ,UFM,,0.00009236,2024-05-09_15-41-37,7800,211,257,22000.0,246,0,-12.08,14.15,14.15,16000.0,924.0,frstpw1khbm7z2ywxbmtu6wbykdqhq9vfbqqgcvvnjjn
Counter Strike,CS,,0.00002461,2024-05-09_15-41-37,8100,192,134,44000.0,170,0,36.07,-57.59,-57.59,15000.0,22000.0,hy6p7yxzdv72ue5kknv8gqfikhg9mxohmqxbfpjhhmfc
Trump's cat,STANLEY,,0.00001245,2024-05-09_15-41-37,8160,355,548,39000.0,338,0,-22.07,31.07,31.07,19000.0,12000.0,j2efhd32lampqmammug1bc2xx9pjh8ynu4smujmv1aio
PAPA CATINO,PAPCAT,,0.00003151,2024-05-09_15-41-37,8160,401,276,50000.0,304,-3.80,-13.84,-45.12,-45.12,17000.0,25000.0,b9kgq2r97ekavvlagydvcaw6jovhiblhlnlkusucqsfd
turo inu,turo,,0.00003954,2024-05-09_15-41-37,8160,485,477,107000.0,450,0.31,9.69,-38.83,-38.83,20000.0,39000.0,9rixvzsa8wbe6vd46upqrszqemaht5cmvwmwuxd9lqm7
Zombie Coin,ZOMCOIN,,0.055835,2024-05-09_15-41-37,8280,183,63,12000.0,167,0,-47.68,16.55,16.55,40000.0,17000.0,6r8pedbqsugnkzjt7ngcgssgxeyupnayu3kpjkjqktbl
FuryCatSol,FCAT,,0.051564,2024-05-09_15-41-37,8400,175,124,62000.0,167,0,-7.38,167,167,17000.0,15000.0,facmypvroo13sizhmgpatjh3kaqw8cczwag18g9cqkaa
TROLL,TROLL,,0.0001544,2024-05-09_15-41-37,8460,85,43,68000.0,18,0,18.16,341,341,13000.0,154000.0,3hispufydkk9xv3vnv5cby1fuptsectslhqp8lc2z9j9
dark boden,doben,,0.0006211,2024-05-09_15-41-37,8760,7,0,256.0,6,0,2.01,-1.40,-1.40,18000.0,621000.0,3uzhe1s3k8kn5my5epuubh7bf7eexsu3cxjtkt3tvp3x
Extraterrestrial,EXTRA,,0.00002416,2024-05-09_15-41-37,8880,418,160,35000.0,203,0.82,11.69,-58.17,-58.17,15000.0,24000.0,3exn668anouek1yswxjwf9f7c3mkq5lwgvhdugubcuqo
TUCKERWIFHAT,TUCKERWIF,,0.0007864,2024-05-09_15-41-37,8940,5873,4077,20000000.0,2747,45.00,45.76,1241,1241,95000.0,735000.0,5zad4edt2edz12brnmuzgksc4d4gf2m7xqixorcpwihl
Trump sama,SAMA,,0.054434,2024-05-09_15-41-37,9000,96,161,71000.0,90,-4.07,-40.61,392,392,15000.0,22000.0,6xgnv5dkkqypqd6zt1q5dimdww7zfpa9buj1uygkkmnp
Luminary,LUMINARY,,0.00001433,2024-05-09_15-41-37,9060,115,38,19000.0,57,-14.47,-15.58,31.21,31.21,24000.0,14000.0,5c8bxyeyckfbuctapftlxanc5g7bcpyaruvyagzeqx2a
CatXP,CatXP,,0.057174,2024-05-09_15-41-37,9180,846,786,277000.0,612,0,-9.77,-88.02,-88.02,86000.0,66000.0,6njvfhlcubljlmygkycnwrpts5gzpqhycllgtjmtsigt
MakeSolanaGreatAgain,$MSGA,,0.067173,2024-05-09_15-41-37,9240,159,190,17000.0,163,0,-2.55,-28.60,-28.60,11000.0,717.0,cobgys6wtpayueo2wkixx1qxwz4gbibcve3zc7n38ntn
Make Donald Meme Again,MDMA,,0.051320,2024-05-09_15-41-37,9360,226,175,27000.0,196,0,-39.01,-58.50,-58.50,20000.0,13000.0,aai8jnd72tbg835xeq9ulfzfd7y7g3bwtyu6jjv8pv98
Book of MAGA,BOMAGA,,0.00001186,2024-05-09_15-41-37,9420,312,327,29000.0,268,0,3.01,79.68,79.68,16000.0,11000.0,fmxh2mfxlt7rm9wwpxzmtyjnaxasqxmzvvucwqfhfz7e
SATOSHI PEPE,SATOSHI,,0.00003233,2024-05-09_15-41-37,9660,8026,7915,15000000.0,7096,0,-61.16,35.81,35.81,56000.0,32000.0,ww9zkjrni4lfhdvezfw4vc1iyqirfgorwkxfjjyetxg
Acidoid,ACID,,0.054412,2024-05-09_15-41-37,9780,248,367,26000.0,236,0,47.79,160,160,49000.0,44000.0,3klagvq5aqtytmgnpp82iup9nqmgdfg9aagyvggpu2bc
duudle.fun,DUUDLE,,0.052870,2024-05-09_15-41-37,9840,532,427,124000.0,410,0,-0.47,-95.82,-95.82,54000.0,28000.0,4ixmvqz3shxoqssrqcnzbmj6baywcah2johdbqq9jm8s
DONALD TRENP,TRENP,,0.057396,2024-05-09_15-41-37,9840,363,343,72000.0,351,0,-20.49,-87.17,-87.17,86000.0,70000.0,4shas8n4cw8zs61qj9zyekx7e7qugovis1qoqpbh8rss
Gury Vee,GuryVee,,0.0002847,2024-05-09_15-41-37,9840,14,6,338.0,10,0.61,-4.37,3.26,3.26,12000.0,284000.0,haaf2esxputcbxeasrxl8rzpdsytikc7arwadvteu5fq
Solfries,Fries,,0.053076,2024-05-09_15-41-37,9900,159,117,71000.0,149,-3.67,-12.59,121,121,26000.0,30000.0,3afhamkbpt9xzzxnipcqm48r7uv6elcalrbkqpakotpc
SOLAICHAT,SOLCA,,0.069054,2024-05-09_15-41-37,10200,15,4,319.0,2,0,0,97.98,97.98,12000.0,905.0,env8ekctgz1f4n1afsyirw84whtjysn7vr66w5rwrx5c
Boba Oppa,BOBAOPPA,,0.051126,2024-05-09_15-41-37,10200,15,5,451.0,3,0,0,133,133,14000.0,11000.0,8jqy9fvacf36chgs3fkek7zx5sdtfvp1a8g9w76ojdai
Slothana,SLOTH,,0.068455,2024-05-09_15-41-37,10200,12,3,invalid value: 210,2,0,0,87.52,87.52,12000.0,846.0,e7cpawf9m84mu2xdvgjstcduedq8z5b7747iqtiniaad
